ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia;alerta_spike
GGPS3;12,43;-1,58;-3,79;0,08;46,4;-0,092;5,7;1,03;3,42;14,5;58,1;9.9;2,08;-;22.3%;75;FORTE OPORTUNIDADE;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.4%)'];alta;False;3138600;False
SUZB3;45,0;-1,27;-6,23;-3,02;44,0;-0,38;-1,0;0,52;2,59;14,9;32,5;6.8;1,27;-;17.6%;75;FORTE OPORTUNIDADE;20;NEUTRO;['Preço tocando banda inferior Bollinger'];alta;False;3054300;False
RAPT4;4,76;-6,11;-3,45;-1,24;42,0;-0,021;2,1;2,16;4,0;13,9;47,5;-;0,55;-;-1.4%;70;FORTE OPORTUNIDADE;50;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.0%)', 'Volume alto (2.2x)'];alta;False;7509200;False
PGMN3;3,36;-2,61;-8,94;-2,04;40,6;-0,049;-1,6;1,55;5,72;8,7;126,8;6.7;0,71;-;10.6%;65;FORTE OPORTUNIDADE;50;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.7%)', 'Volume alto (1.6x)'];alta;False;11092400;False
RADL3;18,16;-1,57;-10,23;-6,39;38,1;-0,225;-15,6;1,83;4,44;12,8;49,4;21.4;4,35;-;20.0%;60;FORTE OPORTUNIDADE;50;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.4%)', 'Volume alto (1.8x)'];alta;False;17464400;False
ALUP11;32,11;0,19;-1,8;-1,29;42,0;-0,189;9,1;0,89;1,99;8,7;14,1;7.7;1,1;-;15.8%;60;FORTE OPORTUNIDADE;30;NEUTRO;['Preço tocando banda inferior Bollinger', 'Small Cap (potencial alto)'];baixa;True;986500;False
FRAS3;22,5;-4,09;-4,54;-2,43;43,5;-0,12;-5,7;2,4;2,69;19,2;11,7;22.5;2,48;-;12.4%;60;FORTE OPORTUNIDADE;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volume alto (2.4x)', 'Small Cap (potencial alto)'];baixa;True;484000;False
HBRE3;2,57;1,18;-6,2;-6,55;49,2;-0,029;15,4;0,41;4,72;31,1;72,0;7.3;0,15;-;4.0%;60;FORTE OPORTUNIDADE;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.7%)', 'Small Cap (potencial alto)'];baixa;True;218900;False
KLBN11;18,15;-0,71;-5,17;-3,41;36,5;-0,196;-12,1;2,44;2,3;13,3;17,1;27.5;2,35;-;3.7%;55;OBSERVAR;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volume alto (2.4x)'];alta;False;12728500;False
DIRR3;9,8;-0,61;-2,49;-10,67;32,2;-0,053;16,5;0,71;4,09;1,3;76,1;6.0;2,19;-;41.9%;55;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (32)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.1%)'];alta;False;8044300;False
