ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia;alerta_spike
OPCT3;9,71;-7,08;-12,91;1,57;37,0;-0,069;11,9;0,33;4,95;34,2;20,6;11.6;1,88;-;17.2%;65;FORTE OPORTUNIDADE;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.9%)', 'Small Cap (potencial alto)'];baixa;True;205300;False
CURY3;29,92;-1,81;-7,6;-4,86;40,4;-0,331;9,7;0,17;4,43;13,2;34,5;8.2;5,57;-;68.5%;60;FORTE OPORTUNIDADE;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.4%)', 'Small Cap (potencial alto)'];baixa;True;373000;False
DIRR3;10,07;-0,1;-7,95;-4,19;34,1;-0,082;9,6;0,17;4,17;0,4;71,4;6.2;2,25;-;41.9%;55;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (34)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.2%)'];alta;False;1626900;False
CMIN3;5,88;-3,29;-15,88;-0,51;44,1;-0,084;26,7;0,12;5,26;44,1;20,2;18.4;4,33;-;28.1%;40;OBSERVAR;25;NEUTRO;['Volatilidade alta (ATR 5.3%)', 'Small Cap (potencial alto)'];baixa;True;784600;False
KEPL3;6,44;0,47;-3,45;13,18;50,0;-0,018;44,0;0,4;2,42;15,6;63,0;8.0;1,4;-;18.3%;40;OBSERVAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;454500;False
RADL3;20,3;0,35;2,73;14,56;60,6;0,013;77,5;0,05;3,34;26,1;33,6;23.9;4,87;-;20.0%;40;OBSERVAR;45;OBSERVAR;['MACD cruzou para positivo', 'Volatilidade alta (ATR 3.3%)', 'Small Cap (potencial alto)'];baixa;True;311700;False
VAMO3;3,44;3,3;0,0;26,94;60,4;0,016;74,4;0,06;5,16;39,8;43,6;12.3;1,41;-;10.7%;35;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;1100300;False
VALE3;73,38;0,52;-6,2;1,73;39,4;-0,757;4,5;0,04;2,75;40,4;21,4;28.5;1,59;-;4.1%;35;NEUTRO;30;NEUTRO;['Preço tocando banda inferior Bollinger', 'Small Cap (potencial alto)'];baixa;True;670100;False
MATD3;4,99;-2,73;0,2;0,81;50,5;-0,004;44,3;2,79;3,2;24,8;23,6;11.9;1,11;-;9.5%;35;NEUTRO;40;OBSERVAR;['Volatilidade alta (ATR 3.2%)', 'Volume alto (2.8x)', 'Small Cap (potencial alto)'];baixa;True;441400;False
UGPA3;38,58;-0,9;0,13;17,04;74,2;0,102;78,1;0,33;2,62;108,9;1,0;11.8;2,5;-;19.8%;30;NEUTRO;-20;EVITAR;[];alta;False;3200800;False
SEER3;14,03;-0,14;-0,5;35,38;67,4;0,091;74,0;0,62;3,86;80,0;1,4;6.6;1,18;-;19.1%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;1032300;False
CPFE3;45,38;0,53;-2,28;7,31;52,4;-0,024;57,3;0,41;2,64;29,9;16,8;8.7;2,3;-;27.3%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;728200;False
BEEF3;3,96;-1,0;-0,5;10,92;55,7;-0,003;51,4;0,03;4,33;33,3;84,7;10.2;2,49;-;23.2%;30;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;633400;False
CVCB3;1,54;0,65;-3,75;3,36;45,3;-0,039;18,4;0,04;6,6;45,3;81,2;51.3;2,48;-;-33.3%;30;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 6.6%)', 'Small Cap (potencial alto)'];baixa;True;483800;False
CMIG4;11,21;-1,15;-2,18;10,23;55,5;0,037;66,0;0,06;2,43;17,7;19,0;6.9;1,1;-;15.9%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;473100;False
ITSA4;14,2;0,0;0,21;14,91;66,7;0,089;77,1;0,02;2,05;46,1;5,8;8.8;1,7;-;18.9%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;419400;False
ITUB4;42,67;0,12;0,76;11,26;62,5;0,277;77,7;0,02;2,2;28,5;14,1;10.2;2,16;-;21.5%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;371900;False
ASAI3;10,17;0,69;3,14;25,87;71,8;0,13;93,0;0,02;3,9;47,2;4,2;14.1;2,15;-;16.2%;30;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 3.9%)', 'Small Cap (potencial alto)'];baixa;True;239400;False
AZEV4;1,27;-0,78;-7,3;-3,79;40,9;-0,022;13,9;0,04;14,8;10,4;687,4;-;0,34;-;-111.2%;30;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 14.8%)', 'Small Cap (potencial alto)'];baixa;True;214000;False
CYRE3;26,77;0,56;2,29;23,36;68,0;0,106;90,0;0,03;3,63;35,5;34,5;5.8;1,04;-;20.6%;30;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.6%)', 'Small Cap (potencial alto)'];baixa;True;203800;False
LREN3;11,5;0,0;0,44;7,18;49,1;0,128;78,8;0,74;3,58;9,7;43,6;7.7;1,07;-;14.5%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;12796000;False
SAUD3;14,6;-0,27;-5,81;4,89;51,1;0,028;58,3;1,03;3,19;41,3;12,9;12.9;2,28;-;10.5%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.2%)'];alta;False;6847800;False
PRIO3;61,93;-1,04;-3,52;0,65;50,0;-0,089;40,7;0,68;3,26;81,2;17,8;13.0;1,75;-;14.2%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;5228800;False
BBDC4;18,16;-0,27;-1,73;13,48;58,7;0,104;70,7;0,06;2,23;16,8;16,8;8.3;1,06;-;13.8%;25;NEUTRO;0;EVITAR;[];alta;False;1600400;False
COGN3;2,36;0,43;-0,84;14,56;56,3;0,001;63,1;0,05;4,16;18,6;100,3;6.6;0,34;-;4.9%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;1344100;False
BBAS3;22,76;0,22;-0,18;26,51;67,5;0,13;75,2;0,03;3,05;28,6;20,4;10.6;0,71;-;10.5%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.0%)', 'Small Cap (potencial alto)'];baixa;True;847000;False
LOGG3;24,42;1,83;-0,85;6,82;51,5;0,029;63,7;1,73;3,17;50,7;16,7;5.7;0,61;-;10.5%;25;NEUTRO;60;FORTE OPORTUNIDADE;['MACD cruzou para positivo', 'Volatilidade alta (ATR 3.2%)', 'Volume alto (1.7x)', 'Small Cap (potencial alto)'];baixa;True;745000;False
RCSL3;0,56;7,69;33,33;36,59;75,0;0,017;128,3;0,98;8,52;60,0;108,9;9.5;-5,28;-;-;25;NEUTRO;-45;EVITAR;['Volatilidade alta (ATR 8.5%)', 'Small Cap (potencial alto)', '⚠️ Movimento extremo já realizado — risco de perseguir preço'];baixa;True;409400;False
POMO3;4,19;-2,1;-1,64;10,88;47,5;0,026;53,0;0,2;3,25;12,9;55,9;4.4;1,23;-;28.3%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.3%)', 'Small Cap (potencial alto)'];baixa;True;310300;False
BBDC3;16,01;-0,5;-1,42;13,35;61,0;0,088;70,8;0,05;2,13;20,4;13,5;7.3;0,93;-;13.8%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;304700;False
