ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
CEAB3;7,51;1,76;-10,38;-19,33;26,0;-0,15;3,1;1,53;5,6;2,5;140,7;4.0;0,59;-;15.5%;55;OBSERVAR;alta;False;12605900
CMIG4;10,17;0,0;-1,55;-7,71;28,9;-0,098;12,8;0,55;2,41;8,0;31,1;6.3;1,0;-;15.9%;55;OBSERVAR;alta;False;7230300
SBSP3;23,76;0,47;-9,04;-18,88;25,2;-0,355;9,7;0,32;3,44;9,6;48,6;10.0;1,83;-;18.8%;55;OBSERVAR;alta;False;6470200
EGIE3;27,47;-1,22;-3,38;-9,46;24,7;-0,097;-0,2;0,82;2,72;2,5;41,3;8.0;2,09;-;28.6%;55;OBSERVAR;alta;False;3568500
DIRR3;10,48;1,75;-0,1;-10,43;34,9;-0,046;14,5;0,48;4,21;2,9;64,7;6.4;2,56;-;41.9%;55;OBSERVAR;alta;False;3555700
MULT3;26,21;-0,64;-3,85;-7,55;33,7;-0,184;2,8;0,68;2,61;5,6;34,6;9.4;1,91;-;21.9%;55;OBSERVAR;alta;False;2514800
PSSA3;46,97;-1,74;-2,25;-15,29;30,2;-0,614;15,5;0,77;2,76;9,5;18,3;8.3;1,91;-;24.2%;55;OBSERVAR;alta;False;1252100
PASS3;21,1;3,23;-5,76;-13,67;32,8;-0,285;13,2;0,54;4,33;3,2;34,4;13.1;2,83;-;18.8%;55;OBSERVAR;baixa;True;649200
KEPL3;5,66;-0,53;-3,08;-12,65;25,3;-0,044;8,5;0,4;2,99;1,6;85,5;7.0;1,23;-;18.3%;55;OBSERVAR;baixa;True;414900
BBAS3;18,04;1,35;-5,05;-14,46;29,9;-0,307;11,5;0,78;2,81;1,4;52,7;8.4;0,56;-;10.5%;50;OBSERVAR;alta;False;16362100
BBDC4;16,07;-0,31;-4,0;-15,2;21,8;-0,208;9,5;0,52;2,48;11,9;32,2;7.3;0,94;-;13.8%;50;OBSERVAR;alta;False;16145600
LREN3;10,64;0,0;-9,37;-21,42;19,9;-0,229;6,0;0,56;4,68;0,3;55,2;7.1;0,99;-;14.5%;50;OBSERVAR;alta;False;10868900
VAMO3;2,73;0,0;-1,8;-11,65;34,3;-0,052;14,5;0,7;4,75;1,9;81,0;9.8;1,12;-;10.7%;50;OBSERVAR;alta;False;7690600
RENT3;32,45;-0,06;-4,84;-11,22;24,8;-0,422;5,9;0,47;3,88;4,2;62,4;10.3;1,35;-;13.0%;50;OBSERVAR;alta;False;4320200
GGBR4;24,06;-0,58;-3,3;2,43;47,2;-0,21;18,7;0,37;3,0;56,5;9,9;20.9;0,88;-;4.2%;50;OBSERVAR;alta;False;3152900
PCAR3;2,63;-0,38;-4,71;-3,66;46,2;-0,043;3,0;0,54;6,39;87,9;74,9;-;3,17;-;-129.4%;50;OBSERVAR;alta;False;2278800
MOVI3;6,74;2,43;-2,03;-16,27;29,9;-0,048;16,4;0,43;5,37;11,1;122,1;5.6;0,69;-;13.2%;50;OBSERVAR;alta;False;1938200
BBSE3;36,89;-0,65;-1,78;-6,7;40,1;-0,323;14,1;0,31;1,96;32,1;10,5;7.8;6,58;-;85.9%;50;OBSERVAR;alta;False;1802700
FESA4;4,85;-0,21;-4,53;-18,49;22,1;-0,094;13,3;0,62;3,76;2,1;83,5;11.8;0,5;-;4.4%;50;OBSERVAR;baixa;True;654900
ITUB4;38,21;0,05;-0,57;-10,89;31,7;-0,385;14,2;0,64;2,49;18,6;27,5;9.1;1,93;-;21.5%;45;OBSERVAR;alta;False;14636200
ABEV3;14,72;-0,07;-0,88;-6,84;30,7;-0,085;14,3;0,39;2,22;33,4;15,4;14.3;2,58;-;18.4%;45;OBSERVAR;alta;False;11413400
