ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia
TEND3;34,47;2,53;5,25;4,45;59,2;0,213;92,4;0,79;4,55;67,9;8,0;7.3;2,75;-;40.6%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.5%)'];alta;False;2097000
ITUB3;45,85;0,13;8,08;5,08;67,7;0,54;106,1;0,57;2,35;57,9;3,1;10.7;2,32;-;21.5%;30;NEUTRO;0;EVITAR;[];alta;False;1069000
ALUP11;33,67;0,6;2,97;5,72;64,8;0,226;93,6;0,83;2,16;17,2;8,8;8.1;1,15;-;15.8%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;942800
SEER3;13,66;2,25;15,99;17,44;70,7;0,308;98,3;0,53;4,31;75,3;1,9;6.6;1,15;-;19.1%;30;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;872000
TFCO4;13,11;0,08;1,63;-10,27;43,5;0,076;47,1;0,47;3,7;4,5;38,7;13.9;3,25;-;25.7%;30;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.7%)', 'Small Cap (potencial alto)'];baixa;True;344200
CSED3;5,59;6,88;13,16;27,05;78,8;0,112;105,6;0,89;4,03;64,9;25,8;6.7;1,22;-;19.3%;30;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 4.0%)', 'Small Cap (potencial alto)'];baixa;True;283700
BBAS3;22,53;0,36;12,26;12,87;75,0;0,481;99,1;0,6;3,05;27,3;21,6;10.5;0,71;-;10.5%;25;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.0%)'];alta;False;21361100
LREN3;11,4;0,0;6,54;-7,99;45,2;0,162;65,2;0,49;4,05;8,8;44,8;7.6;1,06;-;14.5%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;8990000
RECV3;11,11;-2,88;4,52;12,16;60,1;0,086;79,5;1,25;3,27;25,1;24,1;6.5;0,74;-;11.3%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;2490500
OBTC3;7,05;9,98;-0,84;9,81;55,5;-0,064;65,5;1,94;6,34;23,5;61,4;-;1,98;-;-;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 6.3%)', 'Volume alto (1.9x)'];alta;False;2412400
HYPE3;23,21;2,11;8,66;7,45;68,6;0,175;113,7;0,74;2,91;18,2;15,5;8.8;1,13;-;13.2%;25;NEUTRO;0;EVITAR;[];alta;False;2285700
VULC3;13,08;0,54;-2,32;-6,84;35,0;-0,028;-0,2;1,01;2,84;1,9;54,7;4.4;1,64;-;37.1%;25;NEUTRO;20;NEUTRO;['Preço tocando banda inferior Bollinger'];alta;False;2086100
IRBR3;61,56;3,55;9,67;18,07;76,9;1,109;106,6;2,6;2,93;38,4;5,1;20.9;0,94;-;4.6%;25;NEUTRO;-5;EVITAR;['Volume alto (2.6x)'];alta;False;2032000
GRND3;3,7;0,27;6,94;5,85;63,8;0,035;104,5;0,5;2,6;10,8;32,0;5.8;1,06;-;17.9%;25;NEUTRO;0;EVITAR;[];alta;False;1997200
MLAS3;1,86;-1,06;-2,11;10,71;54,2;0,006;63,3;0,59;5,12;132,4;7,0;5.0;0,46;-;9.8%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.1%)'];alta;False;1447100
CBAV3;11,16;-0,36;-0,53;0,36;55,8;-0,012;50,9;0,3;0,54;223,0;0,9;12.1;1,43;-;14.6%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;641700
PNVL3;13,11;1,94;9,8;7,99;72,9;0,148;106,1;0,85;3,52;49,7;24,3;14.4;1,49;-;10.8%;25;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 3.5%)', 'Small Cap (potencial alto)'];baixa;True;585300
RCSL3;0,4;8,11;5,26;-2,44;47,1;-0,002;48,1;2,48;8,69;14,3;192,5;6.7;-3,7;-;-;25;NEUTRO;40;OBSERVAR;['Volatilidade alta (ATR 8.7%)', 'Volume alto (2.5x)', 'Small Cap (potencial alto)'];baixa;True;573300
GFSA3;0,21;-4,55;0,0;-8,7;29,3;0,018;37,5;0,17;13,57;5,0;6447,6;-;0,0;-;-34.7%;25;NEUTRO;55;OBSERVAR;['RSI sobrevendido (29)', 'Volatilidade alta (ATR 13.6%)', 'Small Cap (potencial alto)'];baixa;True;455600
B3SA3;17,43;0,46;8,67;16,59;75,4;0,274;96,7;0,5;3,07;50,2;14,9;17.4;4,66;-;27.7%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;17666800
ASAI3;9,15;0,44;12,13;11,04;62,7;0,111;99,5;0,48;4,4;32,4;15,8;24.7;1,93;-;16.2%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;6150100
CYRE3;25,42;0,32;10,43;17,31;67,4;0,281;86,2;0,65;4,18;28,6;41,7;5.5;0,99;-;20.6%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;5525100
CMIN3;6,69;0,45;11,5;22,75;72,0;0,065;107,5;0,7;4,18;64,0;2,5;20.9;4,92;-;28.1%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;4844800
PETR3;51,88;-1,33;7,52;16,74;66,4;0,578;87,6;0,4;2,85;82,4;5,1;5.1;1,39;-;30.3%;20;NEUTRO;0;EVITAR;[];alta;False;4478900
WEGE3;51,95;-0,21;3,94;7,96;71,8;0,192;98,3;0,62;2,25;52,7;4,5;34.9;12,52;-;30.8%;20;NEUTRO;-20;EVITAR;[];alta;False;4421000
RDOR3;37,29;-0,27;5,22;9,94;66,1;0,355;94,4;0,33;2,97;15,9;20,5;16.9;4,15;-;19.8%;20;NEUTRO;0;EVITAR;[];alta;False;2984800
TIMS3;18,92;-0,26;3,39;0,85;47,2;0,191;82,9;0,35;2,59;6,0;49,8;10.4;1,85;-;17.3%;20;NEUTRO;0;EVITAR;[];alta;False;2583500
GGPS3;13,02;0,93;3,5;11,95;65,6;0,138;86,6;0,6;3,47;19,9;50,9;10.5;2,18;-;22.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;2165500
TOTS3;34,66;-0,46;0,73;7,61;64,0;0,206;78,1;0,49;3,34;29,5;37,6;22.8;3,64;-;17.0%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;1980600
LIGT3;3,56;-2,2;-0,84;14,84;61,7;0,034;77,8;0,38;5,32;47,7;82,3;2.4;0,14;-;32.4%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.3%)'];alta;False;1489300
INTB3;15,11;-0,13;2,93;2,65;60,7;0,07;84,5;0,99;3,44;52,5;3,6;8.3;1,5;-;18.6%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;1201200
CURY3;33,33;1,62;1,86;8,39;58,2;0,211;85,7;0,3;4,27;26,2;20,8;9.1;6,2;-;68.5%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;1108300
TAEE11;41,74;0,46;7,91;8,05;73,9;0,49;106,4;0,33;2,16;31,1;5,0;39.4;1,78;-;20.9%;20;NEUTRO;-10;EVITAR;['Small Cap (potencial alto)'];baixa;True;768000
BLAU3;9,42;-0,84;3,52;7,9;55,5;0,08;79,2;1,39;3,56;13,8;51,6;9.3;0,93;-;10.3%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.6%)', 'Small Cap (potencial alto)'];baixa;True;334900
ALLD3;5,17;-1,15;0,78;12,39;58,3;0,003;61,0;0,59;2,99;17,0;59,3;1.4;0,32;-;23.6%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;306300
MDIA3;17,8;0,96;3,91;1,95;61,6;0,091;108,2;0,36;2,44;6,5;61,8;9.3;0,7;-;7.8%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;291200
ONCO3;1,4;2,94;12,9;125,81;57,9;-0,001;66,7;0,77;18,73;164,2;179,1;-;93,33;-;-273.5%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 18.7%)'];alta;False;32217200
ITUB4;41,96;0,1;7,12;3,02;63,1;0,475;104,5;0,59;2,38;26,4;16,0;10.0;2,12;-;21.5%;15;EVITAR;0;EVITAR;[];alta;False;16739900
ITSA4;13,89;1,09;7,46;5,34;68,9;0,172;105,2;0,66;2,23;42,9;8,2;8.6;1,66;-;18.9%;15;EVITAR;0;EVITAR;[];alta;False;15554600
CSNA3;6,33;-0,78;21,5;38,51;73,0;0,187;100,1;0,85;5,88;51,1;78,8;-;0,69;-;-12.3%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 5.9%)'];alta;False;15481300
CPLE3;15,7;-0,51;6,95;7,02;70,5;0,198;96,4;0,67;2,15;53,4;7,5;14.7;2,07;-;12.8%;15;EVITAR;-20;EVITAR;[];alta;False;13722600
CMIG4;11,23;0,45;6,85;2,84;66,5;0,128;104,3;0,55;2,28;17,9;18,8;6.9;1,1;-;15.9%;15;EVITAR;0;EVITAR;[];alta;False;9553800
RAIL3;14,53;-1,89;-2,35;6,92;54,3;0,052;64,3;0,71;3,45;19,5;19,3;21.7;1,86;-;8.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;9372500
VALE3;78,62;0,22;0,05;7,81;59,7;0,378;73,7;0,43;2,69;53,1;13,4;30.8;1,7;-;4.1%;15;EVITAR;0;EVITAR;[];alta;False;8913500
GOAU4;11,14;0,36;6,91;2,27;63,1;0,09;83,0;0,69;3,29;68,8;2,7;18.6;0,77;-;4.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;7497600
DIRR3;11,43;-0,35;5,15;-1,3;53,6;0,152;86,3;0,73;3,93;12,3;51,0;7.0;2,55;-;41.9%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;6923000
PCAR3;2,84;5,19;7,58;-2,74;54,6;-0,017;65,3;1,25;5,84;102,9;62,0;-;3,42;-;-129.4%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.8%)'];alta;False;6170500
BPAC11;58,98;0,29;10,08;11,01;70,7;0,869;100,6;0,47;2,98;37,0;9,5;96.0;3,53;-;24.4%;15;EVITAR;-20;EVITAR;[];alta;False;5947100
AXIA3;55,5;-0,45;4,52;4,62;65,8;0,471;91,5;0,42;2,79;28,8;22,2;10.6;1,3;-;10.0%;15;EVITAR;0;EVITAR;[];alta;False;5137800
MRVE3;5,57;-0,71;7,32;24,89;63,1;0,062;77,1;0,33;5,29;32,6;89,0;-;0,68;-;-10.0%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.3%)'];alta;False;4684200
GGBR4;25,38;0,95;6,64;2,34;62,6;0,228;85,8;0,4;3,41;62,4;3,1;22.1;0,93;-;4.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;4387600
ANIM3;2,96;2,42;7,64;35,16;72,4;0,064;86,8;0,43;5,18;54,2;78,7;7.2;0,46;-;9.6%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;4169900
SANB11;30,3;-0,46;0,97;3,52;62,0;-0,018;92,7;0,79;2,06;21,5;20,3;14.8;0,89;-;11.2%;15;EVITAR;0;EVITAR;[];alta;False;3824900
GMAT3;4,88;1,67;2,09;30,83;73,7;0,06;84,2;0,49;3,78;42,3;48,4;6.8;1,0;-;14.3%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 3.8%)'];alta;False;3699700
YDUQ3;9,65;1,69;9,16;21,23;71,7;0,188;94,1;0,67;4,23;37,5;58,4;23.0;0,84;-;3.8%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;3389200
NATU3;8,94;-2,83;2,29;7,97;59,2;0,11;75,7;0,46;4,32;25,4;24,7;-;0,98;-;-2.5%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;3234900
AUAU3;3,99;1,53;19,1;13,35;74,5;0,08;107,3;0,63;4,01;42,8;2,8;-;1,1;-;9.1%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;3224500
MULT3;30,11;-0,79;9,97;8,35;68,9;0,423;105,5;0,72;2,55;17,5;17,2;10.8;2,19;-;21.9%;15;EVITAR;0;EVITAR;[];alta;False;2987700
ALOS3;28,82;-0,69;9,13;8,19;70,0;0,385;102,1;0,62;2,35;36,9;12,5;15.2;1,12;-;7.6%;15;EVITAR;-20;EVITAR;[];alta;False;2833100
EMBJ3;94,68;0,8;-0,57;2,33;53,1;-0,994;33,9;0,46;2,76;39,6;11,0;30.1;3,76;-;12.2%;15;EVITAR;0;EVITAR;[];alta;False;2538600
VIVT3;30,03;-0,92;1,42;-1,44;43,1;0,237;70,0;0,48;2,16;4,0;36,8;14.6;1,4;-;9.9%;15;EVITAR;0;EVITAR;[];alta;False;2487100
FLRY3;20,33;1,14;7,74;9,65;77,1;0,099;108,9;0,53;2,6;57,5;0,6;17.5;2,21;-;12.6%;15;EVITAR;-20;EVITAR;[];alta;False;2414200
CXSE3;19,88;0,56;3,01;2,9;62,4;0,202;91,0;0,41;2,3;55,0;11,4;13.2;4,33;-;33.3%;15;EVITAR;0;EVITAR;[];alta;False;2398600
RCSL4;0,43;0,0;4,88;-15,69;39,8;-0,023;24,8;0,34;16,09;68,6;544,8;7.2;-2,42;-;-;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 16.1%)'];alta;False;2287200
LWSA3;4,21;0,72;-2,32;9,72;59,9;0,013;69,7;0,49;3,7;29,8;12,8;-;0,97;-;-7.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.7%)'];alta;False;1942600
SLCE3;16,56;0,42;5,01;25,26;75,9;0,13;79,6;0,57;2,69;31,6;17,6;26.3;1,52;-;7.0%;15;EVITAR;-20;EVITAR;[];alta;False;1846600
PLPL3;7,25;0,97;3,28;3,28;50,8;0,083;73,6;1,1;5,4;12,9;139,7;4.8;1,32;-;31.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.4%)'];alta;False;1707800
ENGI11;51,62;0,49;8,97;11,33;72,1;0,804;99,5;0,39;2,86;23,9;13,5;37.4;1,01;-;9.4%;15;EVITAR;-20;EVITAR;[];alta;False;1640200
EGIE3;30,23;-0,43;4,93;3,71;62,5;0,368;94,2;0,37;2,43;13,2;25,9;8.7;2,3;-;28.6%;15;EVITAR;0;EVITAR;[];alta;False;1383000
BMGB4;5,92;-0,17;14,73;16,13;76,7;0,111;102,5;1,19;2,81;77,2;1,7;4.5;0,75;-;14.0%;15;EVITAR;-20;EVITAR;[];alta;False;1376900
AMER3;5,55;4,32;18,34;33,73;71,8;0,11;96,2;0,82;5,56;64,7;58,9;3.6;0,27;-;-;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 5.6%)'];alta;False;1352300
JALL3;2,62;-1,13;5,22;29,06;63,5;0,03;73,5;1,02;5,2;39,4;44,8;-;0,41;-;-2.6%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;1310300
DXCO3;5,65;0,18;8,65;8,24;72,7;0,061;105,5;0,6;3,27;27,6;10,1;-;0,74;-;0.7%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;1163700
CASH3;5,44;-3,2;-1,63;7,3;54,3;-0,032;51,9;0,55;5,69;69,5;10,3;-;1,43;-;-20.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.7%)'];alta;False;1010500
SMTO3;20,51;1,33;10,39;38,86;70,3;0,308;80,7;0,38;4,53;61,1;4,3;8.4;0,9;-;11.3%;15;EVITAR;5;EVITAR;['Volatilidade alta (ATR 4.5%)', 'Small Cap (potencial alto)'];baixa;True;974800
AZEV3;8,87;-1,44;115,82;139,73;57,3;-0,086;67,2;0,52;21,65;621,1;69,1;-;2,38;-;-111.2%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 21.7%)', 'Small Cap (potencial alto)'];baixa;True;930600
POSI3;3,44;0,0;2,38;-2,55;49,2;0,024;75,7;0,89;3,84;8,2;39,5;38.2;0,31;-;0.8%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.8%)', 'Small Cap (potencial alto)'];baixa;True;793400
ABCB4;24,48;-1,45;5,97;4,04;66,0;0,254;96,6;1,44;1,97;28,2;11,6;4.4;0,87;-;14.9%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;754900
PSSA3;51,42;0,35;5,22;1,98;59,8;0,612;99,8;0,43;2,43;19,8;8,0;9.1;2,04;-;24.2%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;741000
RANI3;7,69;0,52;-0,39;-6,51;45,0;-0,005;36,9;1,12;2,36;2,3;26,2;13.5;1,23;-;9.2%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;730600
MYPK3;9,89;2,7;8,92;5,66;65,9;0,089;111,7;0,89;2,9;15,1;40,7;16.2;0,36;-;4.9%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;665000
CPFE3;47,06;0,71;5,04;5,04;66,2;0,526;98,8;0,39;2,57;35,7;12,6;9.0;2,39;-;27.3%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;659300
PASS3;23,39;-0,89;3,27;2,45;53,9;0,283;82,6;0,32;3,39;14,4;21,2;14.5;2,77;-;17.4%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.4%)', 'Small Cap (potencial alto)'];baixa;True;541800
MTRE3;3,42;0,29;10,68;18,29;71,1;0,054;94,8;0,59;3,72;22,9;20,1;5.5;0,35;-;9.4%;15;EVITAR;5;EVITAR;['Volatilidade alta (ATR 3.7%)', 'Small Cap (potencial alto)'];baixa;True;400100
VTRU3;14,66;1,1;7,24;15,34;67,2;0,149;93,5;0,39;4,32;47,9;18,3;2.0;0,53;17.0%;32.4%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;308500
DESK3;18,83;-0,58;1,24;1,18;55,6;-0,017;57,9;0,44;1,59;145,9;1,7;39.2;1,53;-;4.7%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;261700
WIZC3;8,08;0,0;2,41;2,67;58,0;0,064;89,6;0,7;2,5;10,2;23,9;6.5;1,88;-;26.6%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;234100
PMAM3;0,31;34,78;93,75;93,75;72,5;0,02;139,1;3,07;11,85;244,4;480,6;-;-0,0;-;-;10;EVITAR;10;EVITAR;['Volatilidade alta (ATR 11.8%)', 'Volume alto (3.1x)'];alta;False;31863000
BBDC4;17,84;0,28;4,56;3,17;62,3;0,209;93,9;0,64;2,28;18,1;18,9;8.1;1,04;-;13.8%;10;EVITAR;0;EVITAR;[];alta;False;26865600
COGN3;2,44;1,67;8,93;9,91;67,8;0,038;99,2;0,75;4,21;22,6;93,7;6.8;0,36;-;4.9%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;21500300
PETR4;46,98;-1,22;7,88;18,56;69,9;0,558;90,2;0,41;2,67;75,9;4,7;4.7;1,26;-;30.3%;10;EVITAR;0;EVITAR;[];alta;False;21068000
CVCB3;1,9;6,15;10,47;25,0;68,7;0,024;88,2;1,16;6,08;79,2;46,8;63.3;3,06;-;-33.3%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.1%)'];alta;False;17370600
VAMO3;3,48;2,96;16,39;12,99;66,6;0,078;104,2;0,57;4,96;41,5;42,0;12.9;1,42;-;10.7%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.0%)'];alta;False;10218400
ECOR3;7,89;3,27;14,18;19,0;69,4;0,177;98,1;1,01;4,33;35,1;51,2;10.0;1,33;-;12.3%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;6156600
RENT3;36,6;-0,41;5,14;-3,23;54,9;0,483;87,8;0,53;4,0;15,3;44,0;11.6;1,49;-;13.0%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;5416400
MOVI3;8,07;3,99;15,62;3,99;59,7;0,18;106,1;0,92;5,19;25,3;85,5;6.7;0,83;-;13.2%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;5338000
JHSF3;11,48;-1,54;12,43;7,12;64,4;0,176;95,2;1,06;3,87;129,4;22,5;3.7;1,01;-;29.3%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;4307800
BBDC3;15,77;0,64;4,97;4,21;65,1;0,181;97,4;0,61;2,18;23,1;15,2;7.2;0,92;-;13.8%;10;EVITAR;0;EVITAR;[];alta;False;4072400
ENEV3;27,66;0,07;5,17;5,65;66,7;0,256;93,7;0,3;2,71;85,8;1,7;55.3;2,6;-;7.1%;10;EVITAR;0;EVITAR;[];alta;False;3792900
MBRF3;17,78;-3,21;-2,52;10,64;52,1;-0,031;53,8;0,54;4,37;22,7;55,6;63.5;2,16;-;0.9%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;3141000
SAUD3;14,69;-0,88;4,7;3,52;59,0;0,121;105,6;0,56;2,84;42,2;12,2;13.0;2,3;-;10.5%;10;EVITAR;0;EVITAR;[];alta;False;2819500
RADL3;20,03;-1,18;3,46;-0,94;61,4;0,172;81,6;0,27;3,5;24,9;35,4;23.6;4,8;-;20.0%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;2459100
KLBN4;3,87;0,26;3,2;7,8;76,6;0,022;90,9;0,71;1,93;20,7;8,8;129.0;0,5;-;3.7%;10;EVITAR;-20;EVITAR;[];alta;False;2355300
PGMN3;3,78;0,8;10,85;8,93;63,9;0,058;102,6;0,61;4,03;22,3;101,6;7.6;0,8;-;10.6%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;2327700
ISAE4;27,79;0,54;4,08;5,79;65,4;0,269;98,9;0,51;2,16;30,0;15,3;6.5;0,83;-;13.2%;10;EVITAR;0;EVITAR;[];alta;False;1715700
FESA4;5,65;-1,22;8,86;-0,53;57,9;0,107;91,4;0,61;3,57;18,9;57,5;13.8;0,58;-;4.4%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;1158800
HBSA3;3,4;-0,58;0,0;11,48;51,4;0,006;55,6;0,66;3,07;16,8;29,1;170.0;2,21;-;2.2%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;1084100
SAPR4;6,84;-1,01;5,23;1,48;57,5;0,075;95,7;0,65;2,52;10,9;34,9;24.4;0,17;-;3.8%;10;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;983400
FIQE3;4,95;-0,4;4,43;-5,89;49,9;0,075;67,9;0,7;3,61;48,0;54,6;8.1;1,59;-;18.1%;10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.6%)', 'Small Cap (potencial alto)'];baixa;True;792100
MELK3;2,92;-0,68;1,74;3,91;54,4;0,023;85,1;0,94;2,85;9,0;37,2;5.1;0,55;-;13.5%;10;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;447100
KLBN3;4,06;0,25;5,45;12,15;75,2;0,028;93,7;0,63;2,14;26,5;4,4;135.3;0,53;-;3.7%;10;EVITAR;-10;EVITAR;['Small Cap (potencial alto)'];baixa;True;442700
