ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia;alerta_spike
CMIG4;11,18;-1,41;-2,44;9,93;54,8;0,036;64,6;0,58;2,58;17,4;19,3;6.9;1,1;-;15.9%;30;NEUTRO;0;EVITAR;[];alta;False;9494100;False
ITUB4;42,57;-0,12;0,52;11,0;61,6;0,27;76,4;0,25;2,33;28,2;14,3;10.1;2,15;-;21.5%;30;NEUTRO;0;EVITAR;[];alta;False;6147600;False
ITSA4;14,11;-0,63;-0,42;14,19;63,8;0,084;74,1;0,22;2,21;45,2;6,5;8.7;1,68;-;18.9%;30;NEUTRO;0;EVITAR;[];alta;False;4710200;False
UGPA3;38,66;-0,69;0,34;17,28;75,1;0,107;78,9;0,47;2,65;109,3;0,8;11.8;2,51;-;19.8%;30;NEUTRO;-70;EVITAR;['⚠️ Movimento extremo já realizado — risco de perseguir preço'];alta;False;4528500;False
BEEF3;4,0;0,0;0,5;12,04;57,9;-0,0;61,3;0,17;4,31;34,7;82,9;10.3;2,51;-;23.2%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;3341700;False
CVCB3;1,5;-1,96;-6,25;0,67;42,7;-0,042;11,3;0,19;6,96;41,5;86,0;50.0;2,42;-;-33.3%;30;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 7.0%)'];alta;False;2513500;False
MOTV3;16,13;-0,62;-3,24;20,75;67,8;0,055;68,9;0,11;2,62;24,8;5,3;9.6;1,82;-;22.0%;30;NEUTRO;0;EVITAR;[];alta;False;1825600;False
RDOR3;36,89;-1,05;-3,07;9,63;56,4;0,012;62,8;0,39;3,04;14,7;21,9;16.8;4,11;-;19.8%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.0%)'];alta;False;1630000;False
PETR3;53,42;-0,76;-2,23;14,09;60,6;0,113;66,8;0,15;2,77;87,8;6,0;5.2;1,43;-;30.3%;30;NEUTRO;0;EVITAR;[];alta;False;1506900;False
SEER3;13,95;-0,71;-1,06;34,61;66,0;0,086;72,6;0,66;4,01;79,0;2,0;6.6;1,17;-;19.1%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;1096200;False
MULT3;29,61;-1,5;-2,57;11,78;56,6;0,097;64,0;0,26;2,69;15,5;19,1;10.6;2,15;-;21.9%;30;NEUTRO;0;EVITAR;[];alta;False;1057500;False
MBRF3;16,8;-1,23;-0,83;-2,95;43,3;-0,19;11,4;0,22;3,79;15,9;64,6;60.0;2,04;-;0.9%;30;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.8%)', 'Small Cap (potencial alto)'];baixa;True;993900;False
NATU3;7,88;-0,51;-7,4;3,55;37,3;-0,118;14,9;0,11;4,3;10,5;41,5;-;0,86;-;-2.5%;30;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;830400;False
BBSE3;40,35;-0,59;-2,06;10,07;54,1;-0,113;54,9;0,12;2,48;43,8;6,5;8.5;7,19;-;85.9%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;736200;False
SUZB3;47,09;0,84;-2,1;9,33;60,6;-0,087;64,8;0,08;2,17;20,2;26,7;7.2;1,33;-;17.6%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;540500;False
AZEV4;1,27;-0,78;-7,3;-3,79;40,9;-0,022;13,9;0,09;14,85;10,4;687,4;-;0,34;-;-111.2%;30;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 14.9%)', 'Small Cap (potencial alto)'];baixa;True;529100;False
ALPA4;13,35;0,91;0,75;4,38;52,1;-0,107;44,2;0,22;3,93;70,5;21,5;13.5;2,51;-;18.1%;30;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.9%)', 'Small Cap (potencial alto)'];baixa;True;521700;False
GGPS3;12,95;-0,69;-1,75;13,1;58,8;-0,003;65,2;0,09;3,2;19,2;51,7;10.3;2,17;-;22.3%;30;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.2%)', 'Small Cap (potencial alto)'];baixa;True;251700;False
INTB3;15,14;1,0;-1,75;5,21;57,3;-0,024;68,0;0,22;3,03;52,8;3,4;8.3;1,5;-;18.6%;30;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.0%)', 'Small Cap (potencial alto)'];baixa;True;240200;False
TTEN3;10,58;1,05;-10,26;-0,56;38,7;-0,026;12,5;0,15;4,17;10,1;69,2;-;1,06;-;12.1%;30;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.2%)', 'Small Cap (potencial alto)'];baixa;True;217000;False
BBDC4;18,03;-0,99;-2,44;12,67;56,2;0,096;66,9;0,33;2,34;16,0;17,7;8.2;1,05;-;13.8%;25;NEUTRO;0;EVITAR;[];alta;False;12405900;False
BBAS3;22,55;-0,7;-1,1;25,35;64,9;0,117;72,3;0,35;3,17;27,4;21,5;10.5;0,71;-;10.5%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.2%)'];alta;False;11849000;False
COGN3;2,32;-1,28;-2,52;12,62;52,4;-0,001;54,7;0,28;4,41;16,6;103,7;6.4;0,34;-;4.9%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;7592200;False
VAMO3;3,38;1,5;-1,74;24,72;58,5;0,012;69,5;0,29;5,34;37,4;46,2;12.1;1,38;-;10.7%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.3%)'];alta;False;5538700;False
BBDC3;15,93;-0,99;-1,91;12,79;58,8;0,083;68,2;0,31;2,24;19,8;14,1;7.3;0,93;-;13.8%;25;NEUTRO;0;EVITAR;[];alta;False;2108300;False
AXIA3;54,73;-0,91;-1,74;7,74;55,4;-0,004;60,0;0,14;2,76;18,3;24,0;10.5;1,28;-;10.0%;25;NEUTRO;0;EVITAR;[];alta;False;1518200;False
SANB11;30,33;1,85;1,37;5,68;57,8;-0,075;75,0;0,42;2,12;21,6;20,2;14.8;0,89;-;11.2%;25;NEUTRO;0;EVITAR;[];alta;False;1374100;False
ANIM3;2,89;-1,37;-0,34;31,96;61,7;-0,004;62,5;0,14;4,81;50,5;83,0;7.0;0,45;-;9.6%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.8%)'];alta;False;1075600;False
GMAT3;4,91;0,2;1,66;24,94;69,4;-0,005;72,1;0,37;3,55;43,1;43,4;6.8;1,01;-;14.3%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.5%)', 'Small Cap (potencial alto)'];baixa;True;927000;False
ECOR3;8,09;-1,58;-1,58;32,62;62,6;0,065;74,8;0,14;4,26;38,5;47,5;10.2;1,37;-;12.3%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;925100;False
LOGG3;24,27;1,21;-1,46;6,17;50,3;0,019;58,2;2,06;3,36;49,8;17,4;5.7;0,6;-;10.5%;25;NEUTRO;60;FORTE OPORTUNIDADE;['MACD cruzou para positivo', 'Volatilidade alta (ATR 3.4%)', 'Volume alto (2.1x)', 'Small Cap (potencial alto)'];baixa;True;900700;False
ALOS3;28,15;-1,09;-3,16;10,9;55,8;0,031;60,9;0,19;2,49;33,7;15,2;14.8;1,1;-;7.6%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;824700;False
PGMN3;3,82;0,26;-0,26;15,76;59,0;0,018;71,8;0,21;4,03;23,6;99,5;7.6;0,8;-;10.6%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.0%)', 'Small Cap (potencial alto)'];baixa;True;817400;False
ISAE4;27,2;-0,55;-3,13;6,54;51,5;0,019;54,9;0,14;2,2;24,5;17,8;6.4;0,81;-;13.2%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;441600;False
EZTC3;13,07;-2,1;-0,53;23,65;60,9;0,053;68,6;0,11;3,95;29,7;25,8;8.0;0,69;-;10.6%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.0%)', 'Small Cap (potencial alto)'];baixa;True;401700;False
TIMS3;19,51;-0,36;-0,15;5,98;55,7;0,165;79,4;0,06;2,26;9,3;45,3;10.8;1,91;-;17.3%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;385600;False
MDNE3;23,86;-4,1;-8,86;2,98;42,7;-0,066;23,8;0,36;4,53;17,4;43,7;4.0;1,08;-;28.0%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.5%)', 'Small Cap (potencial alto)'];baixa;True;369300;False
RECV3;11,07;0,27;-5,47;6,24;53,4;-0,037;51,9;0,15;3,17;24,6;24,6;6.5;0,73;-;11.3%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.2%)', 'Small Cap (potencial alto)'];baixa;True;312900;False
EGIE3;30,67;0,07;-1,06;12,97;61,3;0,139;72,5;0,1;2,2;14,5;24,1;8.9;2,33;-;28.6%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;294600;False
GRND3;3,67;-0,81;-2,65;6,18;53,6;0,011;61,6;0,09;2,54;9,9;33,0;5.7;1,05;-;16.0%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;288900;False
POMO4;4,39;-3,09;-4,15;8,14;44,0;0,02;30,3;1,3;3,55;11,6;75,9;4.6;1,29;-;28.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;18191100;False
RENT3;36,51;0,19;-0,82;12,3;53,6;0,198;71,7;1,38;3,92;15,0;44,3;11.6;1,49;-;13.0%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;12790300;False
PETR4;48,27;-0,78;-1,73;15,48;63,2;0,096;68,2;0,22;2,58;80,7;5,0;4.7;1,29;-;30.3%;20;NEUTRO;0;EVITAR;[];alta;False;10221800;False
B3SA3;17,48;-0,57;-1,02;21,22;66,1;0,045;71,6;0,2;3,12;50,6;14,6;17.5;4,67;-;27.7%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;7163500;False
CYRE3;26,51;-0,41;1,3;22,17;66,2;0,089;85,3;0,26;3,85;34,2;35,9;5.7;1,03;-;20.6%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.8%)'];alta;False;2207600;False
ASAI3;10,13;0,3;2,74;25,37;71,4;0,127;91,8;0,22;4,07;46,6;4,6;14.1;2,14;-;16.2%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;1925700;False
TFCO4;13,03;-1,14;-0,15;1,24;45,4;0,07;57,7;1,4;3,43;5,8;39,5;13.9;3,23;-;25.7%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;1096500;False
JHSF3;11,68;-0,51;-2,5;17,36;59,6;0,055;69,9;0,31;4,05;113,7;20,4;3.8;1,03;-;29.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;1064000;False
VBBR3;38,52;-1,38;0,71;8,78;67,4;0,253;80,7;0,11;2,69;92,7;2,0;9.1;1,96;-;22.6%;20;NEUTRO;0;EVITAR;[];alta;False;1044500;False
WEGE3;51,17;-0,21;-1,92;5,48;58,0;-0,147;61,2;0,12;2,4;50,4;6,1;34.3;12,33;-;30.8%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;907400;False
TOTS3;34,45;0,61;4,39;7,49;59,2;-0,107;65,9;0,22;3,54;28,7;38,4;22.7;3,62;-;17.0%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.5%)', 'Small Cap (potencial alto)'];baixa;True;863800;False
ONCO3;1,03;0,0;-5,5;-18,25;46,5;-0,048;24,6;0,03;17,92;94,3;279,4;-;68,67;-;-273.5%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 17.9%)', 'Small Cap (potencial alto)'];baixa;True;826500;False
CXSE3;20,46;-0,49;0,74;13,35;61,7;0,126;83,3;0,12;2,5;58,2;8,2;13.5;4,45;-;33.3%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;660600;False
LIGT3;3,57;-1,38;-4,8;15,91;54,7;-0,009;53,4;0,17;4,71;48,1;81,8;2.4;0,14;-;32.4%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.7%)', 'Small Cap (potencial alto)'];baixa;True;544400;False
BRAP4;21,13;1,34;-5,59;4,55;42,6;-0,163;19,9;0,2;2,82;42,0;21,3;15.1;1,03;-;7.0%;20;NEUTRO;30;NEUTRO;['Preço tocando banda inferior Bollinger', 'Small Cap (potencial alto)'];baixa;True;357100;False
AZTE3;1,4;2,19;-15,15;16,67;46,8;-0,01;32,6;0,16;11,63;33,3;307,1;4.5;0,2;-;-;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 11.6%)', 'Small Cap (potencial alto)'];baixa;True;322800;False
EVEN3;4,08;-2,39;-2,86;-3,55;38,1;0,009;15,7;0,23;4,35;3,6;109,1;3.3;0,42;-;11.1%;20;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;268900;False
SAPR4;6,68;0,6;-3,61;7,05;48,0;0,008;49,7;0,21;2,66;8,3;38,2;23.9;0,17;-;3.8%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;255700;False
LREN3;11,27;-2,0;-1,57;5,03;45,3;0,113;62,4;0,86;3,87;7,5;46,5;7.5;1,04;-;14.5%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;14946700;False
GOAU4;11,53;0,7;0,17;12,38;62,1;0,07;78,1;1,09;3,13;70,3;1,5;19.2;0,79;-;4.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;10954600;False
CSNA3;6,22;-3,72;-13,49;40,41;56,6;0,006;60,7;0,43;6,52;48,4;82,0;-;0,68;-;-12.3%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.5%)'];alta;False;9647800;False
PMAM3;0,41;-2,38;-54,44;156,25;53,3;0,013;60,8;0,29;33,16;355,6;298,3;-;-0,01;-;-;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 33.2%)'];alta;False;6218300;False
MRVE3;5,54;-2,98;-3,15;13,52;54,9;-0,015;53,9;0,43;5,47;31,9;90,1;-;0,68;-;-10.0%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.5%)'];alta;False;5384600;False
SBSP3;26,92;-0,63;-1,36;12,73;57,1;0,237;73,2;0,14;2,84;16,9;31,2;11.3;2,1;-;18.8%;15;EVITAR;0;EVITAR;[];alta;False;3057300;False
CEAB3;8,9;-3,47;-4,91;19,62;49,5;0,076;57,8;0,34;4,86;23,8;103,1;4.8;0,7;-;15.5%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.9%)'];alta;False;3054200;False
CPLE3;16,06;-0,12;-0,5;16,21;70,8;0,066;75,4;0,14;2,15;52,4;5,1;15.0;2,11;-;12.8%;15;EVITAR;-20;EVITAR;[];alta;False;2505000;False
SBFG3;8,35;-2,91;-8,34;1,33;40,3;0,012;32,2;0,83;4,34;5,6;83,0;4.6;0,6;-;13.7%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;1932700;False
SAPR11;34,0;-0,29;-5,05;6,05;46,9;0,024;44,0;1,16;2,92;9,2;43,3;42.0;0,85;-;3.8%;15;EVITAR;0;EVITAR;[];alta;False;1710600;False
BPAC11;60,6;-0,38;0,25;19,98;67,2;0,368;76,0;0,16;2,84;38,0;6,5;98.7;3,63;-;24.4%;15;EVITAR;0;EVITAR;[];alta;False;1488500;False
HAPV3;6,45;-0,62;-11,89;-1,68;35,5;0,1;31,6;0,14;6,86;7,3;513,0;-;0,06;-;-0.4%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.9%)'];alta;False;1238400;False
EMBJ3;96,08;0,83;0,27;-4,96;55,2;-0,27;55,9;0,26;2,8;41,6;9,4;30.3;3,82;-;12.2%;15;EVITAR;0;EVITAR;[];alta;False;1217200;False
RAIL3;14,8;-0,34;-1,0;7,64;56,3;-0,021;61,0;0,1;3,05;21,7;17,1;22.4;1,9;-;8.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;1072600;False
GGBR4;25,76;0,62;-0,96;13,43;59,0;0,105;73,7;0,1;3,28;62,8;1,9;22.4;0,94;-;4.2%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.3%)', 'Small Cap (potencial alto)'];baixa;True;961400;False
YDUQ3;10,21;1,09;1,19;37,79;71,8;0,079;79,3;0,18;3,9;45,4;49,8;24.3;0,89;-;3.8%;15;EVITAR;5;EVITAR;['Volatilidade alta (ATR 3.9%)', 'Small Cap (potencial alto)'];baixa;True;934800;False
ENGI11;52,02;-0,36;0,41;17,45;67,0;0,275;75,5;0,25;2,64;24,9;12,7;37.7;1,02;-;9.4%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;876500;False
AZZA3;14,85;-1,2;-12,65;-3,45;40,0;-0,08;29,8;0,29;5,35;3,7;109,6;3.0;0,37;-;4.0%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.4%)', 'Small Cap (potencial alto)'];baixa;True;867400;False
RAPT4;5,0;-1,77;-2,34;7,07;53,3;0,011;61,7;0,26;3,8;19,6;40,4;-;0,58;-;-1.4%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.8%)', 'Small Cap (potencial alto)'];baixa;True;619400;False
VULC3;13,68;-1,94;3,25;0,59;54,2;0,087;80,5;0,2;3,01;7,5;47,9;4.5;1,71;-;37.1%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.0%)', 'Small Cap (potencial alto)'];baixa;True;545800;False
LJQQ3;1,39;1,46;4,51;32,38;68,0;0,019;90,4;0,25;5,19;47,9;106,5;-;0,98;-;-50.6%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.2%)', 'Small Cap (potencial alto)'];baixa;True;475600;False
PCAR3;3,28;-0,3;13,1;21,93;70,3;0,05;101,6;0,14;4,92;134,3;40,2;-;3,95;-;-129.4%;15;EVITAR;5;EVITAR;['Volatilidade alta (ATR 4.9%)', 'Small Cap (potencial alto)'];baixa;True;466800;False
DASA3;2,95;4,24;6,5;37,85;60,1;0,031;97,6;0,47;5,81;130,5;61,7;-;0,54;-;-12.1%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.8%)', 'Small Cap (potencial alto)'];baixa;True;441400;False
ARML3;3,89;1,04;1,04;22,33;60,0;-0,003;71,2;0,42;5,61;47,6;62,0;21.6;0,98;-;6.3%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.6%)', 'Small Cap (potencial alto)'];baixa;True;416500;False
AURE3;11,73;0,51;-3,06;16,14;58,5;0,035;67,0;0,15;2,95;17,9;25,0;-;1,06;-;-7.7%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;404300;False
KLBN11;19,27;-0,67;-1,53;8,5;60,2;-0,039;58,6;0,1;1,87;20,2;10,3;29.2;2,5;-;3.7%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;398100;False
CASH3;5,47;1,48;3,6;8,75;55,3;-0,045;49,5;0,24;4,64;70,4;9,7;-;1,44;-;-20.8%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.6%)', 'Small Cap (potencial alto)'];baixa;True;361200;False
AMER3;4,91;-2,0;-6,83;20,64;52,2;-0,048;43,6;0,21;5,91;45,7;79,6;3.2;0,24;-;-;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.9%)', 'Small Cap (potencial alto)'];baixa;True;324800;False
HYPE3;23,46;-0,38;2,71;12,84;64,9;0,108;82,2;0,1;2,99;19,5;14,3;8.9;1,14;-;13.2%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;282200;False
AXIA7;54,88;-0,81;-1,75;8,52;57,2;-0,008;63,0;0,13;2,72;16,3;18,9;-;1,29;-;10.0%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;260600;False
SANB4;15,15;1,95;2,3;5,8;57,7;-0,017;84,1;1,02;2,17;17,9;22,0;8.6;0,45;-;11.2%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;217200;False
MGLU3;5,76;-3,03;-3,03;42,22;60,7;0,061;73,3;0,35;6,19;53,2;98,7;52.5;0,4;-;0.8%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.2%)'];alta;False;10053500;False
FESA4;5,74;0,53;-1,88;17,86;56,5;0,046;70,2;1,25;3,12;20,8;55,1;14.0;0,59;-;4.4%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;2188600;False
EQTL3;39,37;-0,48;-1,82;13,03;60,8;0,213;72,3;0,18;2,64;18,1;17,7;70.3;1,89;-;5.0%;10;EVITAR;0;EVITAR;[];alta;False;1713000;False
MOVI3;7,93;-0,88;-2,1;18,01;54,3;0,071;69,8;0,28;5,19;23,1;88,8;6.6;0,82;-;13.2%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;1629500;False
VIVT3;30,67;-0,13;0,69;3,33;52,2;0,214;83,5;0,33;1,92;6,2;33,9;15.0;1,49;-;9.9%;10;EVITAR;0;EVITAR;[];alta;False;1511700;False
