ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia;alerta_spike
MOTV3;16,67;1,77;7,74;24,61;82,3;0,26;95,2;1,0;2,68;29,0;1,9;9.9;1,89;-;22.0%;30;NEUTRO;-20;EVITAR;[];alta;False;16901000;False
ASAI3;9,86;7,17;8,0;23,25;71,2;0,141;111,4;1,22;4,28;42,7;7,5;13.7;2,08;-;16.2%;30;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;15999900;False
RADL3;19,76;0,82;-2,27;9,78;56,0;0,069;68,7;1,72;3,56;22,7;37,3;23.2;4,74;-;20.0%;30;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.6%)', 'Volume alto (1.7x)'];alta;False;14178500;False
PETR3;54,64;1,77;2,05;21,28;73,6;0,566;93,4;1,15;2,64;92,1;0,6;5.4;1,46;-;30.3%;30;NEUTRO;-20;EVITAR;[];alta;False;12603200;False
CYRE3;26,17;4,22;2,71;27,66;68,6;0,205;87,4;1,27;3,96;32,4;37,6;5.6;1,02;-;20.6%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;11775200;False
VBBR3;38,25;0,79;5,23;15,77;73,2;0,4;100,0;1,02;2,66;91,4;0,4;9.0;2,1;-;22.6%;30;NEUTRO;-20;EVITAR;[];alta;False;10830000;False
SUZB3;48,1;1,84;2,89;16,04;72,8;0,186;83,9;0,94;2,28;22,8;24,0;7.3;1,36;-;17.6%;30;NEUTRO;-20;EVITAR;[];alta;False;7526000;False
BBSE3;41,2;0,71;-1,41;9,69;62,0;0,235;74,0;0,9;2,35;46,8;4,3;8.7;7,34;-;85.9%;30;NEUTRO;0;EVITAR;[];alta;False;5897500;False
QUAL3;1,49;1,36;-3,87;-0,67;43,6;-0,011;17,7;1,16;5,64;8,8;88,3;21.3;0,31;-;2.1%;30;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.6%)'];alta;False;4363900;False
CXSE3;20,31;2,73;2,63;9,9;63,1;0,194;89,5;0,83;2,41;58,4;9,0;13.5;4,42;-;33.3%;30;NEUTRO;0;EVITAR;[];alta;False;4223900;False
CURY3;32,38;0,34;-3,8;6,97;52,3;0,044;58,0;1,15;4,14;22,6;24,3;8.9;6,03;-;68.5%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;3954200;False
MBRF3;16,94;-1,28;-8,43;2,17;44,4;-0,196;28,7;0,61;4,2;16,9;63,3;60.5;2,06;-;0.9%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;3554000;False
CPFE3;46,44;0,96;0,78;7,72;59,3;0,379;79,0;1,46;2,75;33,0;14,1;8.9;2,36;-;27.3%;30;NEUTRO;0;EVITAR;[];alta;False;2795700;False
TEND3;33,1;0,18;-3,36;0,9;51,1;0,066;52,6;0,79;4,86;61,2;12,5;7.0;2,64;-;40.6%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.9%)'];alta;False;2319000;False
ALPA4;13,25;0,0;-6,89;2,32;50,5;-0,102;46,5;0,71;4,62;69,2;22,4;13.4;2,49;-;18.1%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.6%)'];alta;False;1838000;False
KEPL3;6,67;-1,48;1,83;14,21;63,0;0,055;73,8;0,92;2,57;19,7;57,4;8.3;1,45;-;18.3%;30;NEUTRO;0;EVITAR;[];alta;False;1250300;False
INTB3;15,41;1,65;1,45;8,29;63,2;0,06;88,1;0,67;3,2;55,5;1,6;8.4;1,53;-;18.6%;30;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.2%)', 'Small Cap (potencial alto)'];baixa;True;812500;False
MDIA3;17,2;-0,17;-2,38;2,44;47,1;0,017;45,9;0,84;2,76;2,9;67,4;9.0;0,68;-;7.8%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;726700;False
TFCO4;13,05;3,24;-2,68;-3,48;45,0;0,052;55,7;0,93;3,82;6,0;39,3;13.9;3,23;-;25.7%;30;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.8%)', 'Small Cap (potencial alto)'];baixa;True;707300;False
ALUP11;33,99;1,8;1,74;10,88;64,2;0,193;89,9;0,58;2,16;16,1;7,8;8.1;1,16;-;15.8%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;638700;False
MILS3;15,87;0,32;0,95;1,93;66,2;0,005;109,1;0,55;0,72;55,6;0,4;8.4;1,92;-;26.3%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;286600;False
TGMA3;34,7;1,88;0,61;3,99;61,5;-0,184;68,8;0,69;2,65;33,2;13,9;9.0;2,3;-;25.6%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;206800;False
PMAM3;0,9;119,51;373,68;542,86;85,6;0,068;142,2;4,02;9,87;900,0;82,5;-;-0,01;-;-;25;NEUTRO;35;NEUTRO;['Volatilidade alta (ATR 9.9%)', '🔥 ALERTA SPIKE: Volume Anômalo (4.0x) e Rompimento Iminente'];alta;False;77555600;True
CSNA3;7,19;1,13;20,23;66,44;81,0;0,233;100,2;1,7;5,68;71,6;57,4;-;0,78;-;-12.3%;25;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 5.7%)', 'Volume alto (1.7x)'];alta;False;34772600;False
COGN3;2,38;0,42;-1,24;17,24;60,1;0,024;76,3;1,09;4,27;19,6;98,6;6.6;0,35;-;4.9%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;31089400;False
NATU3;8,51;-3,3;-8,3;4,29;48,8;0,018;52,8;1,27;4,27;19,4;31,0;-;0,93;-;-2.5%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;9317200;False
BBDC3;16,24;2,59;4,17;10,6;68,8;0,191;96,1;1,11;2,31;23,3;11,9;7.4;0,95;-;13.8%;25;NEUTRO;0;EVITAR;[];alta;False;8101200;False
SLCE3;18,43;3,08;12,52;39,3;84,9;0,22;100,0;1,66;2,98;46,5;5,7;29.7;1,69;-;7.0%;25;NEUTRO;-5;EVITAR;['Volume alto (1.7x)'];alta;False;6986000;False
TIMS3;19,54;0,77;3,94;4,21;58,0;0,227;103,6;0,78;2,42;9,5;45,1;10.9;1,91;-;17.3%;25;NEUTRO;0;EVITAR;[];alta;False;5635100;False
RAPT4;5,12;4,7;-0,19;8,47;59,8;0,024;92,5;2,01;3,82;22,5;37,1;-;0,59;-;-1.4%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.8%)', 'Volume alto (2.0x)'];alta;False;5466200;False
ANIM3;2,9;-0,34;2,11;43,56;64,7;0,036;73,5;0,56;5,2;51,0;82,4;7.1;0,45;-;9.6%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;5255800;False
SANB11;29,92;-0,13;0,0;1,01;56,8;-0,054;61,6;0,91;2,11;20,0;21,9;14.6;0,88;-;11.2%;25;NEUTRO;0;EVITAR;[];alta;False;4045400;False
GMAT3;4,83;2,11;1,26;34,17;68,2;0,021;75,1;0,45;3,8;40,8;45,8;6.7;0,99;-;14.3%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.8%)'];alta;False;3263900;False
PLPL3;7,2;3,6;-5,39;11,46;50,1;0,043;63,6;1,78;5,49;12,1;141,4;4.7;1,31;-;31.8%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 5.5%)', 'Volume alto (1.8x)'];alta;False;3199000;False
GRND3;3,77;1,07;2,45;11,94;65,6;0,039;97,7;0,8;2,64;12,9;29,5;5.9;1,08;-;17.9%;25;NEUTRO;0;EVITAR;[];alta;False;3076200;False
SMTO3;21,0;3,7;-0,9;42,08;70,5;0,138;78,5;1,03;4,34;65,0;1,9;8.6;0,92;-;11.3%;25;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;2502600;False
ARML3;3,85;-1,53;1,05;37,5;60,0;0,04;74,3;2,17;5,64;46,1;63,6;21.4;0,97;-;6.3%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 5.6%)', 'Volume alto (2.2x)'];alta;False;2418000;False
CBAV3;11,2;-0,44;0,45;0,9;57,5;-0,009;66,7;1,06;0,6;224,1;0,5;12.2;1,44;-;14.6%;25;NEUTRO;0;EVITAR;[];alta;False;2354600;False
RECV3;11,71;2,54;1,47;13,88;68,9;0,079;97,3;0,93;3,09;31,8;17,7;6.9;0,78;-;11.3%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;2190500;False
CASH3;5,28;-2,76;-4,69;-1,86;50,5;-0,062;33,9;0,64;5,5;64,5;13,6;-;1,39;-;-20.8%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.5%)'];alta;False;1148800;False
MLAS3;1,86;1,64;-3,63;19,23;54,1;-0,004;58,5;0,39;4,8;132,4;7,0;5.0;0,46;-;9.8%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.8%)'];alta;False;1088900;False
VTRU3;15,0;3,52;1,83;17,46;67,9;0,114;92,0;1,19;4,41;51,3;15,7;2.1;0,54;17.0%;32.4%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.4%)', 'Small Cap (potencial alto)'];baixa;True;907400;False
PNVL3;13,14;3,55;3,06;14,96;67,2;0,121;90,4;0,98;3,82;50,0;24,0;14.4;1,49;-;10.8%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.8%)', 'Small Cap (potencial alto)'];baixa;True;725000;False
OBTC3;7,33;-2,14;18,99;16,16;58,2;0,019;73,7;0,52;6,25;28,4;55,3;-;2,06;-;-;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 6.3%)', 'Small Cap (potencial alto)'];baixa;True;722200;False
HBRE3;2,68;1,52;1,9;20,72;62,5;0,014;73,7;0,58;4,72;36,7;83,3;7.7;0,15;-;4.0%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.7%)', 'Small Cap (potencial alto)'];baixa;True;419500;False
BRST3;2,86;1,78;0,35;0,35;56,1;0,01;89,8;1,21;2,8;7,9;24,1;22.0;0,79;-;3.8%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;256900;False
WIZC3;8,06;1,9;-0,49;7,47;55,8;0,041;79,8;0,68;2,54;10,0;24,2;6.5;1,87;-;26.6%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;208400;False
B3SA3;17,66;2,14;2,32;24,02;72,5;0,213;87,1;2,15;3,15;52,2;13,4;17.7;4,72;-;27.7%;20;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 3.2%)', 'Volume alto (2.1x)'];alta;False;83504800;False
ITSA4;14,17;1,87;3,81;14,03;68,2;0,177;93,6;1,21;2,32;45,8;6,0;8.7;1,69;-;18.9%;20;NEUTRO;0;EVITAR;[];alta;False;30433500;False
CVCB3;1,6;-3,03;-12,09;18,52;48,9;-0,014;44,2;1,25;7,67;50,9;74,4;53.3;2,58;-;-33.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 7.7%)'];alta;False;20324200;False
CMIG4;11,46;1,15;4,47;10,94;64,3;0,141;91,0;1,07;2,46;20,3;16,4;7.1;1,12;-;15.9%;20;NEUTRO;0;EVITAR;[];alta;False;19796500;False
DIRR3;10,94;0,09;-4,54;4,29;44,5;0,074;52,3;1,28;4,12;7,5;57,8;6.7;2,44;-;41.9%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;11840600;False
RDOR3;38,06;3,06;2,5;17,14;67,0;0,298;93,5;1,07;3,09;18,3;18,1;17.3;4,23;-;19.8%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;9717700;False
CMIN3;6,99;0,43;9,22;20,73;74,9;0,088;100,0;0,97;4,12;71,3;0,6;21.8;5,14;-;28.1%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;7396700;False
UGPA3;38,53;0,34;4,9;30,12;80,7;0,389;94,5;0,61;2,74;108,6;1,0;11.7;2,5;-;19.8%;20;NEUTRO;-20;EVITAR;[];alta;False;7029500;False
SEQL3;0,07;16,67;16,67;16,67;52,4;0,0;70,4;6,52;14,7;40,0;23472,1;-;-1,75;-;-;20;NEUTRO;55;OBSERVAR;['Volatilidade alta (ATR 14.7%)', '🔥 ALERTA SPIKE: Volume Anômalo (6.5x) e Rompimento Iminente'];alta;False;5472800;True
LIGT3;3,75;3,02;1,35;19,81;69,4;0,026;89,8;1,16;4,9;55,6;73,1;2.5;0,15;-;32.4%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.9%)'];alta;False;4874700;False
TOTS3;33,0;-0,51;-5,01;12,55;51,9;-0,127;51,2;1,09;3,46;23,3;44,5;21.7;3,47;-;17.0%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;4496000;False
MULT3;30,39;1,74;3,26;11,48;67,9;0,374;90,8;0,92;2,63;18,6;16,1;10.9;2,21;-;21.9%;20;NEUTRO;0;EVITAR;[];alta;False;4072300;False
JHSF3;11,98;3,28;3,81;17,33;70,3;0,17;96,9;0,95;3,64;139,4;17,3;3.9;1,06;-;29.3%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;3785800;False
GGPS3;13,18;1,7;0,23;17,05;66,2;0,097;82,5;0,46;3,26;21,4;49,1;10.5;2,21;-;22.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;1654000;False
ITUB3;46,38;1,69;3,25;11,86;66,7;0,518;93,0;0,82;2,45;59,7;2,0;11.0;2,35;-;21.5%;20;NEUTRO;0;EVITAR;[];alta;False;1562200;False
OPCT3;11,15;0,45;0,45;10,95;59,7;0,134;82,8;1,48;3,86;60,5;5,0;13.3;2,15;-;17.2%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;1199700;False
SEER3;14,1;3,15;3,37;33,68;70,3;0,268;89,8;0,6;4,33;80,9;0,7;6.7;1,18;-;19.1%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;1017100;False
MELK3;3,01;0,33;3,79;11,07;61,3;0,026;98,5;1,47;2,71;12,3;33,1;5.4;0,56;-;13.5%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;755800;False
BMOB3;26,21;2,62;2,18;12,72;65,9;0,204;87,5;1,28;3,11;37,1;7,5;13.9;2,32;-;16.4%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.1%)', 'Small Cap (potencial alto)'];baixa;True;711500;False
ALLD3;5,1;0,0;-2,3;14,61;53,8;-0,014;32,8;1,04;3,03;15,4;61,5;1.4;0,31;-;23.6%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.0%)', 'Small Cap (potencial alto)'];baixa;True;634500;False
CYRE4;24,67;3,52;3,09;22,98;66,4;0,168;89,3;1,19;4,06;36,0;24,0;-;0,96;-;20.6%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.1%)', 'Small Cap (potencial alto)'];baixa;True;574000;False
LOGG3;24,63;3,92;-3,41;4,96;51,7;0,125;73,5;1,02;3,35;52,0;15,7;5.8;0,61;-;10.5%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.3%)', 'Small Cap (potencial alto)'];baixa;True;448300;False
CSED3;5,48;-0,18;3,4;33,01;74,1;0,084;83,7;1,03;3,95;61,7;28,3;6.4;1,19;-;19.3%;20;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 3.9%)', 'Small Cap (potencial alto)'];baixa;True;317800;False
BBAS3;22,8;2,8;2,43;20,6;72,6;0,384;87,7;0,87;3,11;28,8;20,2;10.6;0,72;-;10.5%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;32501800;False
VAMO3;3,44;2,08;-0,58;23,74;62,1;0,064;83,7;1,26;5,18;39,8;43,6;12.3;1,41;-;10.7%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;23082100;False
VALE3;78,23;-1,1;-3,18;6,9;56,9;0,103;64,0;1,03;2,67;50,4;13,9;30.7;1,69;-;4.1%;15;EVITAR;0;EVITAR;[];alta;False;20768000;False
SBSP3;27,29;2,21;4,36;4,48;62,5;0,423;96,9;0,62;2,93;18,5;29,4;11.5;2,13;-;18.8%;15;EVITAR;0;EVITAR;[];alta;False;17898000;False
GGBR4;26,01;2,36;2,32;5,6;65,3;0,262;90,1;1,13;3,19;66,4;0,6;22.6;0,95;-;4.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.2%)'];alta;False;12475100;False
GOAU4;11,51;2,58;3,51;5,95;68,8;0,117;92,3;1,06;3,07;74,5;0,1;19.2;0,79;-;4.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;11194600;False
AXIA3;55,7;1,13;0,25;11,33;62,8;0,341;82,3;0,92;2,79;26,8;21,8;10.7;1,31;-;10.0%;15;EVITAR;0;EVITAR;[];alta;False;10914000;False
VIVT3;30,46;0,86;0,86;2,14;49,3;0,236;96,0;1,26;2,06;5,5;34,9;14.9;1,42;-;9.9%;15;EVITAR;0;EVITAR;[];alta;False;6850900;False
EMBJ3;95,82;0,58;3,59;-0,37;55,9;-0,6;43,0;1,36;2,78;41,2;9,7;30.6;3,81;-;12.2%;15;EVITAR;0;EVITAR;[];alta;False;6823400;False
ECOR3;8,22;4,05;6,34;33,23;70,2;0,168;91,5;1,01;4,38;40,8;45,2;10.4;1,39;-;12.3%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;6323800;False
FLRY3;20,96;3,0;6,56;14,85;75,4;0,123;100,6;0,99;2,85;62,4;1,1;18.1;2,28;-;12.6%;15;EVITAR;-20;EVITAR;[];alta;False;4414200;False
RCSL4;0,4;-4,76;-13,04;-20,0;37,4;-0,016;23,1;0,62;15,51;55,3;593,1;6.7;-3,42;-;-;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 15.5%)'];alta;False;4380400;False
KLBN11;19,57;0,2;0,36;11,07;74,0;0,072;79,6;0,73;1,88;22,1;8,6;29.6;2,54;-;3.7%;15;EVITAR;-20;EVITAR;[];alta;False;3710300;False
PCAR3;2,9;4,32;6,62;5,07;57,2;-0,002;78,2;0,68;5,32;107,1;58,6;-;3,49;-;-129.4%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.3%)'];alta;False;3261200;False
EZTC3;13,14;2,74;-0,45;28,72;66,1;0,184;82,0;0,78;4,2;30,4;25,1;8.0;0,7;-;10.6%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;3225900;False
LWSA3;4,05;1,5;-3,57;15,36;50,9;-0,023;46,2;0,73;3,8;24,9;17,3;-;0,93;-;-7.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.8%)'];alta;False;2988300;False
BRAP4;22,38;-0,84;-2,61;6,07;56,0;0,107;68,8;1,38;2,74;51,6;14,5;16.0;1,09;-;7.0%;15;EVITAR;0;EVITAR;[];alta;False;2726600;False
BMGB4;6,06;4,84;3,24;25,14;73,2;0,089;94,0;1,17;3,03;80,4;0,3;4.6;0,77;-;14.0%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 3.0%)'];alta;False;1683600;False
BRSR6;15,44;2,86;3,0;17,5;72,9;0,175;98,1;0,75;2,49;47,2;20,6;3.9;0,53;-;14.5%;15;EVITAR;-20;EVITAR;[];alta;False;1607600;False
HYPE3;22,84;1,11;1,69;5,89;61,9;0,133;84,2;0,55;2,94;16,3;17,4;8.6;1,11;-;13.2%;15;EVITAR;0;EVITAR;[];alta;False;1565900;False
POMO3;4,26;1,91;-1,84;9,91;51,0;0,056;75,0;0,68;3,32;14,8;53,3;4.4;1,25;-;28.3%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;1344700;False
AMER3;5,27;0,0;0,57;34,78;63,0;0,057;74,1;0,7;5,75;56,4;67,4;3.4;0,25;-;-;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.7%)'];alta;False;1203200;False
JALL3;2,63;3,95;-2,59;30,2;61,7;0,0;68,8;0,81;5,13;39,9;44,3;-;0,41;-;-2.6%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.1%)'];alta;False;1107800;False
CAML3;5,35;7,0;5,31;21,99;71,0;0,043;108,1;1,26;3,31;32,4;34,6;17.8;0,61;-;3.4%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;1077700;False
AZEV3;6,84;-6,56;3,01;109,17;50,8;-0,244;45,0;0,52;26,53;456,1;119,3;-;1,84;-;-111.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 26.5%)'];alta;False;1028900;False
MTRE3;3,5;1,16;2,57;23,73;73,0;0,048;89,3;1,17;3,54;26,8;16,4;5.6;0,36;-;9.4%;15;EVITAR;5;EVITAR;['Volatilidade alta (ATR 3.5%)', 'Small Cap (potencial alto)'];baixa;True;868200;False
SOJA3;7,73;-2,77;-4,57;54,6;67,3;0,102;74,4;0,8;4,27;56,8;35,3;26.7;0,82;-;4.6%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;777300;False
MYPK3;9,99;3,2;1,32;8,82;66,2;0,083;100,8;1,07;2,82;16,3;37,7;16.4;0,37;-;4.9%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;769300;False
AMBP3;0,14;0,0;-6,67;-6,67;39,2;-0,002;21,3;0,19;6,76;0,0;10114,3;-;0,21;-;-1.3%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 6.8%)', 'Small Cap (potencial alto)'];baixa;True;739500;False
LAVV3;11,02;3,77;1,57;19,01;61,7;0,134;92,9;1,19;4,02;21,1;72,2;6.0;1,49;-;24.0%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.0%)', 'Small Cap (potencial alto)'];baixa;True;672900;False
SYNE3;3,77;1,34;-2,08;1,89;49,4;0,026;69,8;1,31;3,82;13,6;38,3;10.5;0,83;-;4.4%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.8%)', 'Small Cap (potencial alto)'];baixa;True;659700;False
TUPY3;16,01;4,37;1,27;9,06;59,3;0,078;93,8;1,26;3,35;51,2;3,1;-;0,92;-;-28.2%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.4%)', 'Small Cap (potencial alto)'];baixa;True;604600;False
TRIS3;5,01;1,83;1,21;21,31;69,5;0,023;82,6;1,29;3,77;30,1;52,5;5.4;0,77;-;12.5%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.8%)', 'Small Cap (potencial alto)'];baixa;True;428200;False
AMAR3;0,89;-1,11;11,25;71,15;72,7;0,023;89,3;0,71;7,8;97,8;49,4;-;7,48;-;-130.6%;15;EVITAR;5;EVITAR;['Volatilidade alta (ATR 7.8%)', 'Small Cap (potencial alto)'];baixa;True;389500;False
FRAS3;23,53;1,69;0,0;7,05;64,9;-0,038;80,8;1,96;2,88;24,6;6,8;23.5;2,59;-;12.4%;15;EVITAR;25;NEUTRO;['Volume alto (2.0x)', 'Small Cap (potencial alto)'];baixa;True;361700;False
UNIP6;56,79;0,23;-0,84;-1,83;42,7;0,144;40,9;0,66;2,34;7,3;28,0;25.2;3,38;-;10.8%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;234200;False
VSTE3;2,45;16,11;-13,43;-10,91;45,5;-0,002;43,0;1,99;8,05;22,5;127,2;6.0;0,26;-;-;15;EVITAR;40;OBSERVAR;['Volatilidade alta (ATR 8.0%)', 'Volume alto (2.0x)', 'Small Cap (potencial alto)'];baixa;True;217900;False
BBDC4;18,48;3,88;4,11;10,51;66,1;0,22;97,8;1,21;2,48;19,6;14,8;8.4;1,08;-;13.8%;10;EVITAR;0;EVITAR;[];alta;False;51431900;False
PETR4;49,12;1,45;1,91;22,22;76,0;0,513;92,0;0,9;2,5;83,9;1,0;4.9;1,32;-;30.3%;10;EVITAR;-20;EVITAR;[];alta;False;43955800;False
MGLU3;5,94;6,64;10,0;40,09;67,9;0,167;94,0;1,12;6,24;58,0;92,7;54.0;0,41;-;0.8%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.2%)'];alta;False;33953500;False
