ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
TFCO4;12,78;1,03;-1,69;-9,04;31,0;-0,11;19,4;1,69;3,52;1,8;42,2;13.6;3,44;-;25.7%;65;FORTE OPORTUNIDADE;baixa;True;933100
BRKM5;4,44;-6,13;-11,9;-25,5;26,7;-0,038;-3,5;1,87;9,75;5,2;210,4;-;-0,28;-;-;50;OBSERVAR;alta;False;14247300
BRKM3;3,6;-8,16;-12,2;-27,71;18,7;-0,035;-3,5;4,44;9,2;5,9;233,3;-;-0,23;-;-;50;OBSERVAR;baixa;True;253700
HYPE3;21,78;1,68;5,12;1,59;57,7;0,005;83,2;1,12;3,0;10,9;23,1;8.2;1,06;-;13.2%;45;OBSERVAR;alta;False;3185800
VIVT3;29,76;1,16;1,05;-12,03;34,5;0,02;33,2;0,34;2,46;2,7;38,5;14.5;1,38;-;9.9%;45;OBSERVAR;alta;False;1937300
BHIA3;0,39;-4,88;-4,88;-50,63;18,9;-0,013;13,3;0,56;15,93;0,0;1305,1;-;-0,05;-;-;40;OBSERVAR;alta;False;4935400
VBBR3;33,79;-0,21;-1,2;-3,81;48,7;-0,149;31,7;0,59;3,04;78,0;8,4;7.9;1,85;-;22.6%;40;OBSERVAR;alta;False;4758800
AZZA3;14,58;0,28;-4,95;-14,99;34,0;-0,055;10,0;0,68;5,06;1,3;123,9;2.9;0,02;-;4.0%;40;OBSERVAR;alta;False;1902400
MULT3;27,38;1,63;3,79;-4,9;47,5;0,009;46,7;0,42;2,53;8,0;28,8;9.8;1,99;-;21.9%;40;OBSERVAR;alta;False;1636800
LREN3;11,01;3,38;3,48;-20,79;34,5;-0,076;27,8;0,52;4,35;5,1;50,0;7.1;1,02;-;14.5%;35;NEUTRO;alta;False;10954200
RENT3;35,14;4,27;8,22;-8,42;46,4;0,049;45,4;0,85;3,77;10,7;49,9;11.2;1,43;-;13.0%;35;NEUTRO;alta;False;7947700
GGBR4;22,32;0,81;-6,83;-10,32;37,0;-0,381;11,2;0,52;3,69;42,8;17,3;19.4;0,82;-;4.2%;35;NEUTRO;alta;False;5712500
GOAU4;9,79;0,41;-8,97;-9,14;35,8;-0,174;4,3;0,56;3,51;48,4;16,8;16.0;0,67;-;4.2%;35;NEUTRO;alta;False;5691900
RCSL4;0,76;1,33;35,71;20,63;67,5;0,015;78,4;0,64;6,95;198,0;264,8;12.7;-4,27;-;-;35;NEUTRO;alta;False;4112900
SANB4;14,85;-0,6;2,77;6,07;59,6;0,013;70,3;0,48;2,73;15,6;24,5;8.5;0,44;-;11.2%;35;NEUTRO;baixa;True;335000
PETR4;41,23;-2,09;-0,18;3,19;51,9;0,047;49,5;1,54;2,53;54,3;15,6;4.1;1,1;-;30.3%;30;NEUTRO;alta;False;71597900
PETR3;45,81;-2,41;-0,91;1,46;49,4;-0,005;36,3;0,8;2,74;61,0;16,0;4.5;1,23;-;30.3%;30;NEUTRO;alta;False;8122700
DIRR3;11,25;5,73;9,22;-3,35;49,7;0,07;60,6;0,88;3,98;10,5;53,4;6.9;2,51;-;41.9%;30;NEUTRO;alta;False;7344700
SUZB3;46,29;-0,06;12,46;7,4;69,7;0,518;104,8;0,65;2,62;18,2;28,8;7.0;1,31;-;17.6%;30;NEUTRO;alta;False;4584900
TIMS3;18,62;0,22;3,79;-8,05;38,5;0,129;47,3;0,36;2,93;4,3;52,3;10.3;1,82;-;17.3%;30;NEUTRO;alta;False;3412500
GRND3;3,5;-0,28;0,98;-4,18;44,9;0,014;46,7;0,84;2,59;4,8;39,5;5.5;1,0;-;17.9%;30;NEUTRO;alta;False;3068900
CXSE3;19,05;1,87;6,13;-5,41;49,4;0,038;56,5;0,44;2,42;50,2;16,2;12.6;4,14;-;33.3%;30;NEUTRO;alta;False;2889600
ALPA4;13,28;4,57;8,59;15,98;61,1;0,032;86,9;1,23;3,81;69,6;22,1;13.3;2,49;-;18.1%;30;NEUTRO;alta;False;2016400
EGIE3;28,79;2,67;5,59;-2,15;49,9;0,141;61,6;0,47;2,53;8,6;32,2;8.5;2,19;-;28.6%;30;NEUTRO;alta;False;1970100
INTB3;14,1;1,88;-1,61;6,52;51,8;-0,095;41,9;0,67;3,85;42,3;11,1;7.7;1,4;-;18.6%;30;NEUTRO;alta;False;1121300
PNVL3;12,12;5,39;8,7;4,48;61,4;0,003;76,0;0,7;3,64;38,4;34,4;13.3;1,33;-;10.8%;30;NEUTRO;baixa;True;511700
MILS3;15,72;-0,19;0,7;1,42;59,3;-0,006;71,6;0,66;0,8;54,1;1,4;8.4;1,9;-;26.3%;30;NEUTRO;baixa;True;383100
BRBI11;12,74;2,74;8,52;-9,5;45,5;0,056;47,4;0,78;3,34;8,8;66,2;29.0;1,65;-;19.7%;30;NEUTRO;baixa;True;341300
ONCO3;1,75;15,13;59,09;186,89;78,6;0,121;112,7;1,81;11,61;230,2;123,3;-;125,0;-;-438.8%;25;NEUTRO;alta;False;51742500
COGN3;2,16;0,93;3,85;0,0;49,7;0,006;49,7;0,83;4,62;8,5;118,8;6.0;0,32;-;4.9%;25;NEUTRO;alta;False;24031000
HAPV3;6,4;0,63;-5,6;-39,62;28,7;-0,267;22,1;1,02;9,61;6,5;566,6;-;0,06;-;-0.4%;25;NEUTRO;alta;False;10818700
RADL3;19,57;6,82;14,38;7,53;59,9;0,027;75,7;0,61;3,65;22,0;38,6;23.0;4,69;-;20.0%;25;NEUTRO;alta;False;6628200
GMAT3;4,53;5,35;17,05;15,56;72,9;0,071;121,2;1,09;3,72;32,1;59,9;6.3;0,96;-;14.7%;25;NEUTRO;alta;False;6486100
MOVI3;7,18;2,13;9,12;-10,89;44,2;0,064;46,6;0,92;4,94;12,8;108,5;5.9;0,74;-;13.2%;25;NEUTRO;alta;False;4475500
SMTO3;18,59;-3,53;16,92;30,0;72,0;0,506;97,3;1,61;4,34;46,0;15,1;7.6;0,81;-;11.3%;25;NEUTRO;alta;False;3755600
PRIO3;61,11;-0,83;-0,63;7,64;55,2;0,171;67,5;0,48;2,89;78,8;19,4;12.8;1,73;-;14.2%;25;NEUTRO;alta;False;3308100
GFSA3;0,21;-8,7;5,0;-30,0;24,5;0,024;29,0;0,7;17,44;5,0;6538,1;-;0,0;-;-34.7%;25;NEUTRO;alta;False;2605900
GGPS3;12,45;2,05;9,69;5,51;63,6;0,142;111,6;0,73;3,32;14,6;57,8;10.0;2,08;-;22.3%;25;NEUTRO;alta;False;2534400
CURY3;31,93;5,34;2,83;8,18;55,1;0,059;82,8;0,62;4,05;20,9;26,1;8.9;5,94;-;68.5%;25;NEUTRO;alta;False;2332700
SANB11;29,63;-0,07;1,3;7,08;60,8;-0,054;63,9;0,28;2,4;18,8;23,0;14.5;0,87;-;11.2%;25;NEUTRO;alta;False;2092500
CBAV3;11,16;0,18;0,09;2,01;66,1;-0,006;74,5;0,64;0,53;269,9;0,3;12.1;1,43;-;14.6%;25;NEUTRO;alta;False;1740600
EVEN3;4,49;4,18;5,9;-7,42;45,5;0,031;50,5;1,81;4,53;9,2;90,0;3.7;0,46;-;11.1%;25;NEUTRO;alta;False;1733800
AURE3;10,64;3,8;5,87;-7,07;47,4;0,032;51,8;0,51;3,03;6,9;37,8;-;0,97;-;-7.7%;25;NEUTRO;alta;False;1731400
MLAS3;1,85;3,93;5,11;6,94;56,7;0,007;78,5;0,49;5,71;131,1;5,4;4.9;0,48;-;9.8%;25;NEUTRO;alta;False;1054600
SANB3;14,73;0,07;1,73;7,52;60,2;-0,056;61,3;1,31;3,03;24,9;22,4;8.4;0,43;-;11.2%;25;NEUTRO;baixa;True;932600
OBTC3;7,51;2,88;12,09;20,74;72,2;0,124;105,5;2,03;3,76;31,5;51,5;-;1,77;-;-;25;NEUTRO;baixa;True;794500
VULC3;13,5;-0,37;0,22;-3,91;40,8;-0,005;19,0;0,73;2,59;2,6;49,8;4.4;1,69;-;37.1%;25;NEUTRO;baixa;True;777200
LOGG3;23,87;1,57;4,78;-7,73;44,7;0,013;42,1;0,56;3,36;50,4;19,4;5.6;0,59;-;10.5%;25;NEUTRO;baixa;True;253500
SBSP3;24,49;2,64;3,55;-13,37;37,5;-0,08;33,0;0,99;3,27;12,1;44,2;10.3;1,89;-;18.8%;20;NEUTRO;alta;False;22747100
MOTV3;14,99;3,59;9,5;2,04;60,7;0,071;85,9;1,77;2,7;12,1;18,4;8.9;1,7;-;22.0%;20;NEUTRO;alta;False;17217600
ABEV3;15,17;-0,52;2,99;-5,78;45,5;0,025;43,6;0,38;2,1;37,5;12,0;14.7;2,65;-;18.4%;20;NEUTRO;alta;False;11659200
POMO4;4,51;1,58;11,36;-16,17;41,9;0,05;46,2;0,55;3,7;11,4;76,3;4.7;1,32;-;28.3%;20;NEUTRO;alta;False;8478600
WEGE3;49,57;1,02;2,27;6,15;65,8;0,079;91,1;1,27;2,37;45,7;9,5;33.3;11,94;-;30.8%;20;NEUTRO;alta;False;8065100
AXIA3;53,39;1,64;6,99;2,16;59,4;0,27;77,8;0,57;3,03;29,4;27,1;10.2;1,25;-;10.0%;20;NEUTRO;alta;False;7217100
CMIG4;10,42;2,06;2,46;-6,88;44,5;-0,03;39,2;0,39;2,45;9,4;28,0;6.4;1,02;-;15.9%;20;NEUTRO;alta;False;5646000
UGPA3;33,58;-0,42;3,93;6,55;66,3;0,132;85,6;0,51;3,06;104,4;1,9;10.2;2,18;-;19.8%;20;NEUTRO;alta;False;5035600
