ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
SAUD3;14,23;-11,56;-4,75;-4,05;42,2;-0,052;-6,0;4,75;3,58;37,7;15,8;13.7;5,42;-;40.4%;75;FORTE OPORTUNIDADE;alta;False;16745200
TIMS3;18,83;-2,33;-7,01;-16,31;24,2;-0,338;3,6;3,06;3,85;1,3;50,6;10.5;1,84;-;17.3%;65;FORTE OPORTUNIDADE;alta;False;28600700
GFSA3;0,25;4,17;-16,67;-62,12;17,4;0,008;20,0;1,92;27,07;8,7;7084,0;-;0,0;-;-34.7%;60;FORTE OPORTUNIDADE;alta;False;13945500
CXSE3;19,75;1,28;-1,93;-3,76;41,6;-0,327;14,4;1,83;2,77;62,3;12,1;13.5;4,3;-;31.6%;60;FORTE OPORTUNIDADE;alta;False;11864400
SMTO3;13,94;-3,06;-2,52;-9,01;33,4;-0,127;6,0;1,51;3,88;9,5;53,5;5.5;0,61;-;11.9%;60;FORTE OPORTUNIDADE;alta;False;2312300
POMO4;4,81;-10,43;-10,59;-15,17;28,3;-0,008;-10,7;5,22;3,74;0,6;65,3;4.8;1,47;-;30.9%;55;OBSERVAR;alta;False;63172100
TTEN3;11,5;-1,96;-10,16;-22,61;21,7;-0,403;3,8;1,17;4,91;0,0;55,7;8.2;1,2;-;15.7%;55;OBSERVAR;alta;False;2250000
ITUB4;42,1;-2,48;-1,73;-0,74;48,4;-0,093;25,7;1,49;2,09;35,1;15,7;10.2;2,21;-;21.8%;50;OBSERVAR;alta;False;26458400
VIVT3;31,65;-2,01;-6,44;-7,35;32,7;-0,413;-2,7;1,7;3,05;7,2;30,3;15.4;1,47;-;9.9%;50;OBSERVAR;alta;False;8904900
SAPR4;6,95;-0,14;-1,84;-0,86;40,7;-0,006;8,2;1,76;2,33;14,8;32,8;9.1;0,17;-;9.9%;50;OBSERVAR;alta;False;1594600
TOKY3;0,27;-3,57;-27,03;-28,95;33,0;-0,016;6,3;1,52;20,87;12,5;2089,4;-;0,15;-;-121.6%;50;OBSERVAR;baixa;True;325400
VITT3;2,87;-2,71;-16,57;-12,5;31,6;-0,055;-9,0;1,35;4,99;1,8;63,2;7.8;0,73;-;9.8%;50;OBSERVAR;baixa;True;287900
BHIA3;0,77;0,0;-2,53;-23,76;25,0;0,0;22,0;1,21;7,95;4,1;611,7;-;0,28;-;-188.5%;45;OBSERVAR;alta;False;8675900
POMO3;4,54;-9,02;-7,16;-13,03;30,6;0,009;-2,1;4,34;4,06;2,9;48,5;4.5;1,39;-;30.9%;45;OBSERVAR;alta;False;7813500
GRND3;3,66;-1,61;-1,61;-1,88;38,2;-0,003;15,2;0,98;2,23;7,4;35,9;5.2;1,04;-;17.9%;45;OBSERVAR;alta;False;1800700
VULC3;13,75;-3,03;-2,14;-0,51;40,4;-0,004;8,7;1,56;2,67;1,6;47,1;3.5;1,72;-;48.4%;45;OBSERVAR;alta;False;1405300
FIQE3;5,3;-3,11;-2,39;-8,28;34,2;-0,005;9,7;1,18;2,97;90,6;44,4;8.5;1,76;-;18.8%;45;OBSERVAR;alta;False;1028200
PETR3;48,15;-0,97;3,73;12,08;59,3;0,246;74,9;1,76;2,51;64,6;13,4;5.9;1,39;-;25.6%;40;OBSERVAR;alta;False;16614600
BRAV3;18,95;-4,58;-9,11;0,42;39,0;-0,101;15,8;1,46;4,17;43,5;16,9;38.7;0,77;-;2.1%;40;OBSERVAR;alta;False;11870600
PMAM3;0,2;-9,09;-31,03;-13,04;31,8;-0,009;9,7;0,97;22,0;0,0;800,0;-;-0,0;-;-;40;OBSERVAR;alta;False;6664000
DIRR3;11,69;-0,51;0,43;-12,83;42,2;0,005;36,4;0,73;3,9;5,8;47,6;7.4;2,86;-;42.9%;40;OBSERVAR;alta;False;6093600
RECV3;10,25;-0,77;0,49;6,77;47,1;0,017;36,5;0,64;3,1;11,7;38,9;5.6;0,72;-;12.3%;40;OBSERVAR;alta;False;1193500
USIM3;6,65;-0,75;-13,3;-12,61;33,0;-0,058;4,9;1,78;5,37;61,0;64,7;-;0,4;-;-9.3%;40;OBSERVAR;baixa;True;907300
WIZC3;8,2;-0,36;0,37;-1,2;50,1;-0,025;26,9;1,52;2,48;20,2;22,1;6.8;1,91;-;28.6%;40;OBSERVAR;baixa;True;367300
LAVV3;10,4;0,39;1,46;-4,41;44,9;0,012;39,3;0,74;3,66;5,4;82,5;5.1;1,49;-;26.6%;40;OBSERVAR;baixa;True;361000
MEAL3;0,59;-3,28;-4,84;-34,44;15,4;-0,003;18,0;0,88;4,98;0,0;149,2;-;0,22;-;-20.3%;40;OBSERVAR;baixa;True;254100
BBDC4;18,22;-1,68;-2,83;2,35;48,8;-0,062;28,3;1,13;2,28;27,1;16,6;8.7;1,07;-;13.4%;35;NEUTRO;alta;False;31654000
PGMN3;3,54;8,92;10,97;-4,58;51,9;0,024;67,0;2,69;4,29;14,6;115,3;7.2;0,76;-;10.1%;35;NEUTRO;alta;False;13221500
PLPL3;7,0;-0,28;-5,79;-9,56;36,6;-0,022;7,8;1,29;5,87;3,2;148,3;4.2;1,33;-;38.0%;35;NEUTRO;alta;False;2717800
VIVA3;22,6;-1,05;-0,04;-0,31;52,6;0,047;56,1;0,72;3,22;12,8;58,8;9.1;1,75;-;20.7%;35;NEUTRO;alta;False;2070800
BMGB4;5,46;1,11;2,63;2,44;59,6;0,011;104,3;1,64;2,42;75,6;6,6;5.5;0,71;-;13.5%;35;NEUTRO;alta;False;1525300
SANB3;14,41;0,7;5,18;17,52;64,3;0,153;100,5;2,08;3,44;26,4;25,1;8.1;0,43;-;11.2%;35;NEUTRO;alta;False;1145300
TGMA3;34,2;11,51;10,79;14,08;72,5;0,198;145,7;3,67;3,11;26,9;19,6;9.5;2,27;-;25.6%;35;NEUTRO;baixa;True;937600
RANI3;8,34;-0,95;2,58;5,57;62,6;0,041;107,6;1,6;2,26;19,3;16,8;9.1;1,31;-;14.7%;35;NEUTRO;baixa;True;764200
BMOB3;23,72;1,15;1,8;3,85;52,3;0,066;67,7;1,62;2,74;32,5;19,8;12.6;2,07;-;15.5%;35;NEUTRO;baixa;True;399900
VLID3;18,66;1,36;3,15;9,7;65,8;0,07;106,1;1,25;2,32;13,0;23,7;6.0;0,85;-;14.4%;35;NEUTRO;baixa;True;247400
PETR4;42,5;-1,28;3,13;10,56;58,1;0,192;72,5;0,89;2,29;55,5;15,7;5.2;1,23;-;25.6%;30;NEUTRO;alta;False;27198200
ITSA4;13,65;-1,66;-0,8;1,19;51,3;-0,022;39,7;1,36;2,0;50,3;10,3;9.0;1,7;-;18.4%;30;NEUTRO;alta;False;22820700
USIM5;7,52;-0,53;-13,46;-10,79;34,4;-0,061;6,9;1,04;5,16;91,8;62,0;-;0,45;-;-9.3%;30;NEUTRO;alta;False;11197500
CMIG4;11,28;0,0;0,8;3,2;56,3;0,014;76,1;0,92;1,93;25,0;18,2;6.6;1,12;-;17.0%;30;NEUTRO;alta;False;9393300
UGPA3;32,6;-1,51;0,46;15,6;63,7;-0,087;67,0;0,83;2,6;114,1;2,4;11.4;2,12;-;19.2%;30;NEUTRO;alta;False;9214700
BBSE3;42,07;1,72;2,09;9,13;65,3;-0,095;80,7;1,64;1,86;45,7;1,8;8.9;6,46;-;85.9%;30;NEUTRO;alta;False;8466400
CEAB3;9,72;-0,61;1,89;-4,89;46,6;0,039;45,9;1,44;4,18;6,6;85,9;5.2;0,79;-;16.8%;30;NEUTRO;alta;False;8340700
CMIN3;5,91;3,14;-0,84;29,89;67,4;-0,005;76,9;0,64;4,13;44,9;7,8;14.4;4,54;-;25.7%;30;NEUTRO;alta;False;6973000
