ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia
ENJU3;0,73;-2,67;-5,19;4,29;42,4;-0,004;9,7;0,55;6,82;15,9;46,5;-;0,72;-;-16.9%;20;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 6.8%)', 'Small Cap (potencial alto)'];baixa;True;417900
CYRE4;21,69;-3,6;-1,68;6,48;53,0;0,161;61,4;0,75;4,53;19,6;41,1;-;0,85;-;20.6%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.5%)', 'Small Cap (potencial alto)'];baixa;True;392400
AXIA7;52,76;1,21;2,45;1,44;56,6;0,252;71,3;0,21;2,94;11,8;23,7;-;1,24;-;10.0%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;370100
LAVV3;9,96;-1,48;2,26;-3,49;48,7;0,112;60,2;0,55;4,11;9,5;90,6;5.4;1,34;-;24.0%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.1%)', 'Small Cap (potencial alto)'];baixa;True;319500
ONCO3;1,22;-11,59;6,09;121,82;53,9;0,066;63,5;0,98;22,62;130,2;220,3;-;87,14;-;-273.5%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 22.6%)'];alta;False;36262500
BHIA3;0,4;17,65;-6,98;-48,72;27,1;-0,003;25,8;2,36;16,08;37,9;1270,0;-;-0,05;-;-;15;EVITAR;60;FORTE OPORTUNIDADE;['RSI sobrevendido (27)', 'Volatilidade alta (ATR 16.1%)', 'Volume alto (2.4x)'];alta;False;21217100
BBAS3;20,24;1,35;9,82;-5,2;58,8;0,197;70,7;0,68;2,86;13,8;36,1;9.4;0,63;-;10.5%;15;EVITAR;0;EVITAR;[];alta;False;19038300
ASAI3;8,18;-0,24;-2,62;-3,76;47,9;0,024;41,9;0,66;4,43;18,4;29,8;22.1;1,72;-;16.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;6628400
KLBN11;19,0;1,12;2,76;4,11;71,1;0,104;92,7;0,81;2,06;18,6;11,8;28.7;2,46;-;3.7%;15;EVITAR;-20;EVITAR;[];alta;False;4181200
MOVI3;7,04;-2,36;-1,12;-9,96;42,6;0,096;43,5;0,83;5,12;9,3;112,6;5.8;0,72;-;13.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.1%)'];alta;False;4161200
EMBJ3;94,77;-2,91;-2,57;9,07;53,0;-0,699;41,3;0,78;2,98;39,7;10,9;29.9;3,77;-;12.2%;15;EVITAR;0;EVITAR;[];alta;False;3950000
SANB11;30,0;1,8;1,52;4,82;62,8;-0,048;91,7;0,5;2,22;20,3;21,5;14.7;0,88;-;11.2%;15;EVITAR;0;EVITAR;[];alta;False;2696100
RAIL3;14,87;0,41;4,35;2,98;65,9;0,145;94,7;0,21;3,08;22,3;16,5;22.6;1,91;-;8.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;2645700
SBFG3;8,33;0,0;1,59;-11,85;38,1;0,022;31,8;0,98;4,04;5,3;83,5;4.6;0,6;-;13.7%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;2177000
SAUD3;14,06;0,14;1,01;-11,68;46,9;0,024;49,8;0,39;2,84;36,1;17,2;12.4;2,2;-;10.5%;15;EVITAR;0;EVITAR;[];alta;False;1877800
FLRY3;18,79;0,27;0,59;12,04;71,6;-0,016;77,0;0,41;2,39;45,6;2,7;16.2;2,05;-;12.6%;15;EVITAR;-20;EVITAR;[];alta;False;1719900
AMER3;4,68;-4,88;0,43;0,86;58,5;0,08;70,4;1,08;6,16;38,9;88,5;3.0;0,23;-;-;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.2%)'];alta;False;1630900
CASH3;5,53;-6,43;-1,25;20,74;59,1;0,032;70,0;0,7;5,35;72,3;8,5;-;1,46;-;-20.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.3%)'];alta;False;1396600
SMTO3;18,67;-1,06;1,41;28,58;70,0;0,37;83,4;0,56;4,21;46,7;14,6;7.6;0,82;-;11.3%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;1253400
CBAV3;11,22;0,09;0,36;1,26;71,6;-0,003;98,4;0,41;0,52;243,5;0,3;12.2;1,44;-;14.6%;15;EVITAR;-10;EVITAR;['Small Cap (potencial alto)'];baixa;True;995900
KEPL3;6,55;-0,3;6,85;2,66;63,8;0,101;88,7;0,61;2,83;17,6;60,3;8.2;1,42;-;18.3%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;804100
SAPR4;6,53;-0,61;1,4;-8,16;44,6;0,042;50,5;0,52;2,69;5,8;41,3;23.3;0,16;-;3.8%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;779100
VTRU3;13,6;-0,37;0,59;4,62;58,0;0,097;84,1;1,04;4,23;37,2;27,6;1.9;0,49;19.0%;32.4%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.2%)', 'Small Cap (potencial alto)'];baixa;True;641400
MDIA3;17,19;0,23;-0,46;0,41;48,0;0,045;49,5;0,78;2,36;2,9;68,0;9.0;0,7;-;7.8%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;535700
OBTC3;7,15;-5,05;-4,03;14,4;58,1;0,07;73,7;0,98;4,41;25,2;59,2;-;1,23;-;-;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.4%)', 'Small Cap (potencial alto)'];baixa;True;421200
MYPK3;9,08;-0,11;-0,11;-6,49;46,0;-0,002;38,5;0,59;2,64;5,7;53,2;14.9;0,33;-;4.9%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;414000
DESK3;18,62;0,86;-1,27;0,32;52,7;-0,059;37,5;0,8;1,7;143,2;2,8;38.8;1,51;-;4.7%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;356800
RCSL3;0,38;-2,56;-9,52;-17,39;35,8;-0,005;24,1;1,27;9,66;8,6;207,9;6.3;-3,52;-;-;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 9.7%)', 'Small Cap (potencial alto)'];baixa;True;350500
MELK3;2,85;0,0;2,52;-0,7;48,7;0,022;63,4;0,81;2,77;6,3;40,6;5.1;0,55;-;13.5%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;334100
BMOB3;24,72;1,44;8,42;4,75;63,2;0,223;107,3;0,89;3,06;38,9;14,0;13.1;2,19;-;16.4%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.1%)', 'Small Cap (potencial alto)'];baixa;True;329400
RANI3;7,76;0,26;0,26;-3,92;45,1;-0,014;33,8;0,54;2,21;4,3;25,0;13.6;1,21;-;9.2%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;276400
TRIS3;4,7;-0,21;3,3;10,33;64,2;0,043;85,0;0,81;3,72;22,1;62,6;5.1;0,74;-;12.5%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.7%)', 'Small Cap (potencial alto)'];baixa;True;237500
VITT3;3,04;-1,94;-4,4;0,33;46,0;0,018;56,6;0,88;4,7;11,4;54,0;8.0;0,77;-;9.8%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.7%)', 'Small Cap (potencial alto)'];baixa;True;232500
CSAN3;3,72;0,27;2,2;-8,6;53,5;0,05;64,3;0,71;5,01;20,4;115,9;-;2,96;-;-27.2%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.0%)'];alta;False;23533200
CEAB3;8,29;1,84;8,51;-12,18;46,0;0,086;48,2;1,08;4,95;15,3;118,0;4.5;0,65;-;15.5%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.9%)'];alta;False;11147100
AMBP3;0,17;6,25;6,25;0,0;57,9;0,002;93,8;2,25;8,53;21,4;8311,8;-;0,26;-;-1.3%;10;EVITAR;30;NEUTRO;['Volatilidade alta (ATR 8.5%)', 'Volume alto (2.3x)'];alta;False;10264300
BRKM5;4,31;2,13;-14,99;-27,81;36,0;-0,072;19,3;0,92;10,84;22,4;219,7;-;-0,27;-;-;10;EVITAR;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 10.8%)'];alta;False;8764100
EQTL3;36,77;0,16;2,8;-4,89;49,1;0,255;55,3;0,76;2,64;10,3;26,0;65.7;1,77;-;5.0%;10;EVITAR;0;EVITAR;[];alta;False;8241400
BPAC11;53,62;-0,22;3,41;-4,22;53,2;0,376;61,7;0,44;2,97;26,2;20,4;87.3;3,21;-;24.4%;10;EVITAR;0;EVITAR;[];alta;False;5281700
MBRF3;18,39;-1,97;-5,89;4,85;59,1;0,171;75,7;0,66;4,48;26,9;50,4;65.7;2,26;-;0.9%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.5%)'];alta;False;3592800
ECOR3;6,91;-0,72;3,29;-0,29;55,3;0,12;71,4;0,68;3,89;18,3;72,7;8.7;1,17;-;12.3%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;3517300
KLBN4;3,77;1,62;2,45;3,57;69,9;0,02;93,1;1,06;1,97;17,5;11,7;125.7;0,49;-;3.7%;10;EVITAR;0;EVITAR;[];alta;False;3289800
CXSE3;19,27;-0,21;5,59;-3,13;52,6;0,158;69,8;0,49;2,29;50,4;14,9;12.8;4,19;-;33.3%;10;EVITAR;0;EVITAR;[];alta;False;2974200
WEGE3;50,06;-0,38;1,6;6,06;66,1;0,132;89,3;0,46;2,22;47,1;8,4;33.6;12,06;-;30.8%;10;EVITAR;0;EVITAR;[];alta;False;2795500
EZTC3;11,76;-0,08;4,35;7,19;57,4;0,203;91,9;1,01;3,73;16,7;39,8;7.1;0,62;-;10.6%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.7%)'];alta;False;2770200
IGTI11;24,06;-0,5;2,04;-3,1;48,7;0,103;50,1;0,94;2,7;9,2;26,5;147.6;1,44;-;13.5%;10;EVITAR;0;EVITAR;[];alta;False;2189700
JHSF3;10,3;-0,58;1,38;-6,87;45,3;0,009;37,7;0,61;3,44;104,5;37,4;3.3;0,91;-;29.3%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;1808900
LJQQ3;1,19;0,85;14,42;-4,8;55,4;0,026;67,6;0,49;6,3;26,6;141,2;-;0,61;-;-50.6%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.3%)'];alta;False;1162400
PINE4;10,73;-1,65;3,07;-17,9;42,3;0,042;39,7;0,91;5,33;82,2;47,4;4.4;1,51;-;40.8%;10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.3%)', 'Small Cap (potencial alto)'];baixa;True;960000
PLPL3;7,06;-2,49;2,32;-4,08;48,2;0,094;63,3;0,51;5,21;10,0;146,2;4.6;1,4;-;31.8%;10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.2%)', 'Small Cap (potencial alto)'];baixa;True;873600
CPFE3;44,75;1,57;5,74;-3,01;54,8;0,283;65,7;0,59;2,49;29,0;18,4;8.6;2,27;-;27.3%;10;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;837600
