ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia
PFRM3;7,71;3,21;3,35;8,74;67,8;0,038;102,7;1,78;3,63;26,2;25,8;6.1;0,66;-;9.8%;35;NEUTRO;40;OBSERVAR;['Volatilidade alta (ATR 3.6%)', 'Volume alto (1.8x)', 'Small Cap (potencial alto)'];baixa;True;267400
BEEF3;3,86;0,78;-5,85;6,93;56,9;0,024;68,0;0,88;4,76;30,0;89,5;9.9;2,42;-;23.2%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.8%)'];alta;False;15812800
UGPA3;36,73;4,08;9,77;16,69;77,6;0,259;105,5;1,3;2,84;104,4;0,6;11.2;2,38;-;19.8%;30;NEUTRO;-20;EVITAR;[];alta;False;15135800
CYRE3;25,48;3,33;5,77;17,85;68,3;0,305;97,3;1,34;4,16;28,9;41,3;5.3;0,99;-;20.6%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;11748800
TIMS3;18,8;0,27;0,32;0,53;44,9;0,177;75,3;1,43;2,65;5,3;50,8;10.4;1,84;-;17.3%;30;NEUTRO;0;EVITAR;[];alta;False;11236700
BBSE3;41,79;2,93;6,04;5,39;74,1;0,415;108,4;1,03;1,95;48,9;0,8;8.8;7,45;-;85.9%;30;NEUTRO;-20;EVITAR;[];alta;False;6995300
CURY3;33,66;4,21;5,22;7,17;61,0;0,253;101,3;1,26;4,11;27,4;19,6;9.2;6,26;-;68.5%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;4830800
TEND3;34,25;3,47;6,83;4,34;59,3;0,185;94,7;1,13;4,53;66,8;8,7;7.0;2,73;-;40.6%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.5%)'];alta;False;3015600
SEER3;13,64;3,26;19,36;15,63;73,0;0,292;114,5;0,96;4,26;75,0;0,9;6.4;1,15;-;19.1%;30;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;1546100
INTB3;15,19;2,57;5,27;0,4;61,9;0,068;95,0;1,0;3,35;53,3;3,1;8.3;1,51;-;18.6%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;1230100
BMOB3;25,65;1,02;6,12;8,05;68,4;0,316;100,5;0,97;2,9;44,2;9,8;13.6;2,27;-;16.4%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;444400
MILS3;15,72;0,06;0,32;0,77;57,7;-0,007;76,1;0,75;0,73;54,1;1,4;8.4;1,9;-;26.3%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;440100
CSED3;5,3;5,37;15,22;12,53;77,0;0,097;107,9;1,08;3,98;56,3;32,7;6.2;1,15;-;19.3%;30;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 4.0%)', 'Small Cap (potencial alto)'];baixa;True;391600
TGMA3;34,49;0,76;-2,54;6,29;62,0;-0,122;65,2;1,15;2,84;32,4;14,6;9.0;2,29;-;25.6%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;365700
LPSB3;1,28;1,59;-0,78;-10,49;40,4;0,003;36,0;1,97;4,1;17,9;60,6;6.1;0,73;-;17.3%;30;NEUTRO;40;OBSERVAR;['Volatilidade alta (ATR 4.1%)', 'Volume alto (2.0x)', 'Small Cap (potencial alto)'];baixa;True;337500
VALE3;80,8;3,19;3,0;8,36;70,2;0,647;96,5;1,61;2,4;58,8;10,3;31.2;1,75;-;4.1%;25;NEUTRO;-5;EVITAR;['Volume alto (1.6x)'];alta;False;32989800
RAIL3;14,66;-4,18;0,48;4,79;57,3;0,121;72,9;1,67;3,4;20,6;18,2;22.2;1,88;-;8.8%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.4%)', 'Volume alto (1.7x)'];alta;False;22557900
LREN3;11,34;2,53;5,0;-17,04;44,3;0,111;52,2;0,7;4,08;8,2;45,6;7.4;1,05;-;14.5%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;15952800
GOAU4;11,12;5,3;11,87;-2,52;63,0;0,041;83,7;1,1;3,3;68,5;2,9;18.5;0,76;-;4.2%;25;NEUTRO;35;NEUTRO;['MACD cruzou para positivo', 'Volatilidade alta (ATR 3.3%)'];alta;False;11947900
AUAU3;3,95;10,96;20,43;9,12;74,3;0,055;128,8;2,08;3,97;41,3;2,1;-;1,09;-;9.1%;25;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 4.0%)', 'Volume alto (2.1x)'];alta;False;9978400
PRIO3;64,41;0,66;6,01;8,8;65,0;0,244;98,6;1,13;2,84;88,4;13,3;13.4;1,82;-;14.2%;25;NEUTRO;0;EVITAR;[];alta;False;7432300
DXCO3;5,5;3,97;7,21;8,27;68,6;0,037;113,1;1,98;3,39;24,2;13,1;-;0,72;-;0.7%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.4%)', 'Volume alto (2.0x)'];alta;False;4169200
EGIE3;30,15;3,89;4,54;3,09;62,6;0,337;103,2;0,92;2,5;13,7;26,2;8.8;2,29;-;28.6%;25;NEUTRO;0;EVITAR;[];alta;False;3936400
CPFE3;46,08;2,38;3,43;-0,02;61,8;0,414;92,6;1,83;2,55;32,9;15,0;8.6;2,34;-;27.3%;25;NEUTRO;15;EVITAR;['Volume alto (1.8x)'];alta;False;3107900
RECV3;11,54;1,94;11,28;17,89;71,2;0,107;114,8;1,37;3,02;29,9;19,5;6.8;0,76;-;11.3%;25;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.0%)'];alta;False;2645600
SMTO3;21,19;-0,09;13,74;48,18;79,2;0,458;95,0;0,96;4,18;66,5;1,0;8.6;0,93;-;11.3%;25;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;2474000
SOJA3;8,1;5,47;20,9;47,54;78,6;0,211;103,5;2,25;4,14;64,3;29,1;27.0;0,86;-;4.6%;25;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 4.1%)', 'Volume alto (2.2x)'];alta;False;2010100
CBAV3;11,15;-0,36;-0,45;0,36;56,4;-0,01;48,3;0,78;0,55;241,4;1,0;12.1;1,43;-;14.6%;25;NEUTRO;0;EVITAR;[];alta;False;1976800
EVEN3;4,35;2,11;-3,55;-7,64;43,1;0,035;50,5;1,51;4,4;5,8;96,1;3.5;0,45;-;11.1%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 4.4%)', 'Volume alto (1.5x)'];alta;False;1591900
OPCT3;11,1;5,71;7,35;-1,07;62,1;0,132;100,5;1,9;3,71;76,1;3,2;13.2;2,14;-;17.2%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.7%)', 'Volume alto (1.9x)'];alta;False;1422900
RANI3;7,71;1,45;0,13;-7,72;45,3;-0,014;36,8;1,6;2,4;2,5;25,9;13.3;1,24;-;9.2%;25;NEUTRO;15;EVITAR;['Volume alto (1.6x)'];alta;False;1012000
AMAR3;0,8;9,59;8,11;42,86;70,3;0,026;96,8;1,51;7,47;77,8;71,2;-;6,72;-;-130.6%;25;NEUTRO;20;NEUTRO;['Volatilidade alta (ATR 7.5%)', 'Volume alto (1.5x)', 'Small Cap (potencial alto)'];baixa;True;763300
TRIS3;4,95;3,12;4,87;13,53;71,5;0,044;94,2;1,11;3,76;28,6;54,3;5.4;0,78;-;12.5%;25;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 3.8%)', 'Small Cap (potencial alto)'];baixa;True;370900
SANB4;14,81;2,0;0,07;1,16;56,3;-0,029;68,7;0,79;2,48;15,3;24,8;8.4;0,44;-;11.2%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;301600
WIZC3;8,1;3,18;2,66;-0,12;58,9;0,061;96,1;0,86;2,51;10,5;23,6;6.3;1,88;-;26.6%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;287100
SANB3;14,97;2,75;0,6;1,35;59,0;-0,045;79,8;0,64;2,78;26,9;20,4;8.5;0,44;-;11.2%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;233100
AGRO3;19,28;-0,77;1,63;5,41;61,4;0,097;82,3;1,66;2,04;8,0;18,0;-;0,94;-;-0.7%;25;NEUTRO;25;NEUTRO;['Volume alto (1.7x)', 'Small Cap (potencial alto)'];baixa;True;205000
BBDC4;17,75;2,12;4,59;-1,55;61,0;0,184;95,0;2,2;2,29;18,7;19,5;8.1;1,04;-;13.8%;20;NEUTRO;15;EVITAR;['Volume alto (2.2x)'];alta;False;90113300
BBAS3;22,26;5,64;14,79;6,44;73,8;0,417;112,6;1,58;3,02;25,9;22,9;10.4;0,7;-;10.5%;20;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 3.0%)', 'Volume alto (1.6x)'];alta;False;54300800
PETR4;48,2;2,84;16,28;18,56;78,5;0,595;118,7;0,97;2,59;80,4;0,1;4.6;1,29;-;30.3%;20;NEUTRO;-20;EVITAR;[];alta;False;54091600
VAMO3;3,46;16,11;13,44;4,22;67,9;0,058;119,9;2,32;4,92;40,7;42,8;12.4;1,42;-;10.7%;20;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 4.9%)', 'Volume alto (2.3x)'];alta;False;41121900
B3SA3;17,26;3,85;9,59;11,0;74,2;0,252;110,4;1,19;3,08;48,7;16,1;17.3;4,61;-;27.7%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;41077700
CPLE3;15,6;2,63;6,48;4,98;70,8;0,176;107,8;1,61;2,25;53,1;8,2;14.2;2,05;-;12.8%;20;NEUTRO;-5;EVITAR;['Volume alto (1.6x)'];alta;False;31849200
ENEV3;27,43;3,43;3,98;1,67;65,2;0,213;98,5;1,67;2,83;85,5;2,5;54.9;2,58;-;7.1%;20;NEUTRO;15;EVITAR;['Volume alto (1.7x)'];alta;False;20531800
BBDC3;15,59;2,08;4,61;-0,9;62,2;0,155;96,6;2,24;2,18;22,3;16,5;7.1;0,91;-;13.8%;20;NEUTRO;15;EVITAR;['Volume alto (2.2x)'];alta;False;15242200
ECOR3;7,73;6,77;11,22;6,77;68,6;0,166;105,9;2,31;4,23;32,4;54,4;9.1;1,31;-;12.3%;20;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 4.2%)', 'Volume alto (2.3x)'];alta;False;13925400
RDOR3;37,13;4,06;5,18;7,78;65,9;0,302;109,0;1,22;3,0;15,4;21,1;16.9;4,13;-;19.8%;20;NEUTRO;0;EVITAR;[];alta;False;10954700
TOTS3;34,74;-0,71;6,56;6,86;65,0;0,323;85,2;2,18;3,49;29,8;37,3;23.0;3,65;-;17.0%;20;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.5%)', 'Volume alto (2.2x)'];alta;False;9700300
WEGE3;50,84;2,29;0,83;4,18;67,8;0,082;96,1;1,36;2,2;49,4;6,8;34.1;12,25;-;30.8%;20;NEUTRO;0;EVITAR;[];alta;False;9517600
EZTC3;13,2;-0,08;14,29;18,49;70,5;0,312;109,0;2,34;4,4;31,0;24,6;8.0;0,7;-;10.6%;20;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 4.4%)', 'Volume alto (2.3x)'];alta;False;9091300
RADL3;20,22;2,85;4,71;-1,61;64,1;0,182;86,2;0,84;3,64;26,0;34,2;23.2;4,85;-;20.0%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;8454000
PGMN3;3,78;7,39;9,57;7,39;64,5;0,051;126,9;1,92;4,0;22,3;101,6;7.6;0,8;-;10.6%;20;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 4.0%)', 'Volume alto (1.9x)'];alta;False;8061200
SUZB3;46,75;2,16;1,3;9,13;67,0;0,267;83,9;0,99;2,48;19,4;27,6;7.1;1,32;-;17.6%;20;NEUTRO;0;EVITAR;[];alta;False;7750200
KLBN4;3,84;2,13;3,5;3,5;74,8;0,02;97,5;1,63;2,01;19,7;9,6;128.0;0,5;-;3.7%;20;NEUTRO;-5;EVITAR;['Volume alto (1.6x)'];alta;False;5398800
LIGT3;3,7;2,49;10,78;19,35;72,0;0,049;104,1;1,22;5,23;53,5;75,4;2.5;0,17;-;37.5%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;4824400
ALPA4;14,23;1,64;4,63;14,39;62,1;0,143;82,7;1,19;4,22;81,7;14,0;14.4;2,67;-;18.1%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;2582200
MTRE3;3,44;4,88;6,17;19,8;73,3;0,053;114,2;2,86;3,71;23,6;19,4;5.3;0,35;-;9.4%;20;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 3.7%)', 'Volume alto (2.9x)'];alta;False;2040700
AMBP3;0,15;0,0;-11,76;0,0;44,5;0,0;32,6;0,4;8,63;7,1;9433,3;-;0,23;-;-1.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 8.6%)'];alta;False;1840800
MDIA3;17,62;1,91;1,56;0,4;58,0;0,066;104,4;1,48;2,37;5,4;63,4;9.2;0,7;-;7.8%;20;NEUTRO;0;EVITAR;[];alta;False;1198200
MELK3;2,9;0,35;1,4;0,0;53,2;0,022;86,4;1,32;2,89;8,2;38,2;5.2;0,54;-;13.5%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;615300
CYRE4;23,93;2,62;4,73;16,62;64,7;0,211;96,3;1,08;4,25;31,9;27,9;-;0,93;-;20.6%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.2%)', 'Small Cap (potencial alto)'];baixa;True;514500
ENJU3;0,74;0,0;-1,33;-1,33;44,6;-0,003;16,9;0,59;6,44;17,5;44,6;-;0,73;-;-16.9%;20;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 6.4%)', 'Small Cap (potencial alto)'];baixa;True;507200
MEAL3;0,66;1,54;1,54;11,86;49,3;0,008;64,2;1,63;5,32;17,9;122,7;-;0,25;-;-19.4%;20;NEUTRO;40;OBSERVAR;['Volatilidade alta (ATR 5.3%)', 'Volume alto (1.6x)', 'Small Cap (potencial alto)'];baixa;True;341600
VLID3;18,0;2,86;2,97;-0,74;58,2;0,084;106,7;0,9;2,95;12,0;26,8;6.2;0,84;-;13.4%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;242700
VITT3;3,2;0,63;4,92;11,5;55,8;0,022;79,1;0,92;4,44;17,2;46,3;8.4;0,81;-;9.8%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.4%)', 'Small Cap (potencial alto)'];baixa;True;233600
ONCO3;1,2;11,11;-37,5;100,0;52,9;-0,004;57,6;1,05;22,5;126,4;225,6;-;80,0;-;-273.5%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 22.5%)'];alta;False;42278500
ITSA4;13,65;3,49;6,01;-0,4;65,2;0,131;104,6;1,39;2,17;40,4;10,1;8.4;1,63;-;18.9%;15;EVITAR;0;EVITAR;[];alta;False;32752000
CMIG4;10,97;1,67;4,48;-2,49;60,9;0,092;91,3;1,41;2,29;15,2;21,6;6.6;1,08;-;15.9%;15;EVITAR;0;EVITAR;[];alta;False;24435600
HAPV3;6,87;4,09;7,68;-38,16;36,7;0,08;40,9;1,35;7,45;14,3;521,0;-;0,07;-;-0.4%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 7.5%)'];alta;False;16697800
SMFT3;17,72;2,9;2,43;-11,13;48,5;0,108;72,5;1,22;3,55;7,7;49,0;16.1;1,8;-;11.7%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;13998100
RENT3;36,36;4,97;2,71;-7,24;53,9;0,391;76,2;1,09;3,93;14,6;44,9;11.0;1,48;-;13.0%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;11389200
GGBR4;25,42;5,26;11,1;-2,4;63,9;0,141;87,8;0,99;3,42;62,7;3,0;21.0;0,93;-;4.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;11100100
BRKM5;4,88;15,09;38,64;-16,87;46,7;0,03;47,8;1,05;9,52;38,6;182,4;-;-0,31;-;-;15;EVITAR;35;NEUTRO;['MACD cruzou para positivo', 'Volatilidade alta (ATR 9.5%)'];alta;False;10653900
QUAL3;1,55;4,73;-5,49;-1,9;47,0;-0,01;34,4;2,87;5,74;13,1;81,0;22.1;0,34;-;2.1%;15;EVITAR;30;NEUTRO;['Volatilidade alta (ATR 5.7%)', 'Volume alto (2.9x)'];alta;False;9209700
GMAT3;4,77;0,85;3,7;22,62;71,2;0,074;85,6;1,05;3,9;39,1;51,8;6.6;1,01;-;14.3%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;7908800
CXSE3;19,79;2,54;3,02;1,75;61,2;0,193;92,0;1,22;2,24;54,4;11,9;13.1;4,3;-;33.3%;15;EVITAR;0;EVITAR;[];alta;False;7023800
KLBN11;19,5;2,36;4,22;4,61;77,4;0,113;100,5;1,27;2,0;21,7;9,0;29.5;2,53;-;3.7%;15;EVITAR;-20;EVITAR;[];alta;False;6794000
SANB11;29,92;1,98;0,64;1,49;59,8;-0,077;82,3;1,21;2,18;20,0;21,9;14.6;0,88;-;11.2%;15;EVITAR;0;EVITAR;[];alta;False;6099800
LWSA3;4,2;-0,47;0,72;8,34;59,8;0,031;72,5;1,18;3,85;29,5;13,1;-;0,97;-;-7.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.8%)'];alta;False;4554800
FLRY3;19,67;2,39;5,41;15,8;72,5;0,045;99,5;0,81;2,68;52,4;2,2;17.0;2,14;-;12.6%;15;EVITAR;-20;EVITAR;[];alta;False;4078300
GGPS3;13,15;4,2;5,2;12,59;70,0;0,158;101,5;1,09;3,24;21,1;49,4;10.4;2,2;-;22.3%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.2%)'];alta;False;3839700
VIVA3;23,76;5,6;4,67;6,59;67,2;0,246;115,6;1,17;3,33;18,6;51,1;9.0;1,84;-;19.7%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;3596900
PLPL3;7,61;5,11;6,88;3,4;57,1;0,112;106,8;1,8;4,99;18,5;128,4;4.8;1,38;-;31.8%;15;EVITAR;30;NEUTRO;['Volatilidade alta (ATR 5.0%)', 'Volume alto (1.8x)'];alta;False;2580300
CASH3;5,54;4,33;-3,32;20,7;57,2;-0,018;65,8;1,06;5,69;72,6;8,3;-;1,46;-;-20.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.7%)'];alta;False;2374500
AMER3;5,24;4,59;9,17;11,02;67,4;0,097;93,8;1,17;5,89;55,5;68,3;3.4;0,25;-;-;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.9%)'];alta;False;2014700
ITUB3;44,92;3,55;5,49;-0,6;63,5;0,361;103,6;0,89;2,32;54,7;5,3;10.7;2,27;-;21.5%;15;EVITAR;0;EVITAR;[];alta;False;1812000
BMGB4;5,87;6,15;13,32;8,67;76,3;0,09;124,6;1,46;2,81;78,5;0,0;4.2;0,75;-;14.0%;15;EVITAR;-20;EVITAR;[];alta;False;1599300
AZEV3;6,64;-2,35;-53,95;38,05;51,9;-0,256;52,9;0,89;28,91;439,8;125,9;-;1,78;-;-111.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 28.9%)'];alta;False;1589100
ALUP11;33,41;2,39;1,86;2,69;62,6;0,205;98,2;1,08;2,19;17,7;9,6;8.0;1,14;-;15.8%;15;EVITAR;0;EVITAR;[];alta;False;1296300
ARML3;3,81;5,83;2,97;7,63;65,3;0,048;89,1;0,82;5,4;44,6;65,4;20.1;0,96;-;6.3%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.4%)'];alta;False;1018800
HBRE3;2,63;3,54;1,54;17,41;63,3;0,046;81,6;1,44;5,32;34,2;86,8;7.5;0,15;-;4.0%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.3%)'];alta;False;1014200
AXIA7;55,52;3,62;4,75;4,48;67,5;0,407;107,8;0,45;2,85;17,7;17,5;-;1,3;-;10.0%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;959900
DESK3;18,85;-0,79;2,16;1,67;57,2;-0,02;65,2;1,41;1,65;146,2;1,6;39.3;1,53;-;4.7%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;861600
UNIP6;57,27;2,43;1,89;-9,81;44,3;-0,084;42,2;2,64;2,47;8,2;26,9;24.9;3,41;-;10.8%;15;EVITAR;25;NEUTRO;['Volume alto (2.6x)', 'Small Cap (potencial alto)'];baixa;True;761900
LAVV3;10,85;6,16;5,85;2,65;63,8;0,147;114,7;1,14;3,78;19,2;74,9;5.9;1,46;-;24.0%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.8%)', 'Small Cap (potencial alto)'];baixa;True;742300
IRBR3;57,32;0,21;7,34;5,76;67,4;0,88;95,1;1,09;2,83;28,9;12,9;19.4;0,88;-;4.6%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;737400
TUPY3;15,81;2,66;5,19;2,13;58,9;0,088;102,4;0,75;3,55;49,3;4,4;-;0,91;-;-28.2%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.6%)', 'Small Cap (potencial alto)'];baixa;True;650800
TAEE4;13,72;3,08;4,57;4,03;70,2;0,122;113,0;1,44;2,04;29,3;7,3;8.7;0,59;-;20.9%;15;EVITAR;-10;EVITAR;['Small Cap (potencial alto)'];baixa;True;379800
FRAS3;23,53;1,03;1,86;19,56;70,3;0,069;79,5;1,07;2,75;24,6;6,8;23.5;2,59;-;12.4%;15;EVITAR;-10;EVITAR;['Small Cap (potencial alto)'];baixa;True;221300
CSAN3;3,79;-4,53;2,16;-3,07;53,8;0,062;74,8;2,34;5,13;22,7;111,9;-;3,01;-;-27.2%;10;EVITAR;30;NEUTRO;['Volatilidade alta (ATR 5.1%)', 'Volume alto (2.3x)'];alta;False;91285700
