ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia
MLAS3;1,88;2,73;3,87;6,21;57,5;0,012;79,6;0,71;5,28;134,9;3,7;5.1;0,47;-;9.8%;35;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.3%)'];alta;False;1453600
ALUP11;32,62;0,28;1,53;0,67;55,8;0,188;78,2;0,26;2,12;14,9;12,3;7.8;1,12;-;15.8%;35;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;301800
SBSP3;25,28;0,8;6,44;-8,74;45,1;0,192;49,1;1,04;3,1;11,3;39,7;10.6;1,97;-;18.8%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;24417500
COGN3;2,23;0,0;5,69;-2,19;54,8;0,02;72,2;0,55;4,37;12,1;112,0;6.2;0,33;-;4.9%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;15910000
CYRE3;22,96;-3,53;-0,65;7,44;54,9;0,248;67,5;1,51;4,25;16,2;56,9;4.9;0,9;-;20.6%;30;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 4.2%)', 'Volume alto (1.5x)'];alta;False;12179900
LIGT3;3,53;1,73;9,63;8,28;67,8;0,036;114,3;2,34;5,73;46,5;83,9;2.4;0,14;-;32.4%;30;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 5.7%)', 'Volume alto (2.3x)'];alta;False;8561600
CMIG4;10,5;0,96;4,58;-7,41;47,6;0,03;48,7;0,55;2,33;10,3;27,0;6.5;1,03;-;15.9%;30;NEUTRO;0;EVITAR;[];alta;False;8444800
BEEF3;3,9;-1,76;-2,26;6,56;58,8;0,067;74,4;0,45;4,65;31,3;87,6;10.0;2,45;-;23.2%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.6%)'];alta;False;7394000
CURY3;32,75;-0,3;9,53;11,0;57,6;0,244;93,2;1,04;4,11;24,0;22,9;9.0;6,1;-;68.5%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;4092800
RAIZ4;0,22;-4,35;-8,33;-15,38;28,5;0,003;13,7;0,26;8,29;4,8;545,5;-;-0,21;-;-839.8%;30;NEUTRO;65;FORTE OPORTUNIDADE;['RSI sobrevendido (29)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 8.3%)'];alta;False;3802300
UGPA3;33,57;1,21;-0,04;4,59;64,4;0,038;77,7;0,36;2,87;92,7;1,9;10.2;2,18;-;19.8%;30;NEUTRO;0;EVITAR;[];alta;False;3798000
PETR3;48,08;1,63;0,18;0,8;60,6;0,052;92,9;0,35;2,72;69,0;10,5;4.7;1,29;-;30.3%;30;NEUTRO;20;NEUTRO;['MACD cruzou para positivo'];alta;False;3739200
RADL3;19,39;-0,05;5,21;4,92;58,0;0,133;66,3;0,32;3,67;20,9;39,9;22.8;4,65;-;20.0%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.7%)'];alta;False;3610900
BBSE3;40,17;1,83;8,01;2,31;66,1;0,26;92,1;0,53;1,89;43,1;1,5;8.5;7,16;-;85.9%;30;NEUTRO;0;EVITAR;[];alta;False;3495500
MULT3;27,38;-0,15;1,94;-2,67;47,4;0,103;49,1;0,78;2,43;6,8;28,8;9.8;1,99;-;21.9%;30;NEUTRO;0;EVITAR;[];alta;False;2932700
PSSA3;48,88;1,12;4,96;-10,64;45,4;0,195;48,4;0,53;2,47;13,9;13,6;8.6;1,94;-;24.2%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;889600
PASS3;22,66;0,4;5,15;-8,78;48,2;0,195;54,4;0,47;3,89;10,9;25,1;14.1;3,04;-;17.4%;30;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.9%)', 'Small Cap (potencial alto)'];baixa;True;692900
MILS3;15,71;0,06;0,38;-0,25;57,8;-0,007;66,3;0,77;0,77;54,0;1,5;8.4;1,9;-;26.3%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;446400
TGMA3;35,02;-0,51;1,86;18,95;70,3;0,066;76,9;1,11;2,69;34,4;12,9;9.1;2,32;-;25.6%;30;NEUTRO;-10;EVITAR;['Small Cap (potencial alto)'];baixa;True;370500
CSED3;4,89;1,87;13,46;8,67;70,1;0,063;100,2;0,73;4,09;44,2;43,8;5.8;1,06;-;19.3%;30;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 4.1%)', 'Small Cap (potencial alto)'];baixa;True;258200
HAPV3;6,45;-1,53;-1,38;-42,82;30,5;-0,08;29,8;0,7;8,67;7,3;561,4;-;0,06;-;-0.4%;25;NEUTRO;45;OBSERVAR;['RSI sobrevendido (30)', 'Volatilidade alta (ATR 8.7%)'];alta;False;7878400
MOTV3;15,1;0,13;4,14;2,3;61,7;0,137;82,9;0,67;2,71;11,8;17,5;9.0;1,71;-;22.0%;25;NEUTRO;0;EVITAR;[];alta;False;7291100
GMAT3;4,82;1,26;16,14;19,6;76,9;0,107;102,8;0,74;3,59;40,5;50,2;6.7;1,02;-;14.3%;25;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;5096700
VBBR3;33,44;0,27;-3,38;-7,24;46,4;-0,19;27,8;0,57;2,89;67,3;9,5;7.9;1,84;-;22.6%;25;NEUTRO;0;EVITAR;[];alta;False;4998700
PRIO3;60,22;-1,42;-4,18;-1,04;51,1;-0,081;50,7;0,63;2,95;76,2;21,2;12.6;1,7;-;14.2%;25;NEUTRO;0;EVITAR;[];alta;False;4207700
RENT3;34,95;-0,31;3,04;-7,07;45,6;0,299;47,0;0,35;3,7;10,1;50,8;11.1;1,42;-;13.0%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.7%)'];alta;False;3385000
VIVA3;22,11;-2,17;2,74;-0,32;53,5;0,182;66,9;0,8;3,41;10,3;62,3;8.9;1,72;-;19.7%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;2435000
BRAV3;17,08;-2,4;-9,15;-13,74;28,4;-0,137;-8,8;0,38;3,64;29,3;29,7;170.7;0,65;-;0.4%;25;NEUTRO;65;FORTE OPORTUNIDADE;['RSI sobrevendido (28)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.6%)'];alta;False;2392600
VIVT3;29,7;1,05;1,63;-8,65;38,2;0,132;39,8;0,42;2,35;2,8;38,3;14.4;1,38;-;9.9%;25;NEUTRO;0;EVITAR;[];alta;False;2195000
VULC3;13,38;-0,59;-2,12;-3,88;39,6;-0,008;15,4;0,79;2,55;1,7;51,2;4.4;1,68;-;37.1%;25;NEUTRO;20;NEUTRO;['Preço tocando banda inferior Bollinger'];alta;False;1020800
RECV3;10,66;0,0;1,43;3,18;58,6;0,035;84,6;0,49;3,17;20,0;29,3;6.3;0,71;-;11.3%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.2%)', 'Small Cap (potencial alto)'];baixa;True;875100
FESA4;5,23;-0,76;3,98;-12,69;43,5;0,046;47,1;0,62;3,47;10,1;70,2;12.8;0,54;-;4.4%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.5%)', 'Small Cap (potencial alto)'];baixa;True;874600
DXCO3;5,23;-0,19;4,81;2,55;58,7;0,016;78,8;0,35;3,26;18,1;18,9;-;0,69;-;0.7%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.3%)', 'Small Cap (potencial alto)'];baixa;True;672500
PNVL3;11,91;-0,5;3,48;0,51;56,1;0,049;61,0;0,6;3,62;36,0;36,8;13.1;1,31;-;10.8%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.6%)', 'Small Cap (potencial alto)'];baixa;True;377100
SHUL4;4,53;-0,88;1,57;1,12;55,7;0,035;75,6;0,55;2,25;14,4;22,8;6.2;1,08;-;16.9%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;236800
PETR4;43,53;1,94;1,35;3,4;64,5;0,116;103,3;0,81;2,55;62,9;9,5;4.3;1,17;-;30.3%;20;NEUTRO;0;EVITAR;[];alta;False;40986900
ITUB4;39,09;-0,03;1,27;-8,82;43,2;0,098;41,7;0,63;2,38;17,7;24,6;9.3;1,98;-;21.5%;20;NEUTRO;0;EVITAR;[];alta;False;16502800
ABEV3;15,14;0,13;0,93;-5,32;44,8;0,051;47,4;0,53;2,0;37,2;12,2;14.7;2,65;-;18.4%;20;NEUTRO;0;EVITAR;[];alta;False;13832200
CPLE3;14,72;1,03;4,03;-0,74;57,1;0,104;73,0;0,75;2,23;44,5;14,6;13.7;1,94;-;12.8%;20;NEUTRO;0;EVITAR;[];alta;False;12746800
ENEV3;26,39;0,92;4,06;0,3;57,0;0,178;69,3;0,86;2,71;78,4;6,6;52.8;2,48;-;7.1%;20;NEUTRO;0;EVITAR;[];alta;False;9139200
POMO4;4,44;-1,33;2,28;-13,9;45,1;0,076;59,5;0,49;3,51;12,9;73,9;4.6;1,3;-;28.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;8046300
DIRR3;10,83;-1,28;3,34;-4,58;43,8;0,1;42,7;0,89;4,2;6,4;59,4;6.6;2,42;-;41.9%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;7814600
TIMS3;18,31;-0,11;-0,54;-5,76;35,6;0,139;33,7;0,7;2,79;2,6;54,8;10.2;1,79;-;17.3%;20;NEUTRO;0;EVITAR;[];alta;False;6107300
AXIA3;53,29;1,31;2,78;0,89;57,3;0,327;73,0;0,45;2,89;26,3;27,3;10.2;1,25;-;10.0%;20;NEUTRO;0;EVITAR;[];alta;False;5488100
SUZB3;46,17;-0,5;2,67;6,58;67,5;0,461;85,6;0,67;2,53;17,9;29,2;7.0;1,3;-;17.6%;20;NEUTRO;0;EVITAR;[];alta;False;5006100
HBRE3;2,73;-0,73;21,33;31,25;74,8;0,07;110,9;3,81;4,58;39,3;79,9;7.8;0,16;-;4.0%;20;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 4.6%)', 'Volume alto (3.8x)'];alta;False;2488400
TOTS3;34,49;-0,58;7,18;11,04;67,2;0,318;100,7;0,58;3,58;28,9;38,3;22.7;3,62;-;17.0%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;2260500
GRND3;3,47;-0,57;-1,56;-5,76;42,5;0,011;44,2;0,61;2,47;3,9;40,7;5.4;0,99;-;17.9%;20;NEUTRO;0;EVITAR;[];alta;False;2209000
CMIN3;5,97;-0,67;1,19;4,55;58,6;-0,001;77,4;0,32;4,45;46,3;6,7;18.7;4,39;-;28.1%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;2025600
PGMN3;3,43;0,0;1,78;7,86;51,3;0,03;66,2;0,4;4,12;11,0;122,2;6.9;0,72;-;10.6%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;1917900
EGIE3;28,83;-0,07;4,34;-1,32;50,3;0,254;64,6;0,46;2,45;8,7;32,0;8.4;2,19;-;28.6%;20;NEUTRO;0;EVITAR;[];alta;False;1889200
QUAL3;1,54;-1,28;-4,35;0,65;44,8;-0,002;23,8;0,66;5,62;12,4;82,2;21.9;0,33;-;2.1%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.6%)'];alta;False;1617500
ITUB3;42,46;0,33;2,59;-6,93;47,4;0,111;48,2;0,79;2,23;46,1;11,4;10.1;2,15;-;21.5%;20;NEUTRO;0;EVITAR;[];alta;False;1581400
POMO3;4,13;0,24;1,97;-13,02;44,0;0,067;58,9;0,59;3,37;11,3;58,2;4.3;1,21;-;28.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;1283000
RIAA3;6,96;0,58;2,05;-12,45;40,7;0,051;40,6;0,56;4,26;13,3;55,7;2.3;0,65;-;28.0%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;713400
FIQE3;4,71;1,29;3,52;-12,78;40,4;0,018;38,4;0,38;3,72;40,9;62,5;7.7;1,64;-;18.1%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.7%)', 'Small Cap (potencial alto)'];baixa;True;446400
ENJU3;0,74;-1,33;-3,9;5,71;43,6;-0,004;17,1;0,47;6,73;17,5;44,6;-;0,73;-;-16.9%;20;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 6.7%)', 'Small Cap (potencial alto)'];baixa;True;417900
CYRE4;21,72;-3,47;-1,54;6,63;53,2;0,163;62,1;0,73;4,52;19,7;40,9;-;0,85;-;20.6%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.5%)', 'Small Cap (potencial alto)'];baixa;True;392400
AXIA7;52,84;1,36;2,6;1,6;57,0;0,257;72,6;0,2;2,94;12,0;23,5;-;1,24;-;10.0%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;370100
LAVV3;9,97;-1,38;2,36;-3,39;48,9;0,113;60,8;0,53;4,11;9,6;90,4;5.4;1,34;-;24.0%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.1%)', 'Small Cap (potencial alto)'];baixa;True;319500
ONCO3;1,19;-13,77;3,48;116,36;53,1;0,064;61,8;0,97;23,19;124,5;228,3;-;85,0;-;-273.5%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 23.2%)'];alta;False;36262500
BBDC4;17,11;1,06;5,36;-6,91;50,3;0,094;57,0;0,73;2,38;14,3;24,1;7.8;1,0;-;13.8%;15;EVITAR;0;EVITAR;[];alta;False;26298400
BHIA3;0,41;20,59;-4,65;-47,44;28,6;-0,002;27,2;2,36;15,68;41,4;1236,6;-;-0,05;-;-;15;EVITAR;60;FORTE OPORTUNIDADE;['RSI sobrevendido (29)', 'Volatilidade alta (ATR 15.7%)', 'Volume alto (2.4x)'];alta;False;21217100
BBAS3;20,25;1,4;9,88;-5,15;58,9;0,198;70,9;0,65;2,86;13,8;36,0;9.4;0,64;-;10.5%;15;EVITAR;0;EVITAR;[];alta;False;19038300
SMFT3;16,89;-0,82;-2,43;-14,26;34,9;0,026;30,2;1,43;3,77;2,7;56,3;15.4;1,71;-;11.7%;15;EVITAR;45;OBSERVAR;['RSI sobrevendido (35)', 'Volatilidade alta (ATR 3.8%)'];alta;False;15107900
ASAI3;8,19;-0,12;-2,5;-3,65;48,1;0,024;42,7;0,6;4,42;18,5;29,6;22.1;1,73;-;16.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;6628400
GFSA3;0,22;0,0;0,0;-18,52;28,1;0,023;46,5;1,21;15,14;10,0;6150,0;-;0,0;-;-34.7%;15;EVITAR;45;OBSERVAR;['RSI sobrevendido (28)', 'Volatilidade alta (ATR 15.1%)'];alta;False;4679800
KLBN11;18,97;0,96;2,6;3,95;70,8;0,102;91,5;0,79;2,06;18,4;12,0;28.7;2,46;-;3.7%;15;EVITAR;-20;EVITAR;[];alta;False;4181200
MOVI3;7,05;-2,22;-0,98;-9,84;42,7;0,097;44,0;0,81;5,11;9,5;112,3;5.8;0,72;-;13.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.1%)'];alta;False;4161200
EMBJ3;94,69;-2,99;-2,65;8,98;52,8;-0,704;40,7;0,73;2,98;39,6;11,0;29.9;3,76;-;12.2%;15;EVITAR;0;EVITAR;[];alta;False;3950000
SANB11;30,03;1,9;1,62;4,93;63,0;-0,047;93,5;0,48;2,22;20,4;21,4;14.7;0,88;-;11.2%;15;EVITAR;0;EVITAR;[];alta;False;2696100
RAIL3;14,89;0,54;4,49;3,12;66,1;0,146;95,4;0,2;3,07;22,5;16,4;22.6;1,91;-;8.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;2645700
SBFG3;8,34;0,12;1,71;-11,75;38,4;0,023;32,3;0,97;4,03;5,4;83,3;4.6;0,6;-;13.7%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;2177000
SAUD3;14,07;0,21;1,08;-11,62;47,1;0,025;50,2;0,38;2,83;36,2;17,1;12.5;2,2;-;10.5%;15;EVITAR;0;EVITAR;[];alta;False;1877800
FLRY3;18,81;0,37;0,7;12,16;71,8;-0,014;77,7;0,39;2,39;45,8;2,6;16.2;2,05;-;12.6%;15;EVITAR;-20;EVITAR;[];alta;False;1719900
AMER3;4,68;-4,88;0,43;0,86;58,5;0,08;70,4;1,07;6,16;38,9;88,5;3.0;0,23;-;-;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.2%)'];alta;False;1630900
CASH3;5,52;-6,6;-1,43;20,52;58,9;0,031;69,5;0,68;5,36;72,0;8,7;-;1,46;-;-20.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.4%)'];alta;False;1396600
SMTO3;18,69;-0,95;1,52;28,72;70,3;0,372;83,7;0,54;4,2;46,8;14,5;7.6;0,82;-;11.3%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;1253400
CBAV3;11,22;0,09;0,36;1,26;71,6;-0,003;98,4;0,38;0,52;243,5;0,3;12.2;1,44;-;14.6%;15;EVITAR;-10;EVITAR;['Small Cap (potencial alto)'];baixa;True;995900
KEPL3;6,55;-0,3;6,85;2,66;63,8;0,101;88,7;0,6;2,83;17,6;60,3;8.2;1,42;-;18.3%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;804100
SAPR4;6,53;-0,61;1,4;-8,16;44,6;0,042;50,5;0,5;2,69;5,8;41,3;23.3;0,16;-;3.8%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;779100
VTRU3;13,63;-0,15;0,81;4,85;58,5;0,099;85,7;1,02;4,22;37,5;27,3;1.9;0,49;19.0%;32.4%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.2%)', 'Small Cap (potencial alto)'];baixa;True;641400
MDIA3;17,23;0,47;-0,23;0,64;49,0;0,048;53,8;0,76;2,36;3,1;67,6;9.0;0,7;-;7.8%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;535700
OBTC3;7,19;-4,52;-3,49;15,04;58,9;0,073;75,6;0,94;4,39;25,9;58,3;-;1,23;-;-;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.4%)', 'Small Cap (potencial alto)'];baixa;True;421200
MYPK3;9,1;0,11;0,11;-6,28;46,8;-0,001;40,8;0,54;2,64;5,9;52,9;14.9;0,33;-;4.9%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;414000
DESK3;18,63;0,92;-1,22;0,38;53,0;-0,058;39,0;0,71;1,7;143,3;2,8;38.8;1,51;-;4.7%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;356800
RCSL3;0,38;-2,56;-9,52;-17,39;35,8;-0,005;24,1;1,27;9,66;8,6;207,9;6.3;-3,52;-;-;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 9.7%)', 'Small Cap (potencial alto)'];baixa;True;350500
MELK3;2,86;0,35;2,88;-0,35;49,7;0,023;66,9;0,79;2,76;6,7;40,1;5.1;0,55;-;13.5%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;334100
BMOB3;24,8;1,76;8,77;5,09;63,7;0,228;109,4;0,84;3,05;39,4;13,6;13.1;2,19;-;16.4%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.1%)', 'Small Cap (potencial alto)'];baixa;True;329400
RANI3;7,75;0,13;0,13;-4,04;44,6;-0,015;32,9;0,52;2,21;4,2;25,2;13.6;1,21;-;9.2%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;276400
TRIS3;4,7;-0,21;3,3;10,33;64,2;0,043;85,0;0,75;3,72;22,1;62,6;5.1;0,74;-;12.5%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.7%)', 'Small Cap (potencial alto)'];baixa;True;237500
VITT3;3,03;-2,26;-4,72;0,0;45,4;0,018;54,8;0,88;4,72;11,0;54,6;8.0;0,77;-;9.8%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.7%)', 'Small Cap (potencial alto)'];baixa;True;232500
CSAN3;3,73;0,54;2,47;-8,35;53,9;0,051;65,1;0,7;5,0;20,7;115,3;-;2,96;-;-27.2%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.0%)'];alta;False;23533200
CEAB3;8,3;1,97;8,64;-12,08;46,1;0,086;48,5;1,06;4,94;15,4;117,8;4.5;0,65;-;15.5%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.9%)'];alta;False;11147100
ITSA4;12,95;0,86;3,6;-6,3;50,2;0,056;54,8;0,49;2,13;33,0;16,2;8.0;1,55;-;18.9%;10;EVITAR;0;EVITAR;[];alta;False;10978900
AMBP3;0,17;6,25;6,25;0,0;57,9;0,002;93,8;2,25;8,53;21,4;8311,8;-;0,26;-;-1.3%;10;EVITAR;30;NEUTRO;['Volatilidade alta (ATR 8.5%)', 'Volume alto (2.2x)'];alta;False;10264300
BRKM5;4,3;1,9;-15,19;-27,97;35,8;-0,072;19,0;0,91;10,87;22,2;220,5;-;-0,27;-;-;10;EVITAR;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 10.9%)'];alta;False;8764100
EQTL3;36,76;0,14;2,77;-4,91;49,0;0,255;55,2;0,72;2,64;10,3;26,0;65.6;1,77;-;5.0%;10;EVITAR;0;EVITAR;[];alta;False;8241400
BPAC11;53,72;-0,04;3,61;-4,04;53,7;0,383;62,8;0,41;2,97;26,4;20,2;87.5;3,22;-;24.4%;10;EVITAR;0;EVITAR;[];alta;False;5281700
GOAU4;10,38;-0,67;5,38;-3,93;49,8;-0,069;39,0;0,44;3,41;57,3;10,2;17.3;0,71;-;4.2%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;4800700
MBRF3;18,51;-1,33;-5,27;5,53;60,2;0,178;78,1;0,63;4,45;27,7;49,4;66.1;2,27;-;0.9%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.5%)'];alta;False;3592800
ECOR3;6,92;-0,57;3,44;-0,14;55,6;0,12;71,9;0,67;3,88;18,5;72,4;8.8;1,17;-;12.3%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;3517300
KLBN4;3,77;1,62;2,45;3,57;69,9;0,02;93,1;1,0;1,97;17,5;11,7;125.7;0,49;-;3.7%;10;EVITAR;0;EVITAR;[];alta;False;3289800
CXSE3;19,29;-0,1;5,7;-3,03;53,0;0,159;70,6;0,47;2,28;50,5;14,8;12.8;4,2;-;33.3%;10;EVITAR;0;EVITAR;[];alta;False;2974200
WEGE3;50,04;-0,42;1,56;6,02;65,9;0,131;88,9;0,44;2,22;47,1;8,5;33.6;12,05;-;30.8%;10;EVITAR;0;EVITAR;[];alta;False;2795500
EZTC3;11,77;0,0;4,44;7,28;57,6;0,204;92,3;0,99;3,73;16,8;39,7;7.1;0,62;-;10.6%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.7%)'];alta;False;2770200
IGTI11;24,07;-0,45;2,08;-3,06;48,8;0,103;50,4;0,92;2,7;9,2;26,4;147.7;1,45;-;13.5%;10;EVITAR;0;EVITAR;[];alta;False;2189700
JHSF3;10,32;-0,39;1,57;-6,69;45,7;0,01;39,2;0,56;3,43;104,9;37,1;3.3;0,91;-;29.3%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;1808900
LJQQ3;1,19;0,85;14,42;-4,8;55,4;0,026;67,6;0,49;6,3;26,6;141,2;-;0,61;-;-50.6%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.3%)'];alta;False;1162400
PINE4;10,72;-1,74;2,98;-17,98;42,2;0,041;39,5;0,87;5,33;82,0;47,5;4.4;1,51;-;40.8%;10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.3%)', 'Small Cap (potencial alto)'];baixa;True;960000
