ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
BLAU3;8,6;-0,23;-2,38;-15,02;27,5;-0,082;18,4;2,79;3,94;3,0;66,1;9.1;0,87;-;10.9%;60;FORTE OPORTUNIDADE;baixa;True;752100
TIMS3;19,43;0,67;-9,5;-14,78;27,5;-0,348;0,3;0,89;3,67;5,9;45,9;10.8;1,9;-;17.3%;55;OBSERVAR;alta;False;6775200
TTEN3;11,8;-2,24;-21,49;-22,32;23,1;-0,399;-7,8;1,28;5,07;0,3;51,7;8.4;1,24;-;15.7%;55;OBSERVAR;alta;False;2223400
BHIA3;0,78;-1,27;-2,5;-27,78;25,6;-0,005;17,5;2,05;8,28;5,4;602,6;-;0,29;-;-188.5%;50;OBSERVAR;alta;False;13630200
CXSE3;20,25;0,7;-4,8;-1,36;41,8;-0,343;12,4;1,04;2,66;63,5;11,3;13.9;4,41;-;31.6%;50;OBSERVAR;alta;False;6235400
PGMN3;3,18;-0,31;-5,64;-14,75;30,2;-0,009;12,6;1,08;4,25;2,9;139,6;6.5;0,68;-;10.1%;50;OBSERVAR;alta;False;4226500
GFSA3;0,27;-3,57;-22,86;-73,0;16,6;0,004;17,8;0,52;26,4;0,0;6551,9;-;0,0;-;-34.7%;50;OBSERVAR;alta;False;3208100
EZTC3;11,07;-3,66;-2,89;-17,39;34,1;-0,067;14,7;1,03;3,73;14,0;49,9;5.3;0,6;-;11.3%;50;OBSERVAR;alta;False;1589100
RAIZ4;0,26;0,0;0,0;-33,33;25,1;0,0;27,4;0,37;8,88;4,0;453,8;-;-0,31;-;-548.1%;45;OBSERVAR;alta;False;4895600
MDIA3;17,15;0,12;0,53;-3,48;38,7;0,002;22,6;0,88;2,33;1,2;68,9;8.3;0,69;-;8.5%;45;OBSERVAR;baixa;True;450200
HBRE3;2,08;0,97;-0,95;-19,69;38,6;0,001;30,2;0,33;5,24;6,1;136,1;7.2;0,12;-;3.7%;45;OBSERVAR;baixa;True;293700
SHUL4;4,48;-2,18;-0,67;-5,49;41,6;0,006;17,4;0,54;2,25;13,1;24,2;5.8;1,05;-;18.2%;45;OBSERVAR;baixa;True;283400
SMTO3;14,52;0,83;-3,52;-5,12;39,2;-0,122;18,2;1,23;3,59;14,1;47,4;5.7;0,64;-;11.9%;40;OBSERVAR;alta;False;1737500
MILS3;15,75;0,64;2,07;2,14;70,9;0,004;118,8;0,6;0,97;61,1;0,0;8.8;2,01;-;26.3%;40;OBSERVAR;baixa;True;488000
WIZC3;8,35;1,46;1,09;1,33;57,3;-0,025;55,9;1,9;2,34;25,7;19,9;6.9;1,94;-;28.6%;40;OBSERVAR;baixa;True;463400
TASA4;4,88;1,04;2,09;1,46;57,2;0,001;83,2;1,78;2,87;20,2;24,3;-;0,57;6.0%;-3.1%;40;OBSERVAR;baixa;True;322400
BBDC3;15,99;0,0;-0,62;2,73;51,6;-0,046;43,0;3,02;2,13;31,1;13,9;7.6;0,94;-;13.4%;35;NEUTRO;alta;False;18898800
LREN3;13,6;0,59;2,49;-8,11;45,8;0,01;41,0;1,29;3,24;12,8;27,4;9.1;1,28;-;14.5%;35;NEUTRO;alta;False;14133200
KLBN11;18,25;1,11;4,17;6,73;68,4;0,062;101,6;1,71;1,92;13,9;16,4;27.6;2,48;-;5.5%;35;NEUTRO;alta;False;7407400
PFRM3;6,92;2,06;10,72;2,98;58,0;0,012;77,4;2,27;4,22;13,3;40,2;9.2;0,63;-;7.0%;35;NEUTRO;baixa;True;304400
TGMA3;30,45;-0,33;-1,49;-1,42;47,4;-0,035;41,5;1,12;2,7;13,0;34,3;8.4;2,2;-;25.4%;35;NEUTRO;baixa;True;230700
PETR4;43,42;1,35;2,87;13,52;65,5;0,276;92,2;0,81;2,16;58,8;13,2;5.3;1,26;-;25.6%;30;NEUTRO;alta;False;24997300
SANB11;28,62;13,35;8,66;8,33;61,7;0,094;114,8;4,24;3,23;19,8;27,4;14.0;0,85;-;11.2%;30;NEUTRO;alta;False;24964700
USIM5;7,36;-2,52;-13,21;-16,08;30,2;-0,04;-18,9;1,43;5,37;87,8;65,5;-;0,44;-;-9.3%;30;NEUTRO;alta;False;15071000
ITSA4;13,82;0,14;2,75;1,62;56,1;-0,023;65,9;0,74;1,88;54,0;8,9;9.1;1,72;-;18.4%;30;NEUTRO;alta;False;11914600
ITUB4;42,89;0,35;1,88;0,35;54,8;-0,092;58,1;0,59;1,92;39,2;13,6;10.4;2,25;-;21.8%;30;NEUTRO;alta;False;10285400
CMIG4;11,34;0,98;3,28;2,81;58,4;0,013;91,7;0,95;1,83;25,7;17,6;6.6;1,12;-;17.0%;30;NEUTRO;alta;False;9550800
POMO4;5,31;-0,56;1,53;-10,91;41,0;0,016;37,6;0,88;2,68;6,2;49,7;5.3;1,62;-;30.9%;30;NEUTRO;alta;False;7615300
PETR3;49,04;1,01;3,13;15,69;64,9;0,349;90,6;0,77;2,45;67,7;11,4;6.0;1,42;-;25.6%;30;NEUTRO;alta;False;7065500
BEEF3;3,66;1,95;7,02;3,39;54,2;0,009;73,3;0,69;3,34;8,0;99,9;7.8;2,87;-;83.8%;30;NEUTRO;alta;False;5467600
ECOR3;6,93;-1,42;-1,14;-8,33;43,4;-0,019;25,4;1,34;3,78;13,6;72,2;8.8;1,17;-;17.3%;30;NEUTRO;alta;False;5447600
AURE3;10,98;-1,96;-1,88;-8,58;39,6;-0,062;15,5;1,98;3,15;20,3;33,5;-;0,96;-;-8.8%;30;NEUTRO;alta;False;5442500
UGPA3;33,05;0,39;1,04;20,05;68,5;-0,016;77,6;0,48;2,59;117,1;1,0;11.6;2,14;-;19.2%;30;NEUTRO;alta;False;5351900
CMIN3;5,71;-0,17;0,35;32,48;63,2;0,014;67,4;0,39;4,35;40,0;11,6;13.9;4,38;-;25.7%;30;NEUTRO;alta;False;4371600
VIVT3;32,63;0,0;-7,61;-5,69;37,7;-0,347;1,4;0,83;2,96;13,6;26,3;15.8;1,52;-;9.9%;30;NEUTRO;alta;False;4096300
DIRR3;11,35;-0,96;-0,87;-20,52;36,6;-0,07;21,9;0,46;4,08;2,7;52,1;7.1;2,77;-;42.9%;30;NEUTRO;alta;False;3732900
MOVI3;7,88;-1,38;-0,76;-17,05;35,2;-0,015;17,3;0,85;4,66;41,1;90,0;7.5;0,87;-;12.9%;30;NEUTRO;alta;False;3541200
SAUD3;15,92;0,95;8,82;8,89;69,1;0,018;109,1;1,35;2,49;54,1;3,5;15.3;6,06;-;40.4%;30;NEUTRO;alta;False;3528700
JHSF3;11,06;-0,73;1,17;0,99;52,9;0,017;72,1;1,06;3,57;134,7;28,0;3.5;1,04;-;27.9%;30;NEUTRO;alta;False;3425100
BBSE3;41,26;0,98;-0,55;6,75;59,8;-0,151;63,8;0,7;1,89;42,9;3,8;8.7;6,34;-;75.6%;30;NEUTRO;alta;False;3303100
GGPS3;11,72;-0,34;2,09;-5,41;44,3;-0,054;26,4;0,81;3,3;5,4;67,7;12.5;2,14;-;17.1%;30;NEUTRO;alta;False;2460000
SANB3;14,45;15,23;12,19;14,02;65,4;0,084;123,3;5,2;3,47;27,4;24,8;8.2;0,43;-;11.2%;30;NEUTRO;alta;False;2243300
INTB3;14,65;0,9;8,28;10,57;67,4;0,146;114,6;1,17;3,42;45,0;9,0;8.0;1,52;-;18.6%;30;NEUTRO;alta;False;2045800
EGIE3;29,8;-0,63;1,4;-7,28;38,3;-0,034;27,8;0,47;2,72;11,5;30,3;13.4;2,5;-;20.2%;30;NEUTRO;alta;False;1963400
PLPL3;7,36;-1,87;-2,39;-14,22;41,1;0,005;21,6;0,89;5,25;1,9;136,1;4.4;1,4;-;38.0%;30;NEUTRO;alta;False;1614800
ITUB3;45,64;0,66;2,1;2,56;58,4;-0,121;72,5;0,73;1,9;67,3;3,7;11.1;2,4;-;21.8%;30;NEUTRO;alta;False;1343100
PSSA3;54,7;0,64;-0,15;0,94;55,7;-0,177;61,7;0,98;2,25;27,5;1,6;9.6;2,25;-;25.2%;30;NEUTRO;alta;False;1298000
TAEE11;39,66;-0,53;-1,59;-3,43;44,1;-0,217;18,2;0,65;2,05;30,1;12,2;39.3;1,72;-;20.6%;30;NEUTRO;alta;False;1170000
CPFE3;46,14;0,11;2,33;0,98;52,5;-0,131;49,2;0,73;2,19;33,2;14,9;9.2;2,19;-;24.8%;30;NEUTRO;baixa;True;799700
ENJU3;0,7;0,0;-12,5;-10,26;36,8;-0,021;16,0;0,6;8,82;11,1;52,8;-;0,48;-;-5.8%;30;NEUTRO;baixa;True;753700
SEER3;12,14;0,58;6,4;0,83;59,0;0,02;85,1;1,21;3,67;61,5;16,4;1.7;1,1;-;18.5%;30;NEUTRO;baixa;True;738900
TFCO4;14,69;1,66;5,61;-2,13;52,4;0,028;60,6;1,64;3,12;7,1;23,7;15.6;3,79;-;26.4%;30;NEUTRO;baixa;True;730900
USIM3;6,5;-2,69;-14,25;-18,24;28,5;-0,045;-21,3;1,45;5,56;57,4;68,5;-;0,39;-;-9.3%;30;NEUTRO;baixa;True;668600
FESA4;5,99;-0,33;-0,83;1,01;48,1;0,023;62,6;0,75;2,18;9,0;48,6;13.3;0,62;-;4.9%;30;NEUTRO;baixa;True;398400
PASS3;24,84;0,0;0,32;0,28;48,9;0,023;47,0;0,51;3,0;4,0;14,1;14.4;3,1;-;18.8%;30;NEUTRO;baixa;True;351500
BBDC4;18,43;0,22;-0,27;2,89;53,2;-0,045;49,4;0,89;2,14;30,4;15,4;8.8;1,08;-;13.4%;25;NEUTRO;alta;False;25192900
SBSP3;27,7;1,06;-2,4;-8,79;42,3;-0,259;17,1;1,07;2,95;37,4;27,5;10.9;2,22;-;21.2%;25;NEUTRO;alta;False;13227100
RADL3;18,48;1,26;2,78;9,0;55,6;0,005;67,6;0,69;3,03;47,5;46,8;23.4;4,4;-;18.9%;25;NEUTRO;alta;False;6254000
VBBR3;36,05;1,18;2,71;18,66;68,9;0,078;84,9;0,66;2,57;100,8;0,1;14.0;1,98;-;14.0%;25;NEUTRO;alta;False;6045700
ANIM3;2,18;-0,91;6,34;-20,73;40,9;0,019;35,9;0,34;7,39;13,5;142,6;6.1;0,34;-;8.7%;25;NEUTRO;alta;False;5126100
ONCO3;0,55;-5,17;-6,78;-54,92;30,4;-0,005;20,4;0,29;18,94;1,9;954,5;-;1,15;-;-205.9%;25;NEUTRO;alta;False;3811000
SANB4;14,14;9,78;4,74;2,64;57,2;0,016;95,5;5,83;3,24;13,1;30,7;8.0;0,42;-;11.2%;25;NEUTRO;alta;False;2355400
FLRY3;17,14;1,0;5,41;9,03;66,3;0,046;89,2;0,82;2,05;32,3;5,6;14.8;1,8;-;11.7%;25;NEUTRO;alta;False;1634700
SBFG3;9,45;0,0;0,96;-8,25;41,5;-0,007;25,6;0,62;3,63;2,1;61,7;6.6;0,66;-;11.2%;25;NEUTRO;alta;False;1011900
FIQE3;5,4;0,37;-1,33;-4,77;36,3;-0,006;18,9;1,19;2,83;94,2;41,7;8.7;1,8;-;18.8%;25;NEUTRO;baixa;True;964200
MYPK3;9,71;1,57;5,09;7,77;66,7;0,043;98,6;1,09;2,34;13,0;47,0;15.9;0,35;-;4.7%;25;NEUTRO;baixa;True;757100
HBSA3;3,14;-1,26;-8,19;-7,1;37,8;-0,027;0,3;0,64;3,87;7,9;39,8;314.0;2,13;-;1.0%;25;NEUTRO;baixa;True;728600
MLAS3;1,77;-0,56;1,14;4,73;57,1;0,002;72,9;0,58;4,21;121,1;5,1;8.0;0,46;-;6.0%;25;NEUTRO;baixa;True;704600
BMGB4;5,32;0,95;0,38;-1,12;52,4;-0,004;61,5;0,63;2,34;72,1;9,4;5.3;0,69;-;13.5%;25;NEUTRO;baixa;True;584800
OPCT3;10,3;-0,87;-4,1;-0,58;41,1;-0,114;10,9;0,86;3,22;75,3;11,3;16.9;2,05;-;12.5%;25;NEUTRO;baixa;True;550400
BBAS3;21,35;0,76;4,91;6,86;62,0;0,075;93,2;1,51;2,1;20,6;29,0;9.6;0,66;-;9.2%;20;NEUTRO;alta;False;28502900
BRAV3;19,8;-2,89;-4,07;10,55;48,5;0,042;48,8;1,15;3,38;49,9;11,8;40.4;0,81;-;2.1%;20;NEUTRO;alta;False;8895900
WEGE3;47,2;0,81;2,63;1,55;59,0;0,233;84,6;0,6;3,03;39,8;15,0;31.7;11,37;-;30.8%;20;NEUTRO;alta;False;5153000
CEAB3;9,44;0,11;1,83;-14,1;41,6;-0,019;28,1;0,84;4,33;3,5;91,5;5.0;0,77;-;16.8%;20;NEUTRO;alta;False;4879600
SMFT3;19,7;-1,3;0,25;-2,23;47,8;-0,131;27,4;0,96;3,06;19,0;34,0;17.7;2,05;-;12.1%;20;NEUTRO;alta;False;4454600
VIVA3;22,18;0,09;3,55;-2,59;48,6;-0,019;41,1;1,15;3,15;10,7;61,8;8.9;1,72;-;20.7%;20;NEUTRO;alta;False;3143700
CSMG3;64,17;1,06;3,55;3,32;56,0;-0,366;53,2;0,83;2,78;177,9;5,7;18.0;2,77;-;15.9%;20;NEUTRO;alta;False;2953000
KLBN4;3,64;1,11;4,0;6,43;68,0;0,011;100,5;0,71;1,83;13,5;15,7;45.5;0,49;-;5.5%;20;NEUTRO;alta;False;2364600
GRND3;3,75;0,81;2,46;-0,79;45,8;-0,001;41,4;1,08;2,11;10,0;32,6;5.4;1,07;-;17.9%;20;NEUTRO;alta;False;2028300
AZZA3;16,42;3,53;-1,38;-4,2;40,0;-0,186;16,0;1,02;4,62;4,9;113,0;4.1;0,41;-;10.5%;20;NEUTRO;alta;False;1836200
AXIA7;52,01;-0,38;5,18;-1,51;54,0;0,262;75,3;1,11;2,59;10,2;25,5;-;1,22;-;7.9%;20;NEUTRO;alta;False;1736900
HYPE3;21,27;-1,76;5,14;1,33;53,7;0,1;73,5;0,51;3,1;8,3;26,0;8.1;1,06;-;13.0%;20;NEUTRO;alta;False;1469200
DXCO3;5,1;0,0;1,8;2,82;56,8;0,004;70,6;0,86;3,07;15,2;22,0;inf;0,67;-;1.1%;20;NEUTRO;alta;False;1263400
POMO3;4,9;-0,81;0,82;-11,87;39,1;0,024;36,6;0,84;3,04;6,5;37,6;4.9;1,5;-;30.9%;20;NEUTRO;alta;False;1208200
RECV3;10,67;1,14;0,76;10,68;56,2;0,056;78,4;0,6;2,94;16,3;33,5;5.8;0,75;-;12.3%;20;NEUTRO;alta;False;1181000
IRBR3;56,06;3,22;4,12;2,36;57,5;-0,247;61,8;2,46;2,64;30,3;15,5;13.1;0,86;-;6.7%;20;NEUTRO;alta;False;1065500
KEPL3;6,38;-1,69;0,16;-2,6;43,8;0,016;35,2;0,88;2,23;2,9;64,6;7.5;1,4;-;19.6%;20;NEUTRO;baixa;True;590800
LAVV3;10,32;-0,86;2,18;-11,03;43,4;-0,02;31,2;0,68;3,8;4,6;83,9;5.1;1,47;-;26.6%;20;NEUTRO;baixa;True;327400
KLBN3;3,67;-0,27;3,97;7,0;67,0;0,013;98,1;0,58;2,03;14,4;15,5;45.9;0,5;-;5.5%;20;NEUTRO;baixa;True;325600
TRIS3;4,26;-0,93;3,65;-1,62;52,3;0,02;61,8;0,52;3,62;10,6;79,3;4.2;0,67;-;13.2%;20;NEUTRO;baixa;True;214600
LEVE3;31,88;0,82;2,08;-2,66;49,0;0,049;61,4;0,96;1,8;31,4;13,6;6.5;4,03;-;67.7%;20;NEUTRO;baixa;True;210000
COGN3;2,28;-1,3;9,62;-1,3;52,3;0,017;67,2;0,85;3,74;10,7;107,3;6.7;0,33;-;4.7%;15;EVITAR;alta;False;18986700
CSNA3;4,84;-2,22;-9,7;0,41;40,2;0,011;24,2;0,87;5,52;7,8;133,9;-;0,5;-;-8.3%;15;EVITAR;alta;False;10338400
MRVE3;4,74;0,21;6,28;-12,71;45,3;0,038;48,0;0,66;4,51;8,7;122,2;-;0,51;-;-11.8%;15;EVITAR;alta;False;6516500
MOTV3;14,76;-0,87;2,29;-0,47;52,6;-0,007;56,9;0,83;2,71;24,9;20,2;8.8;1,82;-;22.0%;15;EVITAR;alta;False;5364500
BPAC11;56,8;0,32;3,9;1,72;55,6;-0,088;64,6;0,69;2,48;52,7;15,3;92.5;3,67;-;24.8%;15;EVITAR;alta;False;5157000
BRKM5;5,97;0,67;-2,13;-4,33;39,5;0,085;34,8;0,72;7,2;6,6;130,8;-;-0,3;-;-;15;EVITAR;alta;False;4533000
SUZB3;43,32;1,38;3,54;6,18;60,8;0,186;101,5;0,7;2,17;10,6;37,7;4.7;1,11;-;26.3%;15;EVITAR;alta;False;3411300
PCAR3;2,59;-5,47;-7,17;-1,52;51,1;-0,027;23,3;0,82;6,33;85,0;77,6;-;1,92;-;-109.7%;15;EVITAR;alta;False;2982000
GMAT3;4,03;1,26;6,33;7,47;57,7;0,024;85,9;0,66;2,99;17,5;88,2;5.1;0,85;-;16.0%;15;EVITAR;alta;False;2863300
AUAU3;3,49;2,95;7,06;7,38;68,0;0,033;117,8;1,05;3,28;24,9;15,6;-;0,97;-;6.5%;15;EVITAR;alta;False;2644700
PMAM3;0,24;0,0;-22,58;4,35;38,1;-0,004;27,8;0,38;18,95;14,3;650,0;-;-0,0;-;-;15;EVITAR;alta;False;2475400
ENGI11;49,81;0,4;1,65;2,55;53,1;-0,106;51,4;0,74;2,4;25,3;19,0;36.1;0,97;-;12.1%;15;EVITAR;alta;False;1987700
YDUQ3;8,26;-0,96;6,17;-8,93;46,5;0,026;44,9;0,51;4,24;11,5;85,1;18.8;0,72;-;3.8%;15;EVITAR;alta;False;1857600
SLCE3;13,38;0,9;-1,91;4,45;44,6;0,017;39,6;0,53;2,52;6,4;45,6;20.6;1,25;-;5.3%;15;EVITAR;alta;False;1480100
LIGT3;3,26;-2,4;2,84;2,84;54,0;0,014;71,9;0,52;6,7;35,3;133,1;1.7;0,15;-;37.5%;15;EVITAR;alta;False;1267100
SAPR4;7,11;-0,14;0,28;-1,11;47,7;0,005;49,0;1,3;2,14;17,5;29,8;9.4;0,17;-;9.9%;15;EVITAR;alta;False;1131100
SIMH3;7,71;-0,26;3,35;-3,14;48,4;0,051;53,7;0,52;4,38;7,2;89,5;-;0,77;-;0.6%;15;EVITAR;alta;False;1129300
CASH3;4,58;2,92;9,83;11,44;57,1;-0,01;61,5;0,38;5,01;42,7;35,4;-;1,15;-;-17.5%;15;EVITAR;baixa;True;837600
PINE4;13,07;2,43;-0,15;9,09;56,2;0,146;77,7;0,56;4,81;138,7;21,0;6.1;1,94;-;36.5%;15;EVITAR;baixa;True;539500
SOJA3;5,51;0,0;-1,25;-10,11;40,3;-0,037;15,1;0,82;4,13;3,6;89,8;68.9;0,58;-;6.0%;15;EVITAR;baixa;True;535600
ABCB4;24,0;-0,37;1,05;0,88;53,4;-0,003;55,3;1,03;1,85;28,9;13,9;4.4;0,81;-;15.0%;15;EVITAR;baixa;True;496300
TUPY3;15,72;-0,51;0,77;6,43;56,5;-0,064;57,0;0,78;3,13;48,4;8,2;-;0,82;-;-26.1%;15;EVITAR;baixa;True;482800
EVEN3;4,83;-0,41;-1,43;-14,96;37,3;-0,027;23,1;0,63;4,01;1,9;76,6;2.4;0,49;-;12.2%;15;EVITAR;baixa;True;474600
ALUP11;32,62;-0,06;-0,64;-1,27;46,3;-0,124;24,2;0,66;1,88;16,9;13,0;7.8;1,16;-;12.7%;15;EVITAR;baixa;True;447500
DESK3;18,6;1,14;2,54;4,14;76,2;0,056;119,2;1,45;1,34;149,5;0,6;36.5;1,52;-;5.0%;15;EVITAR;baixa;True;425800
PRNR3;19,74;1,54;4,67;9,79;64,2;0,09;106,3;1,04;2,69;36,8;11,9;28.6;2,07;-;11.6%;15;EVITAR;baixa;True;337200
MGLU3;5,03;0,2;8,17;13,03;53,5;0,054;72,1;0,66;4,73;24,8;127,5;27.9;0,35;-;1.2%;10;EVITAR;alta;False;11796200
ENEV3;26,31;0,61;5,66;-1,2;54,2;-0,015;60,3;0,97;2,62;98,4;6,9;43.1;2,47;-;8.7%;10;EVITAR;alta;False;7686800
AZEV4;2,14;18,89;73,98;18,23;68,0;0,122;130,8;2,15;9,59;86,1;526,2;-;0,56;-;-145.3%;10;EVITAR;alta;False;6455300
