ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
TAEE4;;;;;61,1;0,01;;2,1;;;;9.0;0,59;-;20.6%;40;OBSERVAR;baixa;True;303600
ISAE4;;;;;51,9;-0,029;;3,01;;;;7.4;0,81;-;11.3%;35;NEUTRO;alta;False;11045600
IRBR3;;;;;44,8;-0,168;;1,25;;;;12.6;0,83;-;6.7%;35;NEUTRO;baixa;True;459100
ITSA4;;;;;56,3;-0,015;;0,84;;;;8.8;1,67;-;18.4%;30;NEUTRO;alta;False;15384900
ITUB4;;;;;53,6;-0,095;;0,54;;;;10.2;2,21;-;21.8%;30;NEUTRO;alta;False;10426800
CXSE3;;;;;80,7;0,012;;1,39;;;;14.6;4,63;-;31.6%;30;NEUTRO;alta;False;10113200
CMIN3;;;;;74,5;0,083;;0,89;;;;13.9;4,37;-;25.7%;30;NEUTRO;alta;False;9828800
BBSE3;;;;;78,3;0,137;;1,15;;;;8.8;6,37;-;75.6%;30;NEUTRO;alta;False;6189400
UGPA3;;;;;79,4;0,288;;0,55;;;;11.5;2,12;-;19.2%;30;NEUTRO;alta;False;6039900
ALPA4;;;;;33,3;-0,042;;1,68;;;;12.8;2,15;-;16.5%;30;NEUTRO;alta;False;1960300
ITUB3;;;;;58,0;-0,103;;1,06;;;;10.8;2,35;-;21.8%;30;NEUTRO;alta;False;1807300
PSSA3;;;;;60,2;-0,026;;1,01;;;;9.6;2,26;-;25.2%;30;NEUTRO;alta;False;1296700
SAUD3;;;;;55,7;-0,05;;0,37;;;;14.1;5,57;-;40.4%;30;NEUTRO;alta;False;1074100
CPFE3;;;;;52,7;-0,022;;0,97;;;;9.0;2,14;-;24.8%;30;NEUTRO;alta;False;1052300
MILS3;;;;;57,8;-0,038;;0,53;;;;8.6;1,97;-;26.3%;30;NEUTRO;baixa;True;453800
BBDC4;;;;;61,4;0,039;;0,49;;;;8.8;1,09;-;13.4%;25;NEUTRO;alta;False;13960400
VBBR3;;;;;74,9;0,267;;0,55;;;;13.7;1,93;-;14.0%;25;NEUTRO;alta;False;4690800
MOTV3;;;;;47,5;-0,025;;0,62;;;;9.8;1,78;-;20.4%;25;NEUTRO;alta;False;4217700
VIVT3;;;;;49,0;0,012;;0,81;;;;18.0;1,65;-;9.2%;25;NEUTRO;alta;False;3736500
CASH3;;;;;48,4;-0,026;;1,16;;;;-;1,05;-;-17.5%;25;NEUTRO;alta;False;2506700
BBDC3;;;;;62,4;0,032;;0,39;;;;7.7;0,95;-;13.4%;25;NEUTRO;alta;False;2304500
FLRY3;;;;;64,0;0,05;;0,76;;;;14.0;1,71;-;11.7%;25;NEUTRO;alta;False;1493000
MLAS3;;;;;60,5;0,008;;0,71;;;;8.0;0,46;-;6.0%;25;NEUTRO;baixa;True;787500
ENJU3;;;;;46,1;0,001;;0,74;;;;-;0,55;-;-5.8%;25;NEUTRO;baixa;True;739600
TTEN3;;;;;49,0;0,004;;0,87;;;;10.7;1,57;-;15.7%;25;NEUTRO;baixa;True;550200
BLAU3;;;;;31,3;-0,1;;1,86;;;;9.4;0,89;-;10.9%;25;NEUTRO;baixa;True;384500
ALUP11;;;;;50,5;0,007;;0,47;;;;7.9;1,17;-;12.7%;25;NEUTRO;baixa;True;306400
BMGB4;;;;;54,1;-0,002;;0,25;;;;5.3;0,69;-;13.5%;25;NEUTRO;baixa;True;283300
TIMS3;;;;;36,9;-0,068;;1,64;;;;12.0;2,1;-;17.7%;20;NEUTRO;alta;False;8865500
DIRR3;;;;;33,1;-0,148;;0,69;;;;7.2;2,8;-;42.9%;20;NEUTRO;alta;False;5131000
MULT3;;;;;44,7;-0,06;;1,54;;;;11.4;2,12;-;20.0%;20;NEUTRO;alta;False;4031900
CSMG3;;;;;58,9;-0,28;;0,86;;;;17.4;2,68;-;15.9%;20;NEUTRO;alta;False;3070200
JHSF3;;;;;53,9;0,043;;0,87;;;;3.5;1,04;-;27.9%;20;NEUTRO;alta;False;2729100
EGIE3;;;;;33,9;-0,172;;0,62;;;;13.2;2,47;-;20.2%;20;NEUTRO;alta;False;2442800
POMO3;;;;;33,8;-0,026;;1,67;;;;4.9;1,49;-;30.9%;20;NEUTRO;alta;False;2089500
GRND3;;;;;34,3;-0,003;;0,92;;;;5.2;1,04;-;17.9%;20;NEUTRO;alta;False;2083800
TAEE11;;;;;58,9;0,037;;0,9;;;;38.4;1,74;-;20.6%;20;NEUTRO;alta;False;1496500
TEND3;;;;;30,8;-0,619;;0,65;;;;6.0;2,69;-;47.1%;20;NEUTRO;alta;False;1471900
SMTO3;;;;;50,0;0,047;;0,8;;;;5.9;0,66;-;11.9%;20;NEUTRO;alta;False;1010000
SEER3;;;;;51,6;-0,012;;0,62;;;;1.6;1,03;-;18.5%;20;NEUTRO;baixa;True;424200
RANI3;;;;;49,6;0,002;;0,69;;;;8.6;1,25;-;14.7%;20;NEUTRO;baixa;True;301100
LOGG3;;;;;45,9;-0,117;;0,58;;;;5.6;0,6;-;11.0%;20;NEUTRO;baixa;True;220400
PETR4;;;;;69,0;0,417;;1,01;;;;5.2;1,22;-;25.6%;15;EVITAR;alta;False;29107700
CMIG4;;;;;56,3;0,013;;0,77;;;;6.4;1,09;-;17.0%;15;EVITAR;alta;False;8423600
PETR3;;;;;69,7;0,524;;0,81;;;;5.8;1,38;-;25.6%;15;EVITAR;alta;False;7645800
YDUQ3;;;;;29,4;-0,082;;1,77;;;;18.1;0,68;-;3.8%;15;EVITAR;alta;False;6169000
GGBR4;;;;;63,4;0,158;;0,7;;;;29.2;0,9;-;3.1%;15;EVITAR;alta;False;5543500
EMBJ3;;;;;56,8;-0,234;;1,4;;;;38.2;3,42;-;8.8%;15;EVITAR;alta;False;5182400
BPAC11;;;;;54,4;-0,025;;0,49;;;;89.0;3,54;-;24.8%;15;EVITAR;alta;False;3985400
KLBN11;;;;;59,1;0,041;;0,92;;;;26.5;2,38;-;5.5%;15;EVITAR;alta;False;3680600
MOVI3;;;;;29,2;-0,062;;0,84;;;;7.6;0,88;-;12.9%;15;EVITAR;alta;False;3498300
PGMN3;;;;;33,7;0,005;;0,77;;;;6.9;0,72;-;10.1%;15;EVITAR;alta;False;3136900
SMFT3;;;;;51,8;-0,055;;0,65;;;;17.7;2,04;-;12.1%;15;EVITAR;alta;False;3088700
GMAT3;;;;;48,8;0,016;;0,53;;;;4.8;0,8;-;16.0%;15;EVITAR;alta;False;2834600
GOAU4;;;;;63,1;0,059;;0,59;;;;28.4;0,74;-;3.1%;15;EVITAR;alta;False;2816600
PCAR3;;;;;69,0;0,004;;0,68;;;;-;2,07;-;-109.7%;15;EVITAR;alta;False;2372500
ENGI11;;;;;54,7;0,005;;0,87;;;;35.5;0,95;-;12.1%;15;EVITAR;alta;False;2252300
EZTC3;;;;;30,2;-0,117;;0,88;;;;5.4;0,61;-;11.3%;15;EVITAR;alta;False;1320000
INTB3;;;;;53,1;0,064;;0,86;;;;7.7;1,41;-;18.8%;15;EVITAR;alta;False;1278700
BRSR6;;;;;49,9;0,03;;0,49;;;;3.3;0,51;-;15.6%;15;EVITAR;baixa;True;486500
MTRE3;;;;;34,9;-0,012;;0,5;;;;5.1;0,3;-;8.3%;15;EVITAR;baixa;True;407300
OPCT3;;;;;57,0;0,001;;0,57;;;;17.6;2,13;-;12.5%;15;EVITAR;baixa;True;353600
TUPY3;;;;;57,7;-0,018;;0,44;;;;-;0,82;-;-26.1%;15;EVITAR;baixa;True;278700
VTRU3;;;;;33,2;-0,102;;0,61;;;;1.6;0,43;21.0%;35.2%;15;EVITAR;baixa;True;266900
DESK3;;;;;64,9;0,026;;0,62;;;;35.6;1,48;-;5.0%;15;EVITAR;baixa;True;225700
PFRM3;;;;;37,2;-0,026;;1,64;;;;7.3;0,57;-;7.0%;15;EVITAR;baixa;True;214200
ABCB4;;;;;50,3;-0,037;;0,4;;;;4.4;0,8;-;15.0%;15;EVITAR;baixa;True;209300
BBAS3;;;;;58,8;0,088;;0,75;;;;9.2;0,63;-;9.2%;10;EVITAR;alta;False;14376400
BEEF3;;;;;45,3;0,004;;1,21;;;;7.3;2,68;-;83.8%;10;EVITAR;alta;False;10092700
