ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
TTEN3;12,03;-6,02;-21,37;-20,23;24,3;-0,297;-32,7;3,26;5,02;0,7;48,8;8.6;1,26;-;15.7%;65;FORTE OPORTUNIDADE;alta;False;4068800
TIMS3;19,94;-1,53;-9,86;-9,9;28,8;-0,268;-16,9;1,35;3,66;8,7;42,2;11.1;1,95;-;17.7%;55;OBSERVAR;alta;False;8747100
JHSF3;10,53;-4,71;-7,71;-4,97;42,8;-0,01;17,5;0,67;3,65;123,0;35,2;3.3;0,99;-;27.9%;55;OBSERVAR;alta;False;2042600
DIRR3;11,26;-3,26;-3,76;-18,82;32,8;-0,105;15,4;0,24;4,17;0,3;53,3;7.1;2,75;-;42.9%;55;OBSERVAR;alta;False;1793500
EGIE3;29,4;-2,03;-2,97;-10,06;33,1;-0,12;15,2;0,28;2,88;10,0;32,0;13.2;2,47;-;20.2%;55;OBSERVAR;baixa;True;620100
SANB11;25,76;-6,9;-4,42;-1,44;43,5;0,041;22,1;2,11;2,77;9,1;41,5;12.6;0,76;-;10.5%;50;OBSERVAR;alta;False;8452200
ITUB4;42,08;-1,82;-1,91;-0,85;48,8;-0,141;23,6;0,39;1,94;37,9;15,8;10.2;2,21;-;21.8%;50;OBSERVAR;alta;False;6552900
PGMN3;3,15;-1,25;-9,48;-12,5;26,5;-0,012;-2,3;0,51;4,51;1,9;141,9;6.4;0,68;-;10.1%;50;OBSERVAR;alta;False;1987200
CXSE3;20,61;0,54;-8,07;3,78;45,6;-0,288;21,1;0,33;2,61;66,4;9,4;14.1;4,49;-;31.6%;50;OBSERVAR;alta;False;1965100
ENJU3;0,68;-6,85;-19,05;-11,69;32,9;-0,019;2,9;1,68;9,01;3,0;57,3;-;0,47;-;-5.8%;50;OBSERVAR;alta;False;1133100
SAPR4;6,95;-1,84;-3,07;-4,01;38,8;-0,005;4,0;1,74;2,26;14,8;32,8;9.1;0,17;-;9.9%;50;OBSERVAR;baixa;True;687600
SANB4;13,1;-6,43;-4,1;-3,19;40,6;0,005;1,1;3,68;2,77;5,8;41,1;8.0;0,39;-;10.5%;50;OBSERVAR;baixa;True;626200
SMTO3;14,2;-0,7;-11,53;-9,6;34,6;-0,139;-2,4;0,94;3,83;11,5;50,7;5.6;0,62;-;11.9%;50;OBSERVAR;baixa;True;564900
BMGB4;5,22;-1,88;-2,61;-2,25;46,5;-0,007;17,6;0,63;2,51;71,4;11,5;5.2;0,68;-;13.5%;50;OBSERVAR;baixa;True;367300
VITT3;3,14;-8,72;-8,72;-5,71;40,4;-0,01;-3,9;2,16;4,17;1,3;49,1;8.5;0,79;-;9.8%;50;OBSERVAR;baixa;True;274600
ECOR3;6,91;-3,63;-2,12;-4,82;42,3;-0,024;19,0;0,91;3,89;14,9;72,7;6.5;1,17;-;17.3%;45;OBSERVAR;alta;False;1221400
GGPS3;11,53;-2,29;-3,84;-1,11;40,5;-0,083;11,4;0,79;3,51;3,7;70,4;12.3;2,1;-;17.1%;45;OBSERVAR;alta;False;1086500
TEND3;29,18;-2,93;-0,68;-22,0;33,8;-0,421;17,3;0,87;4,7;49,8;30,0;5.9;2,63;-;47.1%;45;OBSERVAR;baixa;True;712200
GRND3;3,68;-1,08;-2,9;-1,34;38,1;-0,008;17,2;0,59;2,24;8,0;35,1;5.3;1,05;-;17.9%;45;OBSERVAR;baixa;True;589500
FIQE3;5,33;-1,84;-4,34;-3,48;32,2;-0,01;-0,3;0,84;2,96;92,7;43,6;8.6;1,77;-;18.8%;45;OBSERVAR;baixa;True;278000
IRBR3;53,5;-0,3;-5,19;-1,8;41,9;-0,466;11,9;1,0;2,58;24,6;21,0;12.5;0,82;-;6.7%;45;OBSERVAR;baixa;True;260500
ITSA4;13,57;-1,38;-1,81;1,27;50,8;-0,039;36,4;0,37;1,94;52,1;10,9;8.9;1,69;-;18.4%;40;OBSERVAR;alta;False;6060300
POMO4;5,33;-0,93;1,14;-10,27;41,3;0,006;35,9;0,23;2,83;6,6;49,2;5.3;1,63;-;30.9%;40;OBSERVAR;alta;False;1904500
CSMG3;62,21;-3,39;-2,8;1,75;49,7;-0,481;23,0;0,98;2,94;169,4;9,0;17.4;2,69;-;15.9%;40;OBSERVAR;alta;False;1334800
BHIA3;0,78;-1,27;-6,02;-27,1;22,0;-0,009;8,9;0,76;7,95;2,6;602,6;-;0,29;-;-188.5%;40;OBSERVAR;alta;False;1187600
MOVI3;7,89;-2,83;-1,99;-14,98;34,6;-0,031;14,4;0,51;4,84;41,3;89,7;7.5;0,87;-;12.9%;40;OBSERVAR;alta;False;1044200
SANB3;12,8;-6,57;-3,4;1,15;47,5;0,042;43,9;4,38;2,89;13,5;40,8;7.8;0,38;-;10.5%;40;OBSERVAR;baixa;True;707900
TAEE11;39,22;-1,46;-5,7;-1,58;38,5;-0,228;-6,4;0,83;2,07;28,6;13,5;38.8;1,7;-;20.6%;40;OBSERVAR;baixa;True;650300
MTRE3;2,88;-1,37;-2,7;-13,24;31,4;-0,006;15,7;1,0;3,2;0,7;44,0;5.0;0,3;-;8.3%;40;OBSERVAR;baixa;True;580900
ITUB3;44,62;-1,78;-1,93;0,18;51,1;-0,176;27,5;0,65;1,89;64,2;6,1;10.8;2,35;-;21.8%;40;OBSERVAR;baixa;True;496500
EZTC3;11,17;-1,85;-4,53;-14,86;31,0;-0,098;13,0;0,63;3,66;17,7;48,5;5.3;0,6;-;11.3%;40;OBSERVAR;baixa;True;495200
SBFG3;9,34;-3,21;-2,61;-8,16;38,8;-0,018;11,9;0,89;3,87;0,2;63,6;6.5;0,65;-;11.2%;40;OBSERVAR;baixa;True;405100
TOKY3;0,3;-18,92;-41,18;15,38;34,8;-0,003;-2,8;2,23;21,84;25,0;1870,5;-;0,17;-;-121.6%;40;OBSERVAR;baixa;True;344200
MDIA3;17,06;-0,29;-3,12;-2,9;35,8;-0,008;7,8;0,82;2,35;0,5;69,8;8.3;0,68;-;8.5%;40;OBSERVAR;baixa;True;205500
SBSP3;27,5;-2,72;-6,11;-7,87;37,4;-0,235;-5,8;0,54;2,84;36,8;28,4;10.8;2,21;-;21.2%;35;NEUTRO;alta;False;5716400
