ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
VIVA3;21,96;-2,14;-4,98;5,02;43,7;-0,033;6,4;1,55;3,61;9,6;63,4;8.6;1,66;-;20.7%;70;FORTE OPORTUNIDADE;alta;False;3776100
TEND3;30,62;-3,32;-11,37;-10,99;33,9;-0,69;-7,5;0,82;4,84;59,2;23,9;6.0;2,68;-;47.1%;60;FORTE OPORTUNIDADE;alta;False;2515700
POMO4;5,13;-2,1;-9,04;-13,2;28,0;-0,062;-6,7;1,02;3,32;0,0;55,0;5.1;1,56;-;30.9%;55;OBSERVAR;alta;False;12738300
DIRR3;11,82;-1,83;-7,87;-13,91;33,1;-0,194;-0,5;0,98;4,16;4,0;46,0;7.3;2,82;-;42.9%;55;OBSERVAR;alta;False;8143500
EGIE3;30,27;1,0;-6,69;-11,54;34,3;-0,313;8,0;1,06;3,04;13,2;28,2;13.6;2,55;-;20.2%;55;OBSERVAR;alta;False;3402300
POMO3;4,77;-1,45;-8,62;-15,58;26,3;-0,051;-1,7;1,52;3,52;0,4;41,3;4.7;1,43;-;30.9%;55;OBSERVAR;alta;False;1637400
TFCO4;13,95;-2,11;-7,12;-4,96;35,4;-0,102;-21,5;2,1;3,33;3,2;30,3;14.7;3,55;-;26.4%;55;OBSERVAR;baixa;True;324200
CVCB3;1,08;-11,48;-13,6;-14,29;29,8;0,002;-17,0;2,89;7,87;0,0;158,3;-;1,45;-;-23.0%;50;OBSERVAR;alta;False;16753200
SBSP3;28,98;-0,82;-4,58;3,83;46,1;-0,092;26,5;0,58;2,48;44,8;21,9;11.3;2,29;-;21.2%;50;OBSERVAR;alta;False;7206700
GFSA3;0,36;-12,2;-37,93;-70,25;17,8;-0,043;13,5;1,93;28,27;5,9;5258,3;-;0,01;-;-34.7%;50;OBSERVAR;alta;False;5682500
RAIZ4;0,27;-6,9;-18,18;-35,71;22,9;-0,01;1,3;1,84;10,33;0,0;481,5;-;-0,32;-;-548.1%;50;OBSERVAR;alta;False;5193600
PGMN3;3,4;-1,16;-3,95;-7,36;32,3;0,007;-4,0;0,45;4,26;6,3;124,1;7.0;0,73;-;10.1%;50;OBSERVAR;alta;False;3184500
CURY3;30,19;-1,57;-8,85;-10,87;37,7;-0,507;-4,4;0,76;4,08;22,0;36,0;8.4;5,97;-;73.7%;50;OBSERVAR;alta;False;2766900
MULT3;28,32;-0,74;-4,81;-0,14;42,6;-0,041;11,9;0,81;2,37;19,1;24,6;11.5;2,15;-;20.0%;50;OBSERVAR;alta;False;2025600
CAML3;4,24;-2,53;-20,6;-13,29;31,4;-0,071;-0,7;0,88;5,69;5,5;72,3;14.3;0,49;-;3.4%;50;OBSERVAR;baixa;True;833800
MTRE3;2,95;0,0;-4,27;-9,78;28,8;-0,024;1,7;0,7;3,16;1,7;40,6;5.0;0,3;-;8.3%;50;OBSERVAR;baixa;True;658400
ROMI3;5,95;-0,83;-2,94;-2,62;37,4;0,002;1,7;1,72;2,25;0,0;48,5;7.2;0,44;-;6.4%;50;OBSERVAR;baixa;True;291100
VVEO3;0,57;1,79;0,0;-54,76;27,2;0,008;33,5;0,23;11,73;1,8;226,3;10.2;0,1;-;1.1%;45;OBSERVAR;alta;False;1607300
MILS3;15,3;-0,97;-0,65;0,0;51,9;-0,057;5,1;0,7;1,11;62,0;2,3;8.5;1,96;-;26.3%;45;OBSERVAR;baixa;True;895600
KEPL3;6,33;-0,31;-3,8;-4,24;38,3;0,002;11,6;0,7;2,58;2,1;65,9;7.5;1,39;-;19.6%;45;OBSERVAR;baixa;True;532900
ALLD3;4,5;-2,17;-2,17;-7,02;31,8;0,022;12,8;0,72;3,06;1,6;83,0;1.3;0,28;-;21.8%;45;OBSERVAR;baixa;True;332400
COGN3;2,18;-2,24;-6,84;-7,23;38,6;0,004;4,1;0,71;3,99;1,9;116,8;6.3;0,31;-;4.7%;40;OBSERVAR;alta;False;19271600
ANIM3;2,18;-3,11;-22,7;-16,48;36,1;-0,035;10,1;1,55;8,88;13,5;142,6;5.8;0,33;-;8.7%;40;OBSERVAR;alta;False;16740200
ONCO3;0,68;-12,82;-10,53;-50,0;33,5;-0,033;8,4;1,02;22,89;7,9;782,4;-;1,47;-;-205.9%;40;OBSERVAR;alta;False;13961000
BHIA3;1,01;-3,81;-2,88;-12,93;33,5;0,02;11,1;1,06;6,37;2,0;442,6;-;0,33;-;-188.5%;40;OBSERVAR;alta;False;12386800
MRVE3;4,59;-1,92;-3,16;-7,27;33,0;-0,012;2,7;1,15;5,2;1,3;129,4;-;0,49;-;-11.8%;40;OBSERVAR;alta;False;9480200
LREN3;13,31;-0,82;-5,94;-6,02;37,2;-0,112;2,4;0,52;3,69;10,4;30,1;9.0;1,25;-;14.5%;40;OBSERVAR;alta;False;8624800
SANB11;27,01;1,35;-1,32;0,22;51,3;0,074;66,4;1,53;2,27;12,1;37,7;13.3;0,81;-;10.5%;40;OBSERVAR;alta;False;7011800
YDUQ3;8,17;-5,11;-8,0;-3,31;37,3;-0,001;-10,3;2,32;4,55;4,1;87,1;17.8;0,68;-;3.8%;40;OBSERVAR;alta;False;6934200
EZTC3;11,8;-1,75;-9,23;-8,74;34,4;-0,119;-3,7;1,1;3,78;26,2;40,6;5.5;0,62;-;11.3%;40;OBSERVAR;alta;False;1143400
EVEN3;4,93;-1,2;-12,43;-12,12;34,4;-0,066;-6,3;1,08;4,49;0,4;73,0;2.5;0,51;-;12.2%;40;OBSERVAR;baixa;True;781000
VTRU3;12,17;-1,78;-7,1;-8,84;33,4;-0,115;-14,2;0,74;3,87;44,3;42,5;1.6;0,43;21.0%;35.2%;40;OBSERVAR;baixa;True;514000
INEP3;1,57;-2,48;-12,29;-20,71;31,8;-0,053;9,9;1,84;9,45;51,0;78,3;-;-0,04;-;-;40;OBSERVAR;baixa;True;489300
MBRF3;14,52;-3,39;-7,63;-5,04;34,3;-0,165;6,0;0,94;4,99;0,0;90,5;45.8;1,85;-;1.8%;35;NEUTRO;alta;False;9246900
CEAB3;9,57;-1,85;-7,0;-2,25;36,0;-0,071;-1,8;0,74;4,78;1,4;88,9;5.0;0,76;-;16.8%;35;NEUTRO;alta;False;8731900
