ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia;alerta_spike
EVEN3;4,19;3,97;2,2;-2,1;44,9;0,015;39,6;0,19;4,13;6,3;103,6;3.4;0,43;-;11.1%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.1%)', 'Small Cap (potencial alto)'];baixa;True;210000;False
SAPR11;34,89;1,1;0,43;5,0;53,2;0,041;64,5;0,15;2,78;12,1;39,6;43.1;0,87;-;3.8%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;208700;False
MGLU3;5,98;2,22;7,36;43,75;64,0;0,046;78,1;0,35;5,78;59,0;89,3;54.4;0,42;-;0.8%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.8%)'];alta;False;9383500;False
AMBP3;0,18;12,5;28,57;20,0;68,5;0,003;100,8;2,19;4,85;28,6;7844,4;-;0,27;-;-1.3%;10;EVITAR;30;NEUTRO;['Volatilidade alta (ATR 4.9%)', 'Volume alto (2.2x)'];alta;False;7624400;False
ENEV3;27,59;1,7;2,41;8,79;59,6;-0,003;76,0;0,3;2,64;72,1;2,0;55.2;2,59;-;7.1%;10;EVITAR;0;EVITAR;[];alta;False;2584100;False
MOVI3;8,24;4,44;5,64;15,73;59,0;0,066;84,3;0,42;4,85;28,0;81,7;6.8;0,85;-;13.2%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.8%)'];alta;False;2453700;False
RENT3;37,1;2,49;4,24;9,38;56,4;0,205;86,0;0,19;3,66;16,9;42,0;11.8;1,51;-;13.0%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.7%)'];alta;False;1680400;False
VULC3;13,55;1,04;1,96;-0,88;51,5;0,065;71,4;0,48;2,96;6,5;49,3;4.5;1,7;-;37.1%;10;EVITAR;0;EVITAR;[];alta;False;1433000;False
EQTL3;39,91;0,86;1,09;11,57;63,8;0,148;78,5;0,16;2,52;19,8;16,1;71.3;1,92;-;5.0%;10;EVITAR;0;EVITAR;[];alta;False;1395400;False
KLBN4;3,82;-1,04;0,53;3,8;58,2;-0,007;57,0;0,37;1,84;19,1;10,2;127.0;0,49;-;3.7%;10;EVITAR;0;EVITAR;[];alta;False;1178000;False
