ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
TEND3;;;;;43,7;0,037;;1,25;;;;6.6;2,48;-;40.6%;40;OBSERVAR;alta;False;3279700
INTB3;;;;;38,2;-0,105;;1,35;;;;8.3;1,39;-;18.6%;40;OBSERVAR;alta;False;2233000
BBSE3;;;;;36,8;-0,254;;2,46;;;;8.0;6,63;-;85.9%;35;NEUTRO;alta;False;15753700
DIRR3;;;;;34,4;-0,027;;2,38;;;;6.4;2,56;-;41.9%;30;NEUTRO;alta;False;20438000
UGPA3;;;;;65,9;0,059;;1,24;;;;10.6;2,24;-;19.8%;30;NEUTRO;alta;False;12004400
VBBR3;;;;;54,0;-0,101;;1,05;;;;8.1;1,9;-;22.6%;30;NEUTRO;alta;False;8888700
KEPL3;;;;;33,8;-0,023;;1,7;;;;7.6;1,33;-;18.3%;30;NEUTRO;alta;False;2112700
SEER3;;;;;31,2;-0,134;;2,02;;;;5.7;1,05;-;19.1%;30;NEUTRO;alta;False;1493100
ALPA4;;;;;54,5;0,006;;0,58;;;;13.1;2,41;-;18.1%;30;NEUTRO;baixa;True;951800
MILS3;;;;;57,1;-0,014;;0,5;;;;8.3;1,89;-;26.3%;30;NEUTRO;baixa;True;369100
TGMA3;;;;;67,3;0,087;;0,83;;;;9.1;2,28;-;25.6%;30;NEUTRO;baixa;True;244500
BBAS3;;;;;30,3;-0,212;;1,76;;;;8.6;0,58;-;10.5%;25;NEUTRO;alta;False;46396800
VAMO3;;;;;25,0;-0,051;;3,03;;;;11.0;1,12;-;10.7%;25;NEUTRO;alta;False;43911000
RENT3;;;;;24,2;-0,328;;1,66;;;;11.4;1,41;-;13.0%;25;NEUTRO;alta;False;15548400
SUZB3;;;;;62,1;0,112;;1,99;;;;7.0;1,27;-;17.6%;25;NEUTRO;alta;False;13496500
FLRY3;;;;;65,9;-0,002;;2,12;;;;16.5;2,04;-;12.6%;25;NEUTRO;alta;False;8766200
PRIO3;;;;;60,4;0,228;;0,77;;;;13.1;1,78;-;14.2%;25;NEUTRO;alta;False;5566400
RCSL4;;;;;59,4;-0,003;;0,85;;;;11.7;-3,93;-;-;25;NEUTRO;alta;False;5378000
SANB11;;;;;55,9;-0,054;;0,65;;;;14.4;0,87;-;11.2%;25;NEUTRO;alta;False;4986600
CURY3;;;;;45,0;0,055;;0,98;;;;8.2;6,67;-;73.7%;25;NEUTRO;alta;False;3706400
CASH3;;;;;64,0;0,016;;1,97;;;;-;1,48;-;-20.8%;25;NEUTRO;alta;False;3686000
CBAV3;;;;;71,5;-0,002;;0,72;;;;12.2;1,44;-;14.6%;25;NEUTRO;alta;False;1957700
FESA4;;;;;21,5;-0,066;;1,52;;;;12.9;0,52;-;4.4%;25;NEUTRO;alta;False;1847000
MLAS3;;;;;47,6;-0,003;;0,7;;;;4.9;0,47;-;9.8%;25;NEUTRO;alta;False;1533100
OBTC3;;;;;67,8;0,058;;1,63;;;;-;1,76;-;-;25;NEUTRO;baixa;True;512600
PETR4;;;;;65,9;0,098;;1,21;;;;4.3;1,28;-;30.3%;20;NEUTRO;alta;False;52657800
