ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia
RANI3;7,69;0,52;-0,39;-6,51;45,0;-0,005;36,9;1,15;2,36;2,3;26,2;13.5;1,23;-;9.2%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;730600
CPFE3;47,04;0,66;5,0;5,0;66,2;0,525;98,6;0,4;2,58;35,6;12,7;9.0;2,39;-;27.3%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;659300
PASS3;23,35;-1,06;3,09;2,28;53,5;0,281;81,6;0,33;3,39;14,2;21,4;14.5;2,76;-;17.4%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.4%)', 'Small Cap (potencial alto)'];baixa;True;541800
MTRE3;3,43;0,59;11,0;18,63;71,4;0,055;95,8;0,59;3,71;23,3;19,7;5.5;0,35;-;9.4%;15;EVITAR;5;EVITAR;['Volatilidade alta (ATR 3.7%)', 'Small Cap (potencial alto)'];baixa;True;400100
VTRU3;14,67;1,17;7,32;15,42;67,3;0,15;93,7;0,4;4,32;48,0;18,3;2.0;0,53;17.0%;32.4%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;308500
DESK3;18,8;-0,74;1,08;1,02;54,7;-0,019;53,4;0,46;1,6;145,5;1,9;39.2;1,53;-;4.7%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;261700
WIZC3;8,06;-0,25;2,15;2,41;57,1;0,062;87,7;0,71;2,51;10,0;24,2;6.5;1,87;-;26.6%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;234100
PMAM3;0,31;34,78;93,75;93,75;72,5;0,02;139,1;3,17;11,85;244,4;480,6;-;-0,0;-;-;10;EVITAR;10;EVITAR;['Volatilidade alta (ATR 11.8%)', 'Volume alto (3.2x)'];alta;False;31863000
BBDC4;17,85;0,34;4,62;3,23;62,4;0,21;94,2;0,65;2,28;18,2;18,9;8.1;1,04;-;13.8%;10;EVITAR;0;EVITAR;[];alta;False;26865600
COGN3;2,44;1,67;8,93;9,91;67,8;0,038;99,2;0,76;4,21;22,6;93,7;6.8;0,36;-;4.9%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;21500300
PETR4;46,99;-1,2;7,9;18,58;69,9;0,558;90,2;0,41;2,66;75,9;4,7;4.7;1,26;-;30.3%;10;EVITAR;0;EVITAR;[];alta;False;21068000
B3SA3;17,38;0,17;8,35;16,25;75,0;0,271;95,8;0,54;3,08;49,8;15,3;17.4;4,65;-;27.7%;10;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;17666800
CVCB3;1,9;6,15;10,47;25,0;68,7;0,024;88,2;1,16;6,08;79,2;46,8;63.3;3,06;-;-33.3%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.1%)'];alta;False;17370600
VAMO3;3,48;2,96;16,39;12,99;66,6;0,078;104,2;0,58;4,96;41,5;42,0;12.9;1,42;-;10.7%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.0%)'];alta;False;10218400
ECOR3;7,9;3,4;14,33;19,16;69,5;0,178;98,4;1,02;4,33;35,3;51,0;10.0;1,33;-;12.3%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;6156600
RENT3;36,54;-0,57;4,97;-3,38;54,5;0,479;86,8;0,55;4,01;15,1;44,2;11.6;1,49;-;13.0%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;5416400
MOVI3;8,03;3,48;15,04;3,48;59,2;0,177;104,4;0,93;5,22;24,7;86,4;6.6;0,83;-;13.2%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;5338000
JHSF3;11,48;-1,54;12,43;7,12;64,4;0,176;95,2;1,06;3,87;129,4;22,5;3.7;1,01;-;29.3%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;4307800
BBDC3;15,77;0,64;4,97;4,21;65,1;0,181;97,4;0,62;2,18;23,1;15,2;7.2;0,92;-;13.8%;10;EVITAR;0;EVITAR;[];alta;False;4072400
ENEV3;27,64;0,0;5,1;5,58;66,6;0,255;93,3;0,31;2,71;85,6;1,7;55.3;2,6;-;7.1%;10;EVITAR;0;EVITAR;[];alta;False;3792900
MBRF3;17,84;-2,89;-2,19;11,01;52,7;-0,027;55,1;0,57;4,35;23,1;55,0;63.7;2,17;-;0.9%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;3141000
RDOR3;37,19;-0,53;4,94;9,64;65,2;0,348;93,0;0,34;2,98;15,6;20,9;16.9;4,14;-;19.8%;10;EVITAR;0;EVITAR;[];alta;False;2984800
SAUD3;14,67;-1,01;4,56;3,38;58,6;0,119;104,5;0,58;2,84;42,0;12,3;13.0;2,29;-;10.5%;10;EVITAR;0;EVITAR;[];alta;False;2819500
TIMS3;18,91;-0,32;3,33;0,8;47,0;0,191;82,2;0,36;2,59;5,9;49,9;10.4;1,85;-;17.3%;10;EVITAR;0;EVITAR;[];alta;False;2583500
RADL3;19,97;-1,48;3,15;-1,24;60,6;0,168;80,3;0,29;3,52;24,5;35,8;23.5;4,79;-;20.0%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;2459100
KLBN4;3,87;0,26;3,2;7,8;76,6;0,022;90,9;0,71;1,93;20,7;8,8;129.0;0,5;-;3.7%;10;EVITAR;-20;EVITAR;[];alta;False;2355300
PGMN3;3,78;0,8;10,85;8,93;63,9;0,058;102,6;0,68;4,03;22,3;101,6;7.6;0,8;-;10.6%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;2327700
ISAE4;27,78;0,51;4,04;5,75;65,3;0,269;98,7;0,52;2,16;30,0;15,3;6.5;0,83;-;13.2%;10;EVITAR;0;EVITAR;[];alta;False;1715700
FESA4;5,65;-1,22;8,86;-0,53;57,9;0,107;91,4;0,62;3,57;18,9;57,5;13.8;0,58;-;4.4%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;1158800
HBSA3;3,4;-0,58;0,0;11,48;51,4;0,006;55,6;0,67;3,07;16,8;29,1;170.0;2,21;-;2.2%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;1084100
SAPR4;6,84;-1,01;5,23;1,48;57,5;0,075;95,7;0,65;2,52;10,9;34,9;24.4;0,17;-;3.8%;10;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;983400
FIQE3;4,95;-0,4;4,43;-5,89;49,9;0,075;67,9;0,7;3,61;48,0;54,6;8.1;1,59;-;18.1%;10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.6%)', 'Small Cap (potencial alto)'];baixa;True;792100
MELK3;2,93;-0,34;2,09;4,27;55,4;0,024;88,0;0,96;2,84;9,3;36,8;5.1;0,55;-;13.5%;10;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;447100
