ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
TIMS3;20,25;-5,81;-10,67;-7,41;30,7;-0,209;-26,9;3,08;3,61;10,4;40,0;11.3;1,98;-;17.7%;65;FORTE OPORTUNIDADE;alta;False;20082800
TTEN3;12,8;-16,01;-15,01;-15,23;28,1;-0,16;-49,8;9,22;4,49;0,1;39,8;9.1;1,34;-;15.7%;65;FORTE OPORTUNIDADE;alta;False;10101000
VIVT3;33,83;-5,91;-5,09;0,08;43,7;-0,071;10,4;2,77;2,84;20,0;21,9;16.4;1,57;-;9.2%;60;FORTE OPORTUNIDADE;alta;False;13425700
BEEF3;3,41;-1,45;-3,12;-8,09;38,6;-0,014;9,7;1,59;3,63;0,3;114,5;7.3;2,67;-;83.8%;55;OBSERVAR;alta;False;13362200
TAEE11;39,8;-0,38;-3,23;0,05;43,0;-0,164;10,6;0,84;2,04;30,5;11,8;39.4;1,72;-;20.6%;55;OBSERVAR;alta;False;1488100
CXSE3;20,5;-1,06;-8,2;4,01;43,9;-0,255;21,0;0,88;2,66;65,5;10,0;14.0;4,47;-;31.6%;50;OBSERVAR;alta;False;6312700
PGMN3;3,19;-3,92;-6,73;-11,63;27,7;-0,006;-6,4;1,29;4,53;0,0;138,9;6.5;0,69;-;10.1%;50;OBSERVAR;alta;False;5365900
SMTO3;14,3;-2,52;-8,22;-7,63;35,4;-0,105;-8,4;2,07;3,92;12,3;49,6;5.7;0,63;-;11.9%;50;OBSERVAR;alta;False;2825600
MTRE3;2,92;-1,68;0,34;-13,07;33,6;-0,006;19,9;0,85;3,13;0,6;42,0;5.0;0,3;-;8.3%;50;OBSERVAR;baixa;True;678200
BLAU3;8,71;-0,68;-4,39;-14,77;27,7;-0,119;11,0;1,33;3,87;3,2;64,0;9.3;0,88;-;10.9%;50;OBSERVAR;baixa;True;288400
IRBR3;53,66;-0,63;-3,84;-2,04;42,7;-0,445;12,4;1,21;2,65;25,0;20,6;12.5;0,82;-;6.7%;45;OBSERVAR;baixa;True;465000
LAVV3;10,25;-0,19;0,99;-10,71;39,9;-0,063;19,6;0,54;3,97;3,5;85,2;5.0;1,46;-;26.6%;45;OBSERVAR;baixa;True;252900
BHIA3;0,79;-2,47;-13,19;-28,83;22,5;-0,01;5,3;0,91;8,06;0,0;593,7;-;0,29;-;-188.5%;40;OBSERVAR;alta;False;5633700
ENJU3;0,73;-6,41;-15,12;-8,75;37,3;-0,013;15,2;2,26;8,19;7,6;46,5;-;0,5;-;-5.8%;40;OBSERVAR;alta;False;2514700
