ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
SBSP3;23,71;1,72;-0,34;-16,46;29,0;-0,262;17,5;0,52;3,35;8,6;49,0;10.0;1,83;-;18.8%;55;OBSERVAR;alta;False;10521000
CMIG4;10,09;1,41;-1,37;-8,11;30,9;-0,085;18,0;0,32;2,45;6,7;32,2;6.2;0,99;-;15.9%;55;OBSERVAR;alta;False;4517300
LREN3;10,84;3,24;-3,3;-18,31;27,8;-0,166;19,1;0,36;4,43;3,4;52,3;7.2;1,01;-;14.5%;50;OBSERVAR;alta;False;7434100
CEAB3;7,63;4,81;-4,62;-17,69;31,0;-0,117;18,0;0,61;5,37;6,1;136,9;4.1;0,6;-;15.5%;45;OBSERVAR;alta;False;5500400
FIQE3;4,51;5,87;-4,65;-17,59;31,9;-0,067;14,0;0,35;4,41;40,5;69,7;7.4;1,57;-;18.8%;45;OBSERVAR;baixa;True;408900
HAPV3;6,29;3,28;-6,54;-36,59;26,2;-0,41;14,8;0,53;10,29;4,7;578,2;-;0,06;-;-0.9%;40;OBSERVAR;alta;False;5032200
RAIZ4;0,23;0,0;-4,17;-11,54;29,2;0,002;19,0;0,32;8,84;9,5;517,4;-;-0,28;-;-839.8%;40;OBSERVAR;alta;False;4930700
BRKM5;4,97;-2,55;0,81;-18,52;33,2;-0,008;12,2;0,58;8,64;5,7;177,3;-;-0,31;-;-;40;OBSERVAR;alta;False;3732500
TIMS3;18,33;0,55;1,16;-14,63;33,4;0,054;33,0;0,3;3,02;2,7;54,7;10.2;1,79;-;17.3%;40;OBSERVAR;alta;False;3038900
INTB3;13,9;6,68;-1,49;4,77;49,7;-0,125;37,8;0,75;3,94;40,3;12,7;7.6;1,38;-;18.6%;40;OBSERVAR;alta;False;1176400
SBFG3;8,15;2,39;-5,34;-12,93;30,8;-0,073;11,8;0,35;4,18;3,0;87,5;4.5;0,55;-;13.7%;40;OBSERVAR;baixa;True;736700
PSSA3;46,8;0,58;0,47;-14,57;31,1;-0,463;21,5;0,34;2,78;9,1;18,7;8.2;1,9;-;24.2%;40;OBSERVAR;baixa;True;571700
ALPA4;12,9;1,49;0,94;17,59;57,0;0,015;70,2;0,33;3,87;67,8;25,7;13.0;2,42;-;18.1%;40;OBSERVAR;baixa;True;542800
BBDC4;16,15;2,54;-2,36;-12,52;30,4;-0,166;20,5;0,44;2,48;12,5;31,5;7.4;0,94;-;13.8%;35;NEUTRO;alta;False;14663600
GOAU4;10,02;0,91;-7,85;-3,73;39,4;-0,148;-1,9;0,47;3,44;58,3;14,1;16.7;0,69;-;4.2%;35;NEUTRO;alta;False;4334900
VIVT3;29,63;1,2;-0,37;-16,1;32,3;-0,068;28,7;0,34;2,52;1,8;39,1;14.4;1,38;-;9.9%;35;NEUTRO;alta;False;2088800
RCSL4;0,7;6,06;25,0;20,69;62,9;0,003;68,4;0,34;7,65;174,5;296,1;-;-3,93;-;-;35;NEUTRO;alta;False;2088500
TEND3;31,13;0,78;-7,54;6,63;45,1;-0,034;41,9;0,38;4,43;59,3;19,6;6.6;2,48;-;40.6%;35;NEUTRO;baixa;True;942300
FESA4;4,94;2,7;2,92;-18,21;29,2;-0,06;24,3;0,47;3,65;4,0;80,2;12.0;0,51;-;4.4%;35;NEUTRO;baixa;True;533100
RDOR3;34,19;1,3;1,57;2,43;51,5;0,041;64,7;1,55;2,94;6,3;31,5;15.5;3,8;-;19.8%;30;NEUTRO;alta;False;12052400
DIRR3;10,46;0,48;0,1;-8,65;35,4;-0,018;20,7;1,38;4,01;2,8;65,0;6.4;2,56;-;41.9%;30;NEUTRO;alta;False;11193000
BHIA3;0,48;17,07;-27,27;-40,0;27,6;-0,015;17,8;0,72;14,03;17,1;1041,7;-;-0,06;-;-;30;NEUTRO;alta;False;5990600
POMO4;4,45;0,0;8,27;-14,91;38,6;0,016;39,1;0,4;3,86;9,9;78,7;4.6;1,3;-;28.3%;30;NEUTRO;alta;False;5716300
UGPA3;34,61;0,84;7,25;5,81;67,1;0,123;96,8;0,61;2,92;109,6;0,5;10.6;2,25;-;19.8%;30;NEUTRO;alta;False;5689900
WEGE3;49,37;2,0;3,94;7,35;65,5;0,051;92,9;0,38;2,31;45,1;10,0;33.1;11,89;-;30.8%;30;NEUTRO;alta;False;2413400
MULT3;26,75;1,52;0,07;-4,6;40,1;-0,109;24,4;0,49;2,54;6,9;31,9;9.6;1,94;-;21.9%;30;NEUTRO;alta;False;1918900
VBBR3;34,72;0,73;3,33;-1,08;55,6;-0,092;54,3;0,24;2,99;93,1;5,5;8.2;1,91;-;22.6%;30;NEUTRO;alta;False;1916900
CSMG3;54,08;1,41;-3,1;-12,73;31,8;-0,861;15,7;0,42;3,38;116,8;25,4;15.9;2,32;-;15.0%;30;NEUTRO;alta;False;1802000
KLBN4;3,66;1,1;4,87;4,57;62,0;0,002;82,4;0,56;2,1;14,1;15,0;122.0;0,5;-;3.7%;30;NEUTRO;alta;False;1665200
OIBR3;0,09;-10,0;-18,18;-25,0;31,9;-0,003;-3,0;1,38;5,48;125,0;633,3;-;-0,0;-;-;30;NEUTRO;baixa;True;900700
CURY3;29,99;0,13;-3,67;4,2;45,2;-0,005;33,6;0,21;4,02;13,5;34,2;8.2;6,69;-;73.7%;30;NEUTRO;baixa;True;757700
VIVA3;21,78;2,3;4,36;1,68;51,6;0,005;54,4;0,25;3,44;8,7;64,8;8.7;1,69;-;19.7%;30;NEUTRO;baixa;True;738400
GRND3;3,57;0,56;1,13;-2,46;45,2;0,01;44,9;0,16;2,59;5,0;39,3;5.6;1,02;-;17.9%;30;NEUTRO;baixa;True;549500
POMO3;4,15;0,97;6,14;-14,61;37,5;0,017;38,3;0,26;3,86;8,4;62,4;4.3;1,27;-;28.3%;30;NEUTRO;baixa;True;530100
BBAS3;18,54;2,77;0,87;-8,89;38,5;-0,192;27,7;0,67;2,67;4,2;48,6;8.6;0,58;-;10.5%;25;NEUTRO;alta;False;16571100
