ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
INTB3;13,09;-9,03;-9,72;-3,96;39,4;-0,118;9,7;1,74;3,94;32,1;19,6;7.2;1,3;-;18.6%;75;FORTE OPORTUNIDADE;alta;False;2737700
CMIG4;9,9;-2,65;-3,88;-11,69;24,0;-0,102;4,4;1,71;2,56;4,7;34,7;6.1;0,97;-;15.9%;65;FORTE OPORTUNIDADE;alta;False;24163700
BBAS3;18,08;0,0;-0,71;-14,27;30,7;-0,259;16,0;3,26;2,75;1,6;52,3;8.4;0,56;-;10.5%;60;FORTE OPORTUNIDADE;alta;False;78662600
VAMO3;2,49;-8,12;-11,39;-22,91;26,5;-0,063;-0,8;2,58;5,61;1,2;98,4;8.9;1,02;-;10.7%;60;FORTE OPORTUNIDADE;alta;False;31498000
TIMS3;18,19;-1,19;1,34;-17,77;30,9;0,006;28,4;0,61;3,21;1,9;55,9;10.1;1,78;-;17.3%;60;FORTE OPORTUNIDADE;alta;False;6249400
SBSP3;23,25;-2,64;-4,24;-20,62;24,5;-0,339;8,2;1,09;3,56;7,2;51,9;9.8;1,79;-;18.8%;55;OBSERVAR;alta;False;23064200
DIRR3;10,4;-1,05;-1,79;-11,11;34,0;-0,034;14,7;0,98;4,24;2,2;65,9;6.4;2,54;-;41.9%;55;OBSERVAR;alta;False;7549400
ITUB3;40,39;-2,32;-2,42;-11,23;30,5;-0,399;7,6;2,58;2,42;40,8;17,2;9.6;2,04;-;21.5%;55;OBSERVAR;alta;False;5372400
EGIE3;27,84;0,54;-1,59;-8,12;28,4;-0,059;13,2;0,65;2,74;3,1;39,4;8.1;2,12;-;28.6%;55;OBSERVAR;alta;False;2895400
PSSA3;46,72;0,47;-0,06;-15,74;30,9;-0,568;17,8;0,79;2,89;8,9;18,9;8.2;1,9;-;24.2%;55;OBSERVAR;alta;False;1337800
TFCO4;12,74;-1,01;-5,7;-10,34;27,5;-0,155;6,6;0,89;3,67;0,8;42,7;13.8;3,29;-;26.4%;55;OBSERVAR;baixa;True;429200
MGLU3;3,81;-5,93;-4,27;-22,4;32,8;-0,05;5,7;1,56;7,06;1,3;200,4;34.6;0,26;-;0.8%;50;OBSERVAR;alta;False;33862200
BBDC4;15,74;-1,75;-5,52;-15,83;19,7;-0,21;6,9;0,96;2,56;9,6;34,9;7.2;0,92;-;13.8%;50;OBSERVAR;alta;False;31972100
