ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
CMIG4;10,21;-0,2;-4,4;-7,35;28,9;-0,115;4,7;2,51;2,4;8,4;30,6;6.3;1,0;-;15.9%;65;FORTE OPORTUNIDADE;alta;False;31271000
PASS3;21,08;-3,92;-6,39;-14,31;27,9;-0,282;-1,3;2,06;4,42;2,9;34,5;13.1;2,63;-;18.8%;65;FORTE OPORTUNIDADE;alta;False;2489400
DXCO3;4,9;-1,61;-7,37;-2,0;42,1;-0,025;0,6;0,92;3,67;10,6;26,9;-;0,64;-;0.7%;60;FORTE OPORTUNIDADE;alta;False;1669600
SBSP3;23,8;0,04;-10,36;-18,77;24,9;-0,417;-1,1;1,1;3,77;9,8;48,4;10.0;1,84;-;18.8%;55;OBSERVAR;alta;False;22336900
AUAU3;3,13;-0,95;-8,21;-0,95;39,5;-0,041;12,8;2,01;4,52;12,0;28,9;-;1,19;-;6.5%;55;OBSERVAR;alta;False;7840900
KEPL3;5,87;1,56;-2,49;-7,27;31,2;-0,043;16,6;3,05;2,89;5,4;78,9;6.8;1,29;-;18.3%;55;OBSERVAR;alta;False;3149700
EGIE3;28,05;0,07;-4,1;-7,33;28,1;-0,08;0,6;0,68;2,61;4,7;38,4;8.2;2,13;-;28.6%;55;OBSERVAR;alta;False;2947600
CPFE3;40,99;-0,73;-7,68;-11,51;26,8;-0,541;-9,8;1,65;2,8;18,2;29,3;7.9;2,08;-;27.3%;55;OBSERVAR;alta;False;2479700
PSSA3;47,52;2,02;-4,39;-12,32;30,9;-0,827;12,2;1,31;2,81;10,8;16,9;8.4;1,93;-;24.2%;55;OBSERVAR;alta;False;2144800
HYPE3;20,98;-2,46;-3,09;-2,05;47,0;-0,012;40,8;0,53;3,2;6,8;27,8;7.9;1,02;-;13.2%;55;OBSERVAR;alta;False;1664600
TFCO4;13,14;-1,13;-8,94;-10,0;31,4;-0,133;3,2;1,25;3,81;1,5;38,3;14.0;3,39;-;26.4%;55;OBSERVAR;baixa;True;619300
WIZC3;7,52;1,08;-3,59;-9,72;32,3;-0,083;11,2;0,9;2,97;3,6;33,1;6.1;1,75;-;28.6%;55;OBSERVAR;baixa;True;296000
ITSA3;12,65;0,16;-4,38;-8,07;32,0;-0,142;9,4;2,24;2,25;36,6;17,0;7.8;1,6;-;18.9%;55;OBSERVAR;baixa;True;278000
CSAN3;3,22;-2,72;-6,67;-15,71;31,0;-0,077;7,9;2,25;5,24;3,2;149,4;-;2,4;-;-27.2%;50;OBSERVAR;alta;False;55289100
BBDC4;16,22;-1,93;-5,59;-11,81;23,1;-0,227;2,1;1,25;2,49;12,9;30,9;7.4;0,95;-;13.8%;50;OBSERVAR;alta;False;40198100
BHIA3;0,44;-33,33;-38,03;-56,44;17,0;-0,011;-30,3;3,73;16,41;4,8;1145,5;-;0,1;-;-188.5%;50;OBSERVAR;alta;False;34003500
BBAS3;17,95;-2,34;-10,38;-11,01;26,7;-0,337;-4,0;1,25;2,95;0,8;53,4;8.3;0,56;-;10.5%;50;OBSERVAR;alta;False;26523400
LREN3;11,02;-1,69;-9,08;-19,27;23,1;-0,223;-0,8;0,9;4,81;1,4;49,8;7.3;1,02;-;14.5%;50;OBSERVAR;alta;False;17044400
HAPV3;6,58;-2,23;-36,12;-43,03;24,2;-0,522;-5,1;1,53;11,0;7,2;548,3;-;0,06;-;-0.9%;50;OBSERVAR;alta;False;12645200
RENT3;33,43;-0,24;-7,91;-10,83;28,1;-0,399;3,2;0,6;3,77;7,4;57,6;10.6;1,39;-;13.0%;50;OBSERVAR;alta;False;5491400
MOVI3;6,6;-2,8;-11,41;-23,34;25,1;-0,07;-1,2;0,89;5,62;8,7;126,8;5.5;0,68;-;13.2%;50;OBSERVAR;alta;False;4395400
ECOR3;5,98;1,18;-4,17;-13,83;32,8;-0,094;8,8;0,85;4,61;2,2;99,5;7.6;1,01;-;12.3%;50;OBSERVAR;alta;False;4349200
BBSE3;37,3;0,95;-2,43;-4,51;42,3;-0,357;14,7;0,56;1,97;33,5;9,3;7.8;6,65;-;85.9%;50;OBSERVAR;alta;False;3452400
GFSA3;0,2;-4,76;-9,09;-54,55;16,9;0,022;18,8;0,31;23,16;0,0;6895,0;-;0,0;-;-34.7%;50;OBSERVAR;alta;False;1759000
PRNR3;16,54;0,43;-11,08;-10,45;30,0;-0,317;2,2;2,78;4,14;14,6;33,6;24.0;1,73;-;12.2%;50;OBSERVAR;alta;False;1343300
FESA4;4,88;1,67;-13,32;-16,87;22,6;-0,116;4,3;1,27;3,93;2,7;82,4;11.9;0,5;-;4.4%;50;OBSERVAR;alta;False;1278700
PTBL3;1,42;-1,39;-9,55;-17,44;27,9;-0,025;-5,8;2,15;7,71;1,4;209,9;-;-1,93;-;-440.3%;50;OBSERVAR;baixa;True;764600
SYNE3;3,58;-2,45;-9,82;-11,6;29,8;-0,048;-8,0;1,78;3,87;7,8;45,7;10.2;0,79;-;4.7%;50;OBSERVAR;baixa;True;487900
ABEV3;14,67;-0,54;-3,93;-7,09;28,0;-0,111;1,7;1,12;2,2;32,9;15,8;14.2;2,57;-;18.4%;45;OBSERVAR;alta;False;34531700
ITSA4;12,36;-1,04;-5,79;-9,32;29,7;-0,159;4,3;1,25;2,38;31,9;21,8;7.6;1,54;-;18.9%;45;OBSERVAR;alta;False;25342900
ITUB4;38,38;-1,59;-5,05;-9,23;32,4;-0,462;6,6;0,94;2,57;19,1;26,9;9.1;1,94;-;21.5%;45;OBSERVAR;alta;False;21823400
EQTL3;34,23;-1,92;-6,91;-12,88;25,0;-0,453;-2,0;2,3;2,89;3,1;35,3;61.1;1,64;-;5.0%;45;OBSERVAR;alta;False;19369700
POMO4;4,1;-0,24;-7,03;-22,2;17,4;-0,067;10,2;1,16;4,28;1,2;93,9;4.3;1,25;-;28.3%;45;OBSERVAR;alta;False;16006500
MOTV3;13,74;-0,43;-4,38;-5,63;35,6;-0,11;1,6;1,43;2,69;8,5;29,2;8.2;1,56;-;22.0%;45;OBSERVAR;alta;False;10707300
CEAB3;7,84;-2,0;-12,01;-18,08;26,0;-0,127;-5,3;0,83;5,39;0,4;130,5;4.2;0,62;-;15.5%;45;OBSERVAR;alta;False;6506700
CSMG3;54,78;-1,85;-9,56;-14,19;28,4;-1,102;-5,1;1,47;3,56;124,5;23,8;16.1;2,35;-;15.0%;45;OBSERVAR;alta;False;5932600
DIRR3;10,68;2,2;-5,65;-13,73;34,7;-0,056;13,4;0,64;4,33;4,9;61,6;6.4;2,61;-;41.9%;45;OBSERVAR;alta;False;5056600
KLBN11;17,4;-0,85;-2,58;0,23;43,8;-0,102;15,2;0,93;2,04;8,6;22,1;26.3;2,26;-;3.7%;45;OBSERVAR;alta;False;4666000
CXSE3;17,93;0,11;-5,28;-18,08;26,3;-0,269;13,9;0,4;2,74;43,9;23,2;11.9;3,9;-;33.3%;45;OBSERVAR;alta;False;3006400
MULT3;26,73;0,0;-4,64;-5,61;36,9;-0,154;3,4;0,66;2,63;7,7;32,0;9.5;1,94;-;21.9%;45;OBSERVAR;alta;False;2514200
POMO3;3,85;-1,53;-6,55;-19,29;19,0;-0,051;9,7;1,15;4,46;0,5;75,1;4.1;1,18;-;28.3%;45;OBSERVAR;alta;False;2393100
VIVA3;20,69;-0,86;-4,39;-7,8;36,8;-0,143;8,1;0,66;3,66;3,2;73,5;8.3;1,6;-;19.7%;45;OBSERVAR;alta;False;2151900
PINE4;10,12;-2,6;-14,6;-13,8;29,6;-0,318;2,8;1,65;6,67;78,4;56,3;4.2;1,5;-;36.5%;45;OBSERVAR;alta;False;1770600
FIQE3;4,79;1,27;-8,59;-13,11;29,7;-0,051;2,0;1,51;3,9;53,4;59,8;7.7;1,6;-;18.8%;45;OBSERVAR;alta;False;1453500
ITUB3;41,15;-1,77;-5,36;-9,14;33,2;-0,489;2,9;0,64;2,43;43,5;15,0;9.8;2,08;-;21.5%;45;OBSERVAR;alta;False;1182000
KLBN3;3,52;-1,68;-3,3;0,0;44,8;-0,019;12,8;1,06;2,35;9,7;20,5;117.3;0,46;-;3.7%;45;OBSERVAR;baixa;True;582800
BRBI11;12,02;0,84;-4,23;-16,31;24,7;-0,192;12,8;0,97;3,69;2,1;76,2;27.3;1,56;-;19.7%;45;OBSERVAR;baixa;True;374300
TAEE4;12,5;0,16;-2,75;-7,83;31,8;-0,086;11,3;1,17;2,2;22,0;17,8;7.9;0,54;-;20.6%;45;OBSERVAR;baixa;True;315200
CPLE3;13,79;0,73;-3,57;-7,51;34,6;-0,115;9,2;1,54;2,46;36,3;22,3;12.9;1,81;-;12.8%;40;OBSERVAR;alta;False;24245400
PMAM3;0,12;0,0;-20,0;-64,71;25,1;-0,01;16,0;2,81;31,45;33,3;1400,0;-;-0,0;-;-;40;OBSERVAR;alta;False;23945700
RAIZ4;0,23;-4,17;-8,0;-20,69;23,5;0,002;-13,8;0,99;9,48;0,0;517,4;-;-0,27;-;-839.8%;40;OBSERVAR;alta;False;14455600
TIMS3;18,15;0,17;-3,46;-19,69;25,5;-0,075;23,3;0,88;3,19;1,7;56,2;10.1;1,78;-;17.3%;40;OBSERVAR;alta;False;9102900
VAMO3;2,8;0,0;-3,78;-11,39;37,1;-0,057;13,4;0,71;4,77;4,5;76,4;10.0;1,15;-;10.7%;40;OBSERVAR;alta;False;8148800
