ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia;alerta_spike
OPCT3;8,98;-3,65;-20,6;-8,83;31,7;-0,225;-2,9;0,94;5,72;23,8;30,4;11.1;1,73;-;17.2%;45;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (32)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.7%)'];alta;False;1284200;False
MATD3;5,15;1,78;3,21;4,25;57,9;0,002;93,6;2,19;3,02;28,8;19,8;12.3;1,14;-;9.5%;45;OBSERVAR;60;OBSERVAR;['MACD cruzou para positivo', 'Volatilidade alta (ATR 3.0%)', 'Volume alto (2.2x)', 'Small Cap (potencial alto)', '⚠️ Baixa liquidez — não elegível a oportunidade forte'];baixa;True;405000;False
BBSE3;39,82;-2,55;0,13;7,07;49,6;-0,144;36,3;1,36;2,63;41,9;7,9;8.4;7,1;-;85.9%;40;OBSERVAR;0;EVITAR;[];alta;False;8742900;False
CMIN3;5,38;-1,47;-14,06;-8,81;35,6;-0,16;3,9;0,86;5,85;31,9;31,4;16.8;3,96;-;28.1%;40;OBSERVAR;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.8%)'];alta;False;7260500;False
EGIE3;30,32;-0,23;-0,46;9,74;55,2;0,051;60,5;1,26;2,19;13,2;25,5;8.8;2,31;-;28.6%;40;OBSERVAR;0;EVITAR;[];alta;False;4359800;False
TTEN3;10,55;1,93;-0,38;-6,55;39,3;-0,034;19,2;0,8;4,08;9,8;69,7;8.6;1,05;-;12.1%;40;OBSERVAR;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.1%)'];alta;False;1368700;False
AGRO3;18,25;0,94;-0,22;-4,4;40,4;-0,115;14,6;2,08;2,22;2,2;24,7;-;0,9;-;-4.3%;40;OBSERVAR;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volume alto (2.1x)', 'Small Cap (potencial alto)'];baixa;True;445400;False
VITT3;3,01;-2,59;-4,75;-5,35;41,5;-0,013;-2,1;1,07;3,94;10,3;51,8;7.9;0,76;-;10.8%;40;OBSERVAR;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.9%)', 'Small Cap (potencial alto)'];baixa;True;208100;False
BBAS3;22,99;-0,91;3,93;25,36;67,3;0,106;74,8;1,68;3,15;29,9;19,2;10.7;0,72;-;10.5%;35;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.1%)', 'Volume alto (1.7x)'];alta;False;57775600;False
VALE3;72,55;-1,12;-3,88;-3,31;38,4;-0,792;-0,2;0,63;2,79;38,8;22,8;28.2;1,57;-;4.1%;35;NEUTRO;20;NEUTRO;['Preço tocando banda inferior Bollinger'];alta;False;13471700;False
DIRR3;10,18;1,29;0,49;-2,86;37,2;-0,068;19,5;1,22;4,13;5,3;69,5;6.2;2,27;-;41.9%;35;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.1%)'];alta;False;12789900;False
TIMS3;19,46;0,0;-0,71;5,7;54,5;0,116;72,4;1,58;2,3;9,0;45,7;10.8;1,9;-;17.3%;35;NEUTRO;15;EVITAR;['Volume alto (1.6x)'];alta;False;10247000;False
PCAR3;2,9;-4,92;-5,84;1,4;49,8;0,014;48,6;1,54;6,1;107,1;58,6;-;3,49;-;-129.4%;35;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 6.1%)', 'Volume alto (1.5x)'];alta;False;9207300;False
PRIO3;61,05;-3,46;-4,48;-2,86;46,8;-0,233;25,8;1,01;3,4;78,6;19,5;12.8;1,73;-;14.2%;35;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;8091900;False
SAUD3;14,38;-1,03;-4,26;3,3;47,7;-0,018;43,8;1,01;3,31;39,2;14,6;12.7;2,25;-;10.5%;35;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;7464000;False
HYPE3;24,12;1,34;2,51;13,93;71,0;0,122;92,6;1,62;2,88;22,8;11,1;9.1;1,18;-;13.2%;35;NEUTRO;-5;EVITAR;['Volume alto (1.6x)'];alta;False;5148500;False
TEND3;29,24;-2,92;-7,12;-6,1;37,3;-0,49;2,7;1,48;5,38;42,4;27,3;6.2;2,33;-;40.6%;35;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.4%)'];alta;False;5104400;False
POMO3;4,02;-0,99;-4,06;-0,75;40,0;-0,001;10,5;1,5;3,39;8,3;60,5;4.2;1,18;-;28.3%;35;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.4%)'];alta;False;3108500;False
GRND3;3,75;2,18;-0,27;6,38;60,0;0,006;75,2;0,54;2,43;12,3;30,2;5.9;1,07;-;16.0%;35;NEUTRO;0;EVITAR;[];alta;False;1813200;False
RCSL3;0,51;6,25;21,43;21,43;64,0;0,012;102,3;2,26;11,06;45,7;129,4;8.5;-4,72;-;-;35;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 11.1%)', 'Volume alto (2.3x)'];alta;False;1686800;False
PASS3;23,2;0,52;-2,52;7,66;49,0;-0,002;48,2;0,66;3,06;13,5;22,2;14.4;2,75;-;17.4%;35;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.1%)', 'Small Cap (potencial alto)'];baixa;True;828700;False
PNVL3;13,24;1,3;2,24;15,03;65,6;0,02;79,6;1,1;3,41;51,2;23,1;14.5;1,5;-;10.8%;35;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.4%)', 'Small Cap (potencial alto)'];baixa;True;771500;False
MYPK3;9,44;2,39;-4,45;3,85;49,3;-0,041;44,6;0,87;3,0;9,9;32,4;15.5;0,35;-;4.9%;35;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;661200;False
JALL3;2,3;2,68;-5,35;-6,12;45,3;-0,055;14,7;0,56;5,21;22,3;65,0;-;0,36;-;-2.6%;35;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.2%)', 'Small Cap (potencial alto)'];baixa;True;642700;False
LAVV3;10,89;3,03;1,68;11,81;56,4;0,01;76,0;0,94;4,14;19,7;74,3;5.9;1,47;-;24.0%;35;NEUTRO;45;OBSERVAR;['MACD cruzou para positivo', 'Volatilidade alta (ATR 4.1%)', 'Small Cap (potencial alto)'];baixa;True;573900;False
VTRU3;15,18;3,13;3,55;12,28;66,8;0,005;89,0;0,59;3,89;53,2;14,3;2.1;0,55;17.0%;32.4%;35;NEUTRO;45;OBSERVAR;['MACD cruzou para positivo', 'Volatilidade alta (ATR 3.9%)', 'Small Cap (potencial alto)'];baixa;True;418200;False
SHUL4;4,35;0,23;0,0;-2,47;41,2;-0,012;16,9;0,68;2,09;9,8;27,9;6.0;0,99;-;16.9%;35;NEUTRO;30;NEUTRO;['Preço tocando banda inferior Bollinger', 'Small Cap (potencial alto)'];baixa;True;365800;False
HBRE3;2,78;1,46;4,91;23,56;64,3;0,001;78,8;0,51;4,42;41,8;59,6;7.9;0,16;-;4.0%;35;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.4%)', 'Small Cap (potencial alto)'];baixa;True;329600;False
WIZC3;8,0;-0,5;1,65;3,23;53,1;0,011;64,7;0,79;2,43;9,1;25,2;6.5;1,86;-;26.6%;35;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;236500;False
ITSA4;14,34;2,21;2,06;14,93;66,7;0,056;79,6;1,08;2,14;47,5;4,8;8.9;1,71;-;18.9%;30;NEUTRO;0;EVITAR;[];alta;False;25958200;False
CVCB3;1,41;1,44;-12,42;-9,62;38,8;-0,052;6,2;1,34;7,48;33,0;97,9;47.0;2,27;-;-33.3%;30;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 7.5%)'];alta;False;20252700;False
BEEF3;3,92;-1,51;-3,92;-1,75;52,8;-0,017;41,8;0,88;4,75;32,0;86,6;10.1;2,46;-;23.2%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.8%)'];alta;False;19463500;False
MOTV3;16,5;2,23;0,73;18,92;71,9;0,01;75,0;0,79;2,58;27,7;2,9;9.6;1,87;-;22.0%;30;NEUTRO;-20;EVITAR;[];alta;False;13519900;False
CMIG4;11,29;0,71;0,62;12,45;57,2;0,017;66,5;0,83;2,43;18,6;18,1;7.0;1,11;-;15.9%;30;NEUTRO;0;EVITAR;[];alta;False;13478000;False
PETR3;52,88;-0,99;-2,54;10,19;57,5;-0,143;58,8;0,78;2,69;85,9;7,1;5.2;1,42;-;30.3%;30;NEUTRO;0;EVITAR;[];alta;False;8872900;False
CYRE3;27,65;3,67;9,16;19,65;68,2;0,109;104,6;0,93;3,95;39,9;30,3;5.7;1,08;-;20.6%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;8548600;False
UGPA3;38,82;-0,79;1,17;15,59;74,6;0,022;74,7;0,83;2,54;110,2;1,5;11.8;2,52;-;19.8%;30;NEUTRO;-20;EVITAR;[];alta;False;8194800;False
SUZB3;47,25;-1,54;-0,11;5,07;58,9;-0,098;63,5;0,96;2,27;20,6;26,2;7.2;1,33;-;17.6%;30;NEUTRO;0;EVITAR;[];alta;False;6307400;False
MULT3;31,52;2,84;5,67;17,35;69,4;0,162;92,0;1,34;2,71;23,0;11,9;11.3;2,29;-;21.9%;30;NEUTRO;0;EVITAR;[];alta;False;6271100;False
RDOR3;38,12;2,39;2,89;11,3;64,4;0,031;85,8;0,91;2,92;18,5;17,9;17.3;4,01;-;19.8%;30;NEUTRO;20;NEUTRO;['MACD cruzou para positivo'];alta;False;6170500;False
NATU3;7,95;0,13;-1,0;-3,4;39,2;-0,102;16,9;0,75;4,08;11,5;40,3;-;0,87;-;-2.5%;30;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.1%)'];alta;False;5634900;False
ITUB3;47,16;1,7;1,97;13,99;66,9;0,2;79,8;0,95;2,2;62,4;0,7;11.0;2,39;-;21.5%;30;NEUTRO;0;EVITAR;[];alta;False;1687200;False
BRAP4;20,91;-1,37;-3,37;-0,57;41,0;-0,178;5,6;0,68;2,8;40,5;22,6;14.9;1,02;-;7.0%;30;NEUTRO;20;NEUTRO;['Preço tocando banda inferior Bollinger'];alta;False;1387800;False
CPFE3;45,23;-0,48;1,12;6,88;51,3;-0,05;49,0;0,72;2,63;29,5;17,2;8.7;2,29;-;27.3%;30;NEUTRO;0;EVITAR;[];alta;False;1369700;False
KEPL3;6,55;0,15;-0,46;6,85;55,5;-0,017;50,2;0,9;2,5;17,6;60,3;8.1;1,42;-;18.3%;30;NEUTRO;0;EVITAR;[];alta;False;1123600;False
SEER3;13,93;0,8;0,43;29,69;64,9;0,015;69,4;0,66;3,93;78,7;2,2;6.6;1,17;-;19.1%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;1098000;False
LOGG3;24,85;1,35;6,2;6,47;55,2;0,092;78,9;2,05;3,27;53,4;14,7;5.8;0,62;-;10.5%;30;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.3%)', 'Volume alto (2.1x)'];alta;False;1023700;False
INTB3;14,82;-0,33;-1,39;5,83;53,2;-0,057;52,1;0,76;3,11;50,2;5,2;8.1;1,47;-;18.6%;30;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.1%)', 'Small Cap (potencial alto)'];baixa;True;789600;False
CSED3;5,4;2,86;-0,74;25,29;62,7;-0,027;65,2;1,02;4,13;59,3;30,2;6.4;1,17;-;19.3%;30;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.1%)', 'Small Cap (potencial alto)'];baixa;True;344500;False
MELK3;2,97;1,37;2,06;6,83;56,0;0,006;76,9;0,78;2,4;10,8;34,9;5.3;0,55;-;13.5%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;338900;False
LEVE3;32,84;-0,33;0,52;1,92;53,2;-0,003;63,3;1,08;1,94;33,8;10,3;6.4;4,62;-;81.6%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;231600;False
BBDC4;18,16;0,94;-0,93;11,94;57,9;0,048;68,0;1,3;2,19;16,8;16,8;8.3;1,06;-;13.8%;25;NEUTRO;0;EVITAR;[];alta;False;54948000;False
COGN3;2,37;4,87;1,28;12,32;56,2;-0,007;64,3;1,19;4,39;19,1;99,4;6.6;0,35;-;4.9%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;35246700;False
VAMO3;3,66;6,09;12,96;33,58;67,1;0,027;94,5;1,11;4,95;48,8;35,0;13.1;1,5;-;10.7%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.0%)'];alta;False;19200800;False
AXIA3;55,15;2,51;0,15;6,36;56,2;-0,082;64,6;1,39;2,78;16,3;23,0;10.5;1,29;-;10.0%;25;NEUTRO;0;EVITAR;[];alta;False;16879000;False
RAIL3;15,41;2,94;5,98;8,14;65,2;0,022;106,7;1,0;2,91;26,7;12,5;23.3;1,98;-;8.8%;25;NEUTRO;20;NEUTRO;['MACD cruzou para positivo'];alta;False;11382700;False
ECOR3;8,73;5,56;11,35;30,49;72,0;0,077;95,1;1,44;4,03;49,5;36,7;11.1;1,48;-;12.3%;25;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;10419300;False
YDUQ3;11,14;5,09;12,3;41,55;80,1;0,119;103,0;1,54;3,82;58,7;37,3;26.5;0,97;-;3.8%;25;NEUTRO;-40;EVITAR;['Volatilidade alta (ATR 3.8%)', 'Volume alto (1.5x)', '⚠️ Movimento extremo já realizado — risco de perseguir preço'];alta;False;9240700;False
CEAB3;9,53;6,6;1,93;24,74;59,9;0,062;78,2;0,88;4,66;32,5;88,8;5.1;0,75;-;15.5%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.7%)'];alta;False;8747800;False
BBDC3;16,02;1,46;-0,93;11,92;59,4;0,036;68,6;0,82;2,16;20,5;13,4;7.3;0,93;-;13.8%;25;NEUTRO;0;EVITAR;[];alta;False;6190700;False
EZTC3;13,82;3,29;7,47;22,63;67,6;0,063;87,6;1,06;3,83;37,1;19,0;8.4;0,73;-;10.6%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.8%)'];alta;False;4285900;False
ANIM3;2,96;3,14;2,07;24,89;64,4;-0,012;74,4;0,52;4,65;54,2;78,7;7.2;0,46;-;9.6%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.7%)'];alta;False;4018900;False
RCSL4;0,32;-8,57;-15,79;-54,29;30,8;-0,008;22,3;0,74;15,74;24,3;766,4;5.3;-2,74;-;-;25;NEUTRO;45;OBSERVAR;['RSI sobrevendido (31)', 'Volatilidade alta (ATR 15.7%)'];alta;False;3992500;False
GMAT3;4,9;-0,2;0,41;18,07;67,8;-0,014;71,9;0,7;3,51;42,9;43,7;6.8;1,01;-;14.3%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;3644800;False
RAPT4;5,14;4,26;1,98;9,13;58,3;0,006;81,2;1,16;3,76;23,0;36,6;-;0,59;-;-1.4%;25;NEUTRO;35;NEUTRO;['MACD cruzou para positivo', 'Volatilidade alta (ATR 3.8%)'];alta;False;3603500;False
LJQQ3;1,35;8,0;3,85;29,81;60,1;0,007;84,1;1,74;5,92;43,6;107,4;-;0,96;-;-50.6%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 5.9%)', 'Volume alto (1.7x)'];alta;False;3516100;False
DASA3;3,23;13,73;14,13;25,19;67,4;0,045;129,6;2,12;5,86;152,3;47,7;-;0,59;-;-12.1%;25;NEUTRO;-20;EVITAR;['Volatilidade alta (ATR 5.9%)', 'Volume alto (2.1x)', '⚠️ Movimento extremo já realizado — risco de perseguir preço'];alta;False;2083700;False
IRBR3;63,43;2,31;2,42;26,86;72,3;0,248;83,4;1,88;2,89;42,4;2,6;21.6;0,97;-;4.6%;25;NEUTRO;-5;EVITAR;['Volume alto (1.9x)'];alta;False;1688300;False
ARML3;4,54;11,55;22,7;37,58;74,2;0,044;128,7;1,52;5,25;72,3;38,8;26.7;1,14;-;6.3%;25;NEUTRO;-40;EVITAR;['Volatilidade alta (ATR 5.2%)', 'Volume alto (1.5x)', '⚠️ Movimento extremo já realizado — risco de perseguir preço'];alta;False;1673400;False
SANB11;29,92;1,53;-1,48;1,25;52,5;-0,117;47,1;0,44;2,28;20,0;21,9;14.6;0,88;-;11.2%;25;NEUTRO;0;EVITAR;[];alta;False;1464600;False
ISAE4;27,37;-0,07;0,33;5,19;54,1;-0,005;56,6;0,39;2,1;24,4;17,1;6.4;0,81;-;13.2%;25;NEUTRO;0;EVITAR;[];alta;False;1328500;False
MTRE3;3,39;3,99;1,5;14,68;60,2;-0,014;65,4;1,21;3,47;22,8;20,2;5.5;0,35;-;9.4%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.5%)', 'Small Cap (potencial alto)'];baixa;True;885100;False
BRST3;2,86;0,35;0,7;3,62;54,9;0,003;71,5;1,07;2,48;7,9;24,1;22.0;0,79;-;3.8%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;229800;False
B3SA3;18,23;3,64;4,95;20,81;74,3;0,052;89,4;1,24;3,01;57,1;9,9;18.2;4,87;-;27.7%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.0%)'];alta;False;49189900;False
PETR4;48,0;-1,03;-1,88;11,75;61,2;-0,109;61,8;0,61;2,49;79,7;5,6;4.7;1,29;-;30.3%;20;NEUTRO;0;EVITAR;[];alta;False;28757300;False
ITUB4;43,08;1,77;1,72;11,66;64,0;0,198;80,6;0,62;2,24;29,7;13,0;10.3;2,18;-;21.5%;20;NEUTRO;0;EVITAR;[];alta;False;15632800;False
ENEV3;27,97;3,1;3,82;10,29;62,6;0,021;90,4;1,09;2,66;74,5;0,6;55.9;2,63;-;7.1%;20;NEUTRO;20;NEUTRO;['MACD cruzou para positivo'];alta;False;11721100;False
USIM5;6,91;0,14;-1,71;5,5;41,5;-0,041;15,4;0,87;4,83;64,1;76,3;-;0,41;-;-8.1%;20;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.8%)'];alta;False;10014600;False
WEGE3;51,08;-1,15;0,88;3,89;56,4;-0,154;56,7;1,04;2,35;50,4;6,1;34.3;12,31;-;30.8%;20;NEUTRO;0;EVITAR;[];alta;False;8468900;False
VBBR3;39,2;-0,05;5,09;14,48;74,8;0,264;83,7;0,71;2,57;98,2;1,4;9.3;2,01;-;22.6%;20;NEUTRO;-20;EVITAR;[];alta;False;8052000;False
RADL3;20,61;1,88;5,48;11,83;62,8;0,04;90,7;0,91;3,24;28,0;31,6;24.2;4,94;-;20.0%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.2%)'];alta;False;7295400;False
ASAI3;10,22;-0,39;6,13;21,67;71,6;0,113;85,6;0,48;3,81;47,9;1,7;14.2;2,16;-;16.2%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.8%)'];alta;False;6225700;False
MBRF3;16,84;-0,06;-2,15;-13,82;44,3;-0,172;18,5;1,16;3,81;16,2;59,3;60.1;2,05;-;0.9%;20;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.8%)'];alta;False;5299300;False
LWSA3;3,99;1,53;-0,99;-1,72;48,4;-0,032;24,7;1,57;3,56;23,0;19,1;-;0,92;-;-7.8%;20;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.6%)', 'Volume alto (1.6x)'];alta;False;5147800;False
TOTS3;34,94;1,87;1,66;8,58;61,0;-0,056;74,3;0,88;3,5;30,6;36,5;23.0;3,67;-;17.0%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;4133900;False
IGTI11;26,95;2,78;4,62;14,29;64,4;0,074;87,1;1,53;2,72;22,0;12,9;165.3;1,62;-;13.5%;20;NEUTRO;15;EVITAR;['Volume alto (1.5x)'];alta;False;3918900;False
GGPS3;13,25;2,55;3,52;9,5;63,1;-0,006;87,3;1,24;3,19;22,0;48,3;10.3;2,22;-;22.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.2%)'];alta;False;3634900;False
VIVT3;30,73;-0,71;0,72;5,16;52,3;0,197;78,4;0,74;2,01;6,4;33,7;15.0;1,5;-;9.9%;20;NEUTRO;0;EVITAR;[];alta;False;3631200;False
CXSE3;20,59;-0,24;3,31;12,82;63,2;0,114;84,6;0,55;2,39;57,4;7,5;13.6;4,48;-;33.3%;20;NEUTRO;0;EVITAR;[];alta;False;3117300;False
TASA4;9,09;12,78;38,99;73,8;95,4;0,3;120,9;3,51;4,46;123,9;1,3;53.5;1,06;3.0%;2.1%;20;NEUTRO;-40;EVITAR;['Volatilidade alta (ATR 4.5%)', 'Volume alto (3.5x)', '⚠️ Movimento extremo já realizado — risco de perseguir preço'];alta;False;2675700;False
JHSF3;11,65;2,19;-1,52;15,44;57,8;-0,002;66,4;0,57;4,11;113,1;20,7;3.8;1,03;-;29.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;2588400;False
LIGT3;3,59;-0,83;-4,27;11,49;55,2;-0,02;51,1;0,46;4,44;49,0;80,8;2.4;0,14;-;32.4%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;1540500;False
TAEE11;41,64;-0,64;2,79;10,83;63,5;0,104;75,0;0,9;2,01;26,3;5,2;39.3;1,78;-;20.9%;20;NEUTRO;0;EVITAR;[];alta;False;1488600;False
SAPR4;6,85;1,48;0,44;6,37;54,6;0,012;69,3;0,85;2,59;11,0;34,7;23.6;0,17;-;3.8%;20;NEUTRO;0;EVITAR;[];alta;False;1041800;False
RIAA3;6,99;1,9;-0,85;2,49;45,9;0,006;38,4;0,58;4,38;13,8;55,0;2.3;0,65;-;28.0%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;1008200;False
TFCO4;13,26;0,91;2,47;2,79;50,2;0,084;78,8;0,99;3,2;7,7;37,1;14.1;3,28;-;25.7%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.2%)', 'Small Cap (potencial alto)'];baixa;True;807000;False
POSI3;3,43;0,29;-1,44;0,88;48,0;0,009;53,5;0,9;3,22;7,9;39,9;38.1;0,3;-;0.8%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.2%)', 'Small Cap (potencial alto)'];baixa;True;680000;False
RANI3;7,94;-1,37;-0,38;2,58;53,5;0,034;70,7;0,87;2,1;5,6;22,2;13.9;1,27;-;9.2%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;573700;False
BMOB3;27,66;0,51;2,83;21,32;71,1;0,167;84,5;0,92;2,86;43,5;1,9;14.6;2,45;-;16.4%;20;NEUTRO;-10;EVITAR;['Small Cap (potencial alto)'];baixa;True;516500;False
BRBI11;14,87;4,57;4,13;22,39;67,3;0,076;86,7;1,09;2,74;27,0;42,4;33.8;1,93;-;19.7%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;324300;False
MILS3;15,89;-0,06;0,57;1,53;64,2;0,005;89,2;0,43;0,7;55,8;0,7;8.5;1,92;-;26.3%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;318800;False
CYRE4;25,91;3,52;3,81;17,45;67,4;0,075;96,2;0,85;4,03;42,8;18,1;-;1,01;-;20.6%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.0%)', 'Small Cap (potencial alto)'];baixa;True;284500;False
CSNA3;6,23;6,5;-1,89;30,06;55,7;-0,054;57,6;0,83;6,63;48,7;81,7;-;0,68;-;-12.3%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.6%)'];alta;False;20716900;False
ONCO3;1,31;1,55;22,43;13,91;56,7;-0,014;54,0;0,73;14,81;147,2;198,3;-;87,33;-;-273.5%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 14.8%)'];alta;False;19858800;False
