ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia;alerta_spike
CURY3;27,61;0,62;-4,96;-15,95;33,2;-0,494;11,5;0,83;4,49;4,5;45,8;7.6;5,14;-;68.5%;55;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (33)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.5%)'];alta;False;3508500;False
UGPA3;36,58;-5,72;-6,52;10,28;49,3;-0,289;32,2;1,13;3,2;98,0;10,0;11.2;2,37;-;19.8%;50;OBSERVAR;15;EVITAR;['Volatilidade alta (ATR 3.2%)'];alta;False;11126500;False
CMIN3;5,0;0,4;-8,42;-16,81;30,5;-0,188;9,8;0,55;5,42;22,5;41,4;15.6;3,68;-;28.1%;50;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (31)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.4%)'];alta;False;4788100;False
BBSE3;39,0;0,59;-4,55;-1,14;44,8;-0,303;16,0;0,55;2,4;39,0;10,2;8.2;6,95;-;85.9%;50;OBSERVAR;20;NEUTRO;['Preço tocando banda inferior Bollinger'];alta;False;3478200;False
VIVA3;22,39;2,85;-0,84;-0,93;49,8;-0,081;37,8;1,17;4,09;11,7;60,3;9.0;1,65;-;19.7%;50;OBSERVAR;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;3369300;False
TTEN3;10,11;0,1;-2,32;-10,13;34,5;-0,04;15,9;1,3;3,73;5,2;77,1;8.2;1,01;-;12.1%;50;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (35)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.7%)'];alta;False;2312400;False
ALPA4;13,9;4,43;7,59;-2,93;57,7;0,002;67,7;0,67;3,98;77,5;16,7;14.0;2,61;-;18.1%;50;OBSERVAR;35;NEUTRO;['MACD cruzou para positivo', 'Volatilidade alta (ATR 4.0%)'];alta;False;1815800;False
INTB3;14,02;0,43;-5,71;-4,43;41,4;-0,148;-6,2;1,13;3,13;42,1;11,2;7.7;1,39;-;18.6%;50;OBSERVAR;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.1%)'];alta;False;1149100;False
CPFE3;44,37;-0,25;-2,38;0,7;45,0;-0,148;16,9;0,4;2,49;27,0;19,4;8.5;2,25;-;27.3%;50;OBSERVAR;30;NEUTRO;['Preço tocando banda inferior Bollinger', 'Small Cap (potencial alto)'];baixa;True;786700;False
MDIA3;16,4;-1,32;-2,27;-4,21;34,6;-0,057;-4,2;0,72;2,4;0,3;75,3;8.5;0,65;-;7.8%;50;OBSERVAR;60;OBSERVAR;['RSI sobrevendido (35)', 'Preço tocando banda inferior Bollinger', 'Small Cap (potencial alto)', '⚠️ Baixa liquidez — não elegível a oportunidade forte'];baixa;True;562000;False
FRAS3;22,64;-3,5;-3,95;-1,82;45,3;-0,111;2,6;2,16;2,67;19,9;11,0;22.6;2,49;-;12.4%;50;OBSERVAR;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volume alto (2.2x)', 'Small Cap (potencial alto)'];baixa;True;428100;False
POMO4;4,12;-0,48;-3,74;-8,44;34,5;-0,025;6,8;1,09;3,31;4,7;79,9;4.3;1,21;-;28.3%;45;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (35)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.3%)'];alta;False;17444300;False
PRIO3;59,53;-1,94;-5,87;-2,55;42,2;-0,536;7,5;0,84;3,26;74,2;22,6;12.5;1,68;-;14.2%;45;OBSERVAR;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.3%)'];alta;False;7334300;False
TEND3;27,86;-0,21;-7,5;-16,56;34,6;-0,519;11,6;0,67;5,33;35,7;33,6;5.9;2,22;-;40.6%;45;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (35)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.3%)'];alta;False;2438800;False
ROMI3;6,29;6,97;4,83;8,45;65,0;0,017;112,6;10,3;2,61;15,8;40,4;7.8;0,47;-;6.1%;45;OBSERVAR;60;FORTE OPORTUNIDADE;['MACD cruzou para positivo', '🔥 ALERTA SPIKE: Volume Anômalo (10.3x) e Rompimento Iminente'];alta;False;2277500;True
POMO3;3,9;-0,76;-3,94;-5,34;34,9;-0,022;4,6;0,96;3,21;5,1;65,4;4.1;1,14;-;28.3%;45;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (35)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.2%)'];alta;False;2143000;False
RECV3;10,56;-1,86;-4,17;-0,94;42,5;-0,113;2,8;0,77;3,0;18,9;30,6;6.2;0,7;-;11.3%;45;OBSERVAR;20;NEUTRO;['Preço tocando banda inferior Bollinger'];alta;False;1720000;False
EGIE3;29,01;0,03;-4,54;0,55;41,2;-0,191;11,2;0,3;2,37;8,3;31,2;8.4;2,21;-;28.6%;45;OBSERVAR;20;NEUTRO;['Preço tocando banda inferior Bollinger'];alta;False;1008100;False
OPCT3;8,41;-1,29;-9,76;-20,59;27,4;-0,271;6,7;0,62;5,68;16,0;39,2;10.0;1,62;-;17.2%;45;OBSERVAR;75;OBSERVAR;['RSI sobrevendido (27)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.7%)', 'Small Cap (potencial alto)', '⚠️ Baixa liquidez — não elegível a oportunidade forte'];baixa;True;943400;False
SMTO3;17,85;1,36;-5,95;-5,41;43,9;-0,434;10,1;0,47;4,68;40,2;19,9;7.3;0,78;-;11.3%;45;OBSERVAR;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.7%)', 'Small Cap (potencial alto)'];baixa;True;899900;False
PSSA3;47,22;0,38;-2,8;-1,25;37,2;-0,245;8,2;0,54;2,34;11,3;16,4;8.3;1,88;-;24.2%;45;OBSERVAR;30;NEUTRO;['Preço tocando banda inferior Bollinger', 'Small Cap (potencial alto)'];baixa;True;875400;False
KLBN3;3,8;-2,06;-6,17;-1,55;41,7;-0,04;-3,1;1,23;2,67;18,4;11,6;126.7;0,49;-;3.7%;45;OBSERVAR;30;NEUTRO;['Preço tocando banda inferior Bollinger', 'Small Cap (potencial alto)'];baixa;True;843600;False
NATU3;7,15;-0,69;-9,95;-19,75;26,1;-0,14;3,1;1,22;4,4;1,0;55,9;-;0,78;-;-2.5%;40;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (26)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.4%)'];alta;False;9309600;False
SBFG3;7,69;0,39;-4,83;-7,68;34,7;-0,076;-1,8;0,97;5,16;1,9;98,8;4.3;0,55;-;13.7%;40;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (35)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.2%)'];alta;False;3266800;False
KLBN4;3,6;0,56;-6,74;-2,96;36,9;-0,038;-8,1;0,95;2,1;12,2;16,9;120.0;0,47;-;3.7%;40;OBSERVAR;20;NEUTRO;['Preço tocando banda inferior Bollinger'];alta;False;3177400;False
GRND3;3,76;0,53;2,45;7,74;59,1;0,005;68,4;0,32;2,15;12,6;29,8;5.9;1,08;-;16.0%;40;OBSERVAR;0;EVITAR;[];alta;False;1033900;False
RCSL4;0,32;-3,03;-8,57;-34,69;34,5;-0,003;13,0;0,23;14,27;24,3;766,4;5.3;-2,74;-;-;40;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (35)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 14.3%)'];alta;False;1032200;False
SEER3;13,47;-5,87;-2,53;16,78;53,4;-0,073;43,0;0,47;4,23;72,8;6,9;6.4;1,13;-;19.1%;40;OBSERVAR;25;NEUTRO;['Volatilidade alta (ATR 4.2%)', 'Small Cap (potencial alto)'];baixa;True;590600;False
FESA4;5,4;-2,17;-3,91;2,47;43,3;-0,025;24,6;0,29;3,13;13,7;64,8;13.2;0,56;-;4.4%;40;OBSERVAR;25;NEUTRO;['Volatilidade alta (ATR 3.1%)', 'Small Cap (potencial alto)'];baixa;True;452900;False
CSED3;5,17;-1,52;-1,52;7,71;52,7;-0,062;29,1;1,04;4,04;52,5;36,0;6.1;1,12;-;19.3%;40;OBSERVAR;25;NEUTRO;['Volatilidade alta (ATR 4.0%)', 'Small Cap (potencial alto)'];baixa;True;373500;False
SAPR3;7,22;-0,69;-5,62;-1,5;39,8;-0,035;7,1;1,78;3,59;9,1;63,3;25.8;0,18;-;3.8%;40;OBSERVAR;60;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.6%)', 'Volume alto (1.8x)', 'Small Cap (potencial alto)', '⚠️ Baixa liquidez — não elegível a oportunidade forte'];baixa;True;245100;False
BBAS3;21,64;0,46;-6,72;8,9;50,5;-0,158;33,7;1,12;3,34;22,2;26,6;10.1;0,68;-;10.5%;35;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;40939900;False
AXIA3;54,52;0,09;1,34;3,65;51,5;-0,152;38,7;0,79;2,67;14,9;24,4;10.4;1,28;-;10.0%;35;NEUTRO;0;EVITAR;[];alta;False;9982200;False
MRVE3;5,2;-0,38;-0,57;-4,94;45,6;-0,076;14,8;0,7;5,38;23,8;102,5;-;0,64;-;-10.0%;35;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.4%)'];alta;False;9042200;False
ONCO3;1,07;-5,31;-17,05;-22,46;46,8;-0,019;24,4;0,46;16,36;101,9;265,2;-;71,33;-;-273.5%;35;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 16.4%)'];alta;False;7380600;False
CASH3;5,26;2,33;-8,2;-11,0;48,0;-0,049;23,8;0,95;4,94;63,9;14,1;-;1,39;-;-20.8%;35;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.9%)'];alta;False;1373800;False
PNVL3;12,2;-0,89;-5,74;2,92;45,3;-0,097;20,9;1,19;3,93;40,7;32,3;13.4;1,38;-;10.8%;35;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;1041100;False
TFCO4;13,27;1,81;1,66;4,77;52,2;0,074;79,8;0,74;3,22;8,5;36,1;14.1;3,29;-;25.7%;35;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.2%)', 'Small Cap (potencial alto)'];baixa;True;570800;False
LAVV3;10,4;0,1;-1,61;2,87;48,6;-0,044;32,3;0,92;4,01;14,3;82,5;5.6;1,4;-;24.0%;35;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.0%)', 'Small Cap (potencial alto)'];baixa;True;529000;False
ITUB4;42,03;0,38;-0,71;7,54;53,2;-0,031;53,0;0,59;2,28;26,6;15,8;10.0;2,13;-;21.5%;30;NEUTRO;0;EVITAR;[];alta;False;14423800;False
VBBR3;37,42;-4,42;-4,6;13,4;52,9;-0,034;50,1;1,03;3,16;89,2;8,2;8.8;1,9;-;22.6%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.2%)'];alta;False;11933100;False
ITSA4;14,01;0,14;-0,14;9,31;56,3;-0,02;55,5;0,42;2,15;44,1;7,2;8.6;1,67;-;18.9%;30;NEUTRO;0;EVITAR;[];alta;False;10117500;False
VALE3;70,72;0,08;-3,61;-10,61;34,1;-0,805;9,5;0,48;2,59;35,3;26,0;27.3;1,53;-;4.1%;30;NEUTRO;50;OBSERVAR;['RSI sobrevendido (34)', 'Preço tocando banda inferior Bollinger'];alta;False;9932400;False
TIMS3;18,65;-0,64;-3,08;2,9;41,9;-0,015;30,4;1,21;2,3;5,7;50,3;10.4;1,82;-;17.3%;30;NEUTRO;0;EVITAR;[];alta;False;8331100;False
HAPV3;6,27;-2,94;0,97;-4,27;37,1;0,076;14,3;0,76;6,38;4,3;504,3;-;0,06;-;-0.4%;30;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 6.4%)'];alta;False;6553800;False
MOTV3;16,59;0,85;2,79;14,97;69,2;-0,031;70,8;0,38;2,46;28,4;2,4;9.9;1,88;-;22.0%;30;NEUTRO;0;EVITAR;[];alta;False;6042100;False
PETR3;53,03;-2,01;-0,71;12,09;55,3;-0,297;46,9;0,52;2,71;86,4;6,8;5.3;1,42;-;30.3%;30;NEUTRO;0;EVITAR;[];alta;False;5609400;False
SAUD3;13,58;-1,98;-5,96;-2,68;37,9;-0,119;6,5;0,61;3,47;32,2;20,6;12.0;2,12;-;10.5%;30;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.5%)'];alta;False;4915900;False
CYRE3;27,0;1,85;1,24;13,45;61,8;-0,017;78,2;0,57;3,83;36,6;33,4;5.8;1,05;-;20.6%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.8%)'];alta;False;4869900;False
BRKM5;4,03;1,77;-8,62;-4,5;36,4;-0,056;15,0;0,75;8,7;14,5;241,9;-;-0,26;-;-;30;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 8.7%)'];alta;False;4168200;False
BRAP4;20,27;-0,39;-4,39;-9,31;37,1;-0,208;6,1;0,94;2,78;36,2;26,4;14.5;0,99;-;7.0%;30;NEUTRO;20;NEUTRO;['Preço tocando banda inferior Bollinger'];alta;False;2178500;False
CXSE3;20,52;0,59;-0,58;6,27;59,6;0,025;75,6;0,34;2,24;55,3;7,9;13.6;4,46;-;33.3%;30;NEUTRO;0;EVITAR;[];alta;False;1994700;False
MULT3;31,13;-0,1;1,57;13,53;64,5;0,095;74,1;0,4;2,61;21,5;13,3;11.1;2,26;-;21.9%;30;NEUTRO;0;EVITAR;[];alta;False;1905800;False
AZEV4;1,22;1,67;-2,4;-33,7;40,0;-0,01;18,3;0,71;11,71;6,1;719,7;-;0,33;-;-111.2%;30;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 11.7%)'];alta;False;1771300;False
KEPL3;6,49;-0,15;-0,76;-1,22;51,6;-0,02;29,9;1,41;2,41;16,5;61,8;8.1;1,41;-;18.3%;30;NEUTRO;0;EVITAR;[];alta;False;1752600;False
ITUB3;46,28;0,5;-0,19;9,4;57,4;-0,047;59,1;0,53;2,24;59,3;3,3;11.0;2,34;-;21.5%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;930200;False
ISAE4;26,9;-0,3;-1,79;0,94;45,4;-0,08;20,2;0,24;1,93;21,4;19,1;6.3;0,8;-;13.2%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;788900;False
SHUL4;4,39;4,03;3,08;-2,11;55,3;0,0;67,9;1,19;2,07;12,9;24,4;6.0;1,0;-;16.9%;30;NEUTRO;30;NEUTRO;['MACD cruzou para positivo', 'Small Cap (potencial alto)'];baixa;True;772000;False
TGMA3;35,68;-1,11;0,85;1,36;59,3;-0,035;67,7;1,24;2,55;36,9;10,8;9.3;2,37;-;25.6%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;359400;False
BMOB3;27,61;-0,75;0,33;13,3;64,0;0,029;71,9;0,53;2,93;43,3;3,9;14.6;2,44;-;16.4%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;340000;False
RANI3;7,83;0,51;-2,73;1,16;47,4;-0,002;48,0;0,45;1,97;4,1;23,9;13.7;1,26;-;9.2%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;293000;False
LEVE3;33,5;1,98;1,67;3,14;60,7;0,034;118,9;1,17;1,96;36,5;8,1;6.5;4,71;-;81.6%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;245400;False
RNEW4;0,79;-1,25;-3,66;2,6;45,3;-0,011;25,2;2,7;8,17;11,3;77,2;-;0,26;-;-11.8%;30;NEUTRO;40;OBSERVAR;['Volatilidade alta (ATR 8.2%)', 'Volume alto (2.7x)', 'Small Cap (potencial alto)'];baixa;True;221600;False
TAEE4;13,8;-0,5;-1,57;5,59;56,4;-0,019;51,2;1,19;1,77;24,5;6,7;8.7;0,59;-;20.9%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;210600;False
BBDC4;17,89;0,62;-0,56;5,79;51,3;-0,034;45,3;0,45;2,32;15,1;18,6;8.2;1,04;-;13.8%;25;NEUTRO;0;EVITAR;[];alta;False;19009100;False
VAMO3;3,86;0,0;11,88;27,39;72,1;0,05;92,7;0,84;4,9;56,9;28,0;13.8;1,58;-;10.7%;25;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 4.9%)'];alta;False;15157600;False
CPLE3;15,81;1,02;-1,13;8,51;57,4;-0,058;51,7;0,77;2,02;50,0;6,7;14.8;2,08;-;12.8%;25;NEUTRO;0;EVITAR;[];alta;False;14527300;False
PMAM3;0,39;-7,14;2,63;160,0;51,9;-0,014;49,7;0,5;28,51;333,3;276,9;-;-0,01;-;-;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 28.5%)'];alta;False;13144600;False
CSNA3;5,99;1,35;2,39;11,55;51,4;-0,098;38,7;0,47;6,2;43,0;89,0;-;0,65;-;-12.3%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 6.2%)'];alta;False;11719100;False
ECOR3;8,98;0,56;8,59;29,02;72,6;0,07;92,4;1,02;4,25;53,8;32,9;11.4;1,52;-;12.3%;25;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;9259600;False
MOVI3;9,02;1,12;14,32;25,1;68,8;0,128;100,4;0,91;4,96;40,1;66,0;7.5;0,93;-;13.2%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.0%)'];alta;False;6446800;False
ANIM3;2,92;-2,67;1,74;5,04;58,7;-0,015;54,0;0,74;4,69;52,1;81,1;7.1;0,46;-;9.6%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.7%)'];alta;False;4675500;False
AURE3;12,82;3,22;3,81;18,05;68,4;0,082;91,3;1,53;2,95;28,8;14,4;-;1,16;-;-7.7%;25;NEUTRO;15;EVITAR;['Volume alto (1.5x)'];alta;False;4537100;False
BBDC3;15,75;0,77;-0,25;5,4;51,2;-0,038;43,8;0,47;2,29;18,5;15,4;7.2;0,92;-;13.8%;25;NEUTRO;0;EVITAR;[];alta;False;3725100;False
ARML3;4,11;-11,99;0,98;11,68;54,9;0,037;59,9;2,83;6,47;56,0;53,3;22.8;1,03;-;6.3%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 6.5%)', 'Volume alto (2.8x)'];alta;False;3368500;False
MLAS3;1,91;4,37;2,14;4,37;54,8;-0,001;69,4;1,43;4,61;138,6;4,7;5.2;0,48;-;9.8%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.6%)'];alta;False;3244900;False
EZTC3;13,69;0,88;2,32;16,31;64,0;0,022;76,0;0,71;3,6;35,8;20,1;8.3;0,73;-;10.6%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;2733800;False
GMAT3;4,9;0,0;-0,2;2,94;62,9;-0,027;65,6;0,47;3,43;42,9;43,7;6.8;1,01;-;14.3%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;1974500;False
CBAV3;11,2;-0,36;-0,44;-0,09;51,1;-0,006;41,3;0,95;0,52;224,1;0,8;12.2;1,44;-;14.6%;25;NEUTRO;0;EVITAR;[];alta;False;1821800;False
SANB11;29,72;0,41;0,85;0,85;50,8;-0,137;34,1;0,32;2,14;19,2;22,7;14.5;0,87;-;11.2%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;929700;False
SAPR11;33,5;-0,18;-2,93;0,42;43,6;-0,11;18,3;0,53;2,8;7,6;45,4;41.4;0,84;-;3.8%;25;NEUTRO;30;NEUTRO;['Preço tocando banda inferior Bollinger', 'Small Cap (potencial alto)'];baixa;True;813100;False
VTRU3;15,03;-2,47;2,11;10,11;60,4;-0,003;70,6;1,04;3,86;51,6;15,4;2.1;0,54;16.0%;32.4%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.9%)', 'Small Cap (potencial alto)'];baixa;True;734400;False
TUPY3;16,14;-3,24;1,96;4,67;55,4;0,047;70,0;1,63;3,36;52,4;4,5;-;0,92;-;-28.2%;25;NEUTRO;40;OBSERVAR;['Volatilidade alta (ATR 3.4%)', 'Volume alto (1.6x)', 'Small Cap (potencial alto)'];baixa;True;710000;False
MDNE3;25,34;0,52;4,54;2,97;53,0;0,017;57,4;0,36;3,99;24,7;35,3;4.3;1,14;-;28.0%;25;NEUTRO;45;OBSERVAR;['MACD cruzou para positivo', 'Volatilidade alta (ATR 4.0%)', 'Small Cap (potencial alto)'];baixa;True;515500;False
MTRE3;3,41;2,71;4,6;8,44;59,9;-0,014;64,0;0,7;3,28;23,6;19,5;5.5;0,35;-;9.4%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.3%)', 'Small Cap (potencial alto)'];baixa;True;496400;False
OBTC3;7,42;0,95;6,15;-1,46;56,4;0,032;72,9;0,22;6,24;29,9;53,4;-;2,08;-;-;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 6.2%)', 'Small Cap (potencial alto)'];baixa;True;488400;False
ALLD3;4,94;1,02;-2,18;-3,89;44,2;-0,034;13,4;0,97;2,5;11,8;66,7;1.3;0,3;-;23.6%;25;NEUTRO;30;NEUTRO;['Preço tocando banda inferior Bollinger', 'Small Cap (potencial alto)'];baixa;True;450000;False
RNEW3;0,8;0,0;0,0;3,9;44,7;-0,01;26,1;2,67;6,21;11,1;68,8;-;0,26;-;-11.8%;25;NEUTRO;40;OBSERVAR;['Volatilidade alta (ATR 6.2%)', 'Volume alto (2.7x)', 'Small Cap (potencial alto)'];baixa;True;208700;False
HBRE3;2,62;3,15;-4,38;-4,73;52,2;-0,026;31,5;0,4;4,63;33,7;68,7;7.5;0,15;-;4.0%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.6%)', 'Small Cap (potencial alto)'];baixa;True;205200;False
PETR4;48,04;-2,48;-0,95;12,51;57,0;-0,247;49,6;0,82;2,56;79,8;5,5;4.8;1,29;-;30.3%;20;NEUTRO;0;EVITAR;[];alta;False;34868300;False
BEEF3;4,12;1,73;3,52;3,78;60,5;-0,003;90,2;1,03;4,39;38,7;77,5;10.6;2,59;-;23.2%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;23788400;False
ASAI3;10,48;2,34;2,14;27,8;72,9;0,054;82,2;1,27;3,65;51,7;0,7;14.6;2,21;-;16.2%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;15356100;False
B3SA3;17,98;0,9;3,49;15,73;68,7;0,018;79,7;0,35;2,88;56,9;10,0;18.0;4,8;-;27.7%;20;NEUTRO;0;EVITAR;[];alta;False;15069800;False
ABEV3;15,31;-0,2;0,0;1,72;47,1;-0,026;32,6;0,4;1,88;39,4;10,5;14.9;2,68;-;18.4%;20;NEUTRO;0;EVITAR;[];alta;False;10808000;False
RDOR3;37,37;-0,26;0,87;6,35;57,5;-0,037;61,3;0,9;2,83;16,7;19,7;17.0;3,93;-;19.8%;20;NEUTRO;0;EVITAR;[];alta;False;5832600;False
WEGE3;51,12;0,75;-1,07;1,94;54,9;-0,192;49,8;0,7;2,3;50,5;6,0;34.3;12,32;-;30.8%;20;NEUTRO;0;EVITAR;[];alta;False;5288300;False
USIM5;6,9;0,58;0,0;-3,77;42,4;-0,035;19,1;0,41;4,45;63,9;76,5;-;0,41;-;-8.1%;20;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.5%)'];alta;False;4300800;False
QUAL3;1,56;-3,11;-5,45;0,0;46,9;0,004;46,3;0,81;5,34;13,9;79,9;22.3;0,33;-;2.1%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.3%)'];alta;False;3203300;False
