ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia;alerta_spike
BEEF3;3,95;4,22;1,8;14,83;59,4;0,013;71,7;2,27;4,85;33,0;85,2;10.1;2,48;-;23.2%;50;OBSERVAR;30;NEUTRO;['Volatilidade alta (ATR 4.9%)', 'Volume alto (2.3x)'];alta;False;47214900;False
PRIO3;60,19;-2,13;-0,58;4,77;48,1;-0,097;32,8;1,22;3,22;76,1;21,2;12.6;1,7;-;14.2%;45;OBSERVAR;15;EVITAR;['Volatilidade alta (ATR 3.2%)'];alta;False;8493400;False
RAPT4;4,8;-6,98;-0,62;-3,81;48,4;0,03;53,0;2,61;4,14;14,8;46,2;-;0,54;-;-1.4%;45;OBSERVAR;30;NEUTRO;['Volatilidade alta (ATR 4.1%)', 'Volume alto (2.6x)'];alta;False;6809400;False
VULC3;13,01;0,0;-2,84;-7,34;32,5;-0,033;-6,1;1,17;2,86;1,4;55,5;4.3;1,63;-;37.1%;45;OBSERVAR;50;OBSERVAR;['RSI sobrevendido (32)', 'Preço tocando banda inferior Bollinger'];alta;False;2484800;False
TEND3;34,63;3,0;5,74;4,93;59,9;0,223;95,5;1,85;4,52;68,6;7,5;7.1;2,76;-;40.6%;40;OBSERVAR;30;NEUTRO;['Volatilidade alta (ATR 4.5%)', 'Volume alto (1.9x)'];alta;False;5243800;False
OPCT3;11,36;3,93;8,92;5,77;63,9;0,167;106,7;3,12;3,78;77,5;1,1;13.5;2,19;-;17.2%;40;OBSERVAR;55;OBSERVAR;['Volatilidade alta (ATR 3.8%)', '🔥 ALERTA SPIKE: Volume Anômalo (3.1x) e Rompimento Iminente'];alta;False;2661800;True
BMOB3;26,05;4,03;5,17;14,97;67,3;0,281;97,3;3,04;3,12;40,9;8,1;13.8;2,31;-;16.4%;40;OBSERVAR;55;OBSERVAR;['Volatilidade alta (ATR 3.1%)', '🔥 ALERTA SPIKE: Volume Anômalo (3.0x) e Rompimento Iminente'];alta;False;1648500;True
TGMA3;33,66;-1,81;-3,16;0,54;52,5;-0,214;31,8;1,04;2,83;29,2;17,5;8.7;2,23;-;25.6%;40;OBSERVAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;313900;False
SHUL4;4,47;0,0;-2,19;3,23;50,3;0,012;64,3;1,89;2,29;12,8;24,5;6.1;1,02;-;16.9%;35;NEUTRO;25;NEUTRO;['Volume alto (1.9x)', 'Small Cap (potencial alto)'];baixa;True;939500;False
VSTE3;2,4;-12,41;-1,23;-16,96;39,3;0,034;22,8;6,07;6,4;1,3;134,0;5.9;0,25;-;-;35;NEUTRO;40;OBSERVAR;['Volatilidade alta (ATR 6.4%)', 'Volume alto (6.1x)', 'Small Cap (potencial alto)'];baixa;True;372400;False
AGRO3;19,27;1,42;-0,1;6,64;59,0;0,059;77,4;2,25;2,19;7,9;18,1;-;0,94;-;-0.7%;35;NEUTRO;25;NEUTRO;['Volume alto (2.3x)', 'Small Cap (potencial alto)'];baixa;True;303400;False
MOTV3;16,78;1,94;11,42;15,8;78,4;0,258;104,0;1,4;2,8;24,3;5,8;10.0;1,9;-;22.0%;30;NEUTRO;-20;EVITAR;[];alta;False;22292900;False
UGPA3;37,42;2,66;11,27;23,18;77,8;0,339;98,9;0,89;2,98;107,9;0,5;11.4;2,43;-;19.8%;30;NEUTRO;-20;EVITAR;[];alta;False;10363100;False
VBBR3;36,99;0,33;10,81;8,06;68,0;0,278;106,9;0,71;2,77;85,1;0,5;8.7;2,03;-;22.6%;30;NEUTRO;0;EVITAR;[];alta;False;7526400;False
BBSE3;42,16;1,13;5,35;9,85;74,9;0,447;97,8;0,74;2,1;50,2;1,9;8.9;7,52;-;85.9%;30;NEUTRO;-20;EVITAR;[];alta;False;4935100;False
SUZB3;46,89;0,21;1,96;12,45;67,6;0,219;78,8;0,49;2,39;19,7;27,2;7.1;1,32;-;17.6%;30;NEUTRO;0;EVITAR;[];alta;False;3811100;False
ALPA4;13,57;-1,24;-5,76;0,3;54,0;0,027;58,8;1,45;4,39;73,3;19,5;13.7;2,55;-;18.1%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;3030400;False
ITUB3;45,72;-0,15;7,77;4,79;66,9;0,531;104,5;1,0;2,36;57,4;3,4;10.9;2,31;-;21.5%;30;NEUTRO;0;EVITAR;[];alta;False;1945100;False
INTB3;14,94;-1,26;1,77;1,49;58,0;0,059;76,9;1,21;3,48;50,8;4,8;8.2;1,48;-;18.6%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;1489200;False
ALUP11;33,64;0,51;2,87;5,63;64,5;0,225;92,9;1,07;2,17;17,1;8,9;8.1;1,15;-;15.8%;30;NEUTRO;0;EVITAR;[];alta;False;1270100;False
AMBP3;0,14;0,0;-17,65;-12,5;39,2;-0,002;13,9;0,19;8,44;0,0;10114,3;-;0,21;-;-1.3%;30;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 8.4%)', 'Small Cap (potencial alto)'];baixa;True;884500;False
CSED3;5,58;6,69;12,96;26,82;78,7;0,111;105,2;1,06;4,04;64,6;26,0;6.6;1,21;-;19.3%;30;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 4.0%)', 'Small Cap (potencial alto)'];baixa;True;364100;False
CPLE3;15,85;0,44;7,97;8,04;73,6;0,208;100,6;1,47;2,15;54,9;6,4;14.8;2,08;-;12.8%;25;NEUTRO;-20;EVITAR;[];alta;False;31323600;False
BBAS3;22,52;0,31;12,21;12,82;74,9;0,481;98,9;0,75;3,05;27,2;21,7;10.5;0,71;-;10.5%;25;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;26784000;False
VAMO3;3,5;3,55;17,06;13,64;67,1;0,079;105,6;0,75;4,93;42,3;41,1;12.5;1,43;-;10.7%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.9%)'];alta;False;13632800;False
LREN3;11,35;-0,44;6,07;-8,39;44,5;0,158;62,6;0,61;4,07;8,3;45,5;7.6;1,05;-;14.5%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;11265900;False
RECV3;11,16;-2,45;4,99;12,67;61,3;0,089;82,2;3,76;3,25;25,6;23,6;6.6;0,74;-;11.3%;25;NEUTRO;55;OBSERVAR;['Volatilidade alta (ATR 3.3%)', '🔥 ALERTA SPIKE: Volume Anômalo (3.8x) e Rompimento Iminente'];alta;False;8775500;True
SLCE3;16,41;-0,49;4,06;24,13;73,4;0,121;77,0;2,41;2,71;30,4;18,7;26.5;1,5;-;7.0%;25;NEUTRO;-5;EVITAR;['Volume alto (2.4x)'];alta;False;8677200;False
DIRR3;11,46;-0,09;5,43;-1,04;54,1;0,154;88,0;0,88;3,91;12,6;50,6;7.0;2,56;-;41.9%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;8413600;False
HYPE3;23,16;1,89;8,43;7,22;68,2;0,171;112,5;1,13;2,92;17,9;15,7;8.7;1,13;-;13.2%;25;NEUTRO;0;EVITAR;[];alta;False;3603000;False
BMGB4;5,98;0,84;15,89;17,31;78,2;0,115;105,5;2,67;2,79;78,9;0,7;4.6;0,76;-;14.0%;25;NEUTRO;-5;EVITAR;['Volume alto (2.7x)'];alta;False;3392000;False
GFSA3;0,21;-4,55;0,0;-8,7;29,3;0,018;37,5;1,06;13,57;5,0;6447,6;-;0,0;-;-34.7%;25;NEUTRO;45;OBSERVAR;['RSI sobrevendido (29)', 'Volatilidade alta (ATR 13.6%)'];alta;False;3142000;False
GRND3;3,68;-0,27;6,36;5,28;61,9;0,034;100,5;0,66;2,62;10,2;32,7;5.8;1,05;-;17.9%;25;NEUTRO;0;EVITAR;[];alta;False;2654800;False
OBTC3;7,0;9,2;-1,55;9,03;54,9;-0,067;62,9;2,1;6,38;22,6;62,6;-;1,96;-;-;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 6.4%)', 'Volume alto (2.1x)'];alta;False;2637200;False
IRBR3;62,21;4,64;10,83;19,31;77,9;1,15;109,6;2,81;2,89;39,9;4,0;21.2;0,95;-;4.6%;25;NEUTRO;-5;EVITAR;['Volume alto (2.8x)'];alta;False;2255400;False
MLAS3;1,86;-1,06;-2,11;10,71;54,2;0,006;63,3;0,79;5,16;132,4;7,0;5.0;0,46;-;9.8%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;2118000;False
SYNE3;3,78;-4,3;3,0;-5,5;49,8;0,039;68,1;4,15;3,73;13,9;38,0;10.5;0,83;-;4.4%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.7%)', 'Volume alto (4.2x)'];alta;False;1863300;False
CBAV3;11,15;-0,45;-0,62;0,27;54,4;-0,013;45,4;0,77;0,55;222,7;1,0;12.1;1,43;-;14.6%;25;NEUTRO;0;EVITAR;[];alta;False;1743300;False
ABCB4;24,58;-1,05;6,41;4,46;67,9;0,261;99,1;1,68;1,97;28,8;11,2;4.4;0,87;-;14.9%;25;NEUTRO;25;NEUTRO;['Volume alto (1.7x)', 'Small Cap (potencial alto)'];baixa;True;909900;False
PNVL3;13,16;2,33;10,22;8,4;73,4;0,151;107,5;1,21;3,52;50,3;23,8;14.5;1,49;-;10.8%;25;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 3.5%)', 'Small Cap (potencial alto)'];baixa;True;857400;False
MYPK3;9,81;1,87;8,04;4,81;64,4;0,084;106,8;1,09;2,93;14,2;41,8;16.1;0,36;-;4.9%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;828100;False
RCSL3;0,4;8,11;5,26;-2,44;47,1;-0,002;48,1;2,51;8,69;14,3;192,5;6.7;-3,7;-;-;25;NEUTRO;40;OBSERVAR;['Volatilidade alta (ATR 8.7%)', 'Volume alto (2.5x)', 'Small Cap (potencial alto)'];baixa;True;584500;False
VTRU3;14,77;1,86;8,05;16,21;68,2;0,156;96,5;0,67;4,3;49,0;17,5;2.0;0,53;17.0%;32.4%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;540800;False
FRAS3;22,65;-0,44;-1,56;10,92;55,6;-0,043;54,5;1,91;2,99;20,0;10,9;22.6;2,49;-;12.4%;25;NEUTRO;25;NEUTRO;['Volume alto (1.9x)', 'Small Cap (potencial alto)'];baixa;True;401100;False
HBRE3;2,59;-3,72;-5,82;16,67;58,9;0,03;71,0;0,4;5,3;32,1;89,6;7.4;0,15;-;4.0%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 5.3%)', 'Small Cap (potencial alto)'];baixa;True;280500;False
WIZC3;8,1;0,25;2,66;2,92;58,6;0,065;91,4;0,77;2,5;10,5;23,6;6.5;1,88;-;26.6%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;257900;False
CMIN3;6,59;-1,05;9,83;20,92;69,0;0,058;102,1;1,36;4,24;61,5;4,1;20.6;4,85;-;28.1%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;9952900;False
PETR3;52,01;-1,08;7,79;17,03;67,1;0,587;88,6;0,82;2,84;82,8;4,9;5.2;1,39;-;30.3%;20;NEUTRO;0;EVITAR;[];alta;False;9310300;False
ASAI3;9,08;-0,33;11,27;10,19;61,5;0,106;96,2;0,63;4,43;31,4;16,7;24.5;1,92;-;16.2%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;8188300;False
CYRE3;25,6;1,03;11,21;18,14;68,2;0,293;88,4;0,86;4,15;29,6;40,7;5.5;1,0;-;20.6%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;7432300;False
WEGE3;51,74;-0,61;3,52;7,52;69,8;0,178;95,4;0,93;2,26;52,1;4,9;34.7;12,46;-;30.8%;20;NEUTRO;0;EVITAR;[];alta;False;6753800;False
GGPS3;13,09;1,47;4,05;12,55;66,4;0,143;88,7;1,15;3,45;20,5;50,1;10.4;2,19;-;22.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;4278600;False
TIMS3;18,99;0,11;3,77;1,23;48,4;0,196;87,7;0,55;2,58;6,4;49,3;10.6;1,86;-;17.3%;20;NEUTRO;0;EVITAR;[];alta;False;4106000;False
QUAL3;1,5;-1,96;-2,6;-6,83;43,1;-0,011;19,0;1,08;5,89;9,5;87,1;21.4;0,33;-;2.1%;20;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.9%)'];alta;False;3810100;False
TOTS3;34,5;-0,92;0,26;7,11;62,8;0,196;76,3;0,77;3,36;28,9;38,2;22.7;3,62;-;17.0%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;3188900;False
LIGT3;3,57;-1,92;-0,56;15,16;62,3;0,035;78,9;0,45;5,3;48,1;81,8;2.4;0,14;-;32.4%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.3%)'];alta;False;1842200;False
