ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia
MILS3;15,73;0,06;0,19;0,51;58,4;-0,007;77,9;0,37;0,77;54,2;1,3;8.4;1,9;-;26.3%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;204600
CSNA3;6,31;5,52;17,5;33,12;73,7;0,177;109,7;1,97;6,03;50,6;79,4;-;0,69;-;-12.3%;25;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 6.0%)', 'Volume alto (2.0x)'];alta;False;34803700
BBAS3;22,28;0,09;12,12;10,41;73,7;0,457;103,4;0,89;3,11;25,9;23,0;10.4;0,7;-;10.5%;25;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;30760600
LREN3;11,5;1,41;8,18;-14,69;46,8;0,149;65,1;0,73;4,04;9,7;43,6;7.7;1,07;-;14.5%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;16839400
CPLE3;15,78;1,15;8,3;5,91;72,9;0,199;106,4;0,64;2,2;54,2;6,9;14.3;2,07;-;12.8%;25;NEUTRO;-20;EVITAR;[];alta;False;12720700
AXIA3;56,06;0,9;6,58;5,44;68,7;0,499;102,7;0,86;2,85;30,3;21,0;10.7;1,31;-;10.0%;25;NEUTRO;0;EVITAR;[];alta;False;10594000
AXIA7;55,92;0,72;7,27;5,65;68,8;0,485;104,2;3,89;2,79;18,5;16,7;-;1,31;-;10.0%;25;NEUTRO;15;EVITAR;['Volume alto (3.9x)'];alta;False;9117700
PRIO3;61,94;-3,83;1,39;5,68;54,1;0,122;62,1;1,25;3,11;81,2;17,8;13.0;1,75;-;14.2%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;8148000
GOAU4;11,0;-1,08;5,26;-0,73;60,2;0,065;77,5;0,7;3,4;66,7;4,0;18.3;0,76;-;4.2%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;7445200
GGBR4;24,94;-1,89;4,05;-1,78;59,1;0,179;77,6;0,59;3,53;59,6;5,0;21.7;0,91;-;4.2%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;6520800
DIRR3;11,52;0,52;5,01;-1,96;55,1;0,157;89,9;0,67;4,02;13,2;49,8;7.1;2,57;-;41.9%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;6213200
GRND3;3,65;-0,82;4,58;5,01;59,3;0,028;104,3;0,67;2,66;9,3;33,8;5.7;1,04;-;17.9%;25;NEUTRO;0;EVITAR;[];alta;False;2898400
EGIE3;30,34;0,63;5,16;3,46;64,1;0,37;102,2;0,67;2,44;14,2;25,4;8.8;2,31;-;28.6%;25;NEUTRO;0;EVITAR;[];alta;False;2673000
PLPL3;7,29;-4,2;0,69;2,53;51,4;0,101;77,6;1,67;5,37;13,6;138,4;4.8;1,32;-;31.8%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 5.4%)', 'Volume alto (1.7x)'];alta;False;2483300
HYPE3;22,67;0,94;6,68;6,28;64,4;0,122;107,1;0,58;2,88;15,4;18,2;8.6;1,11;-;13.2%;25;NEUTRO;0;EVITAR;[];alta;False;1854900
RECV3;11,44;-0,87;7,32;17,33;68,4;0,112;101,6;0,86;3,06;28,8;20,5;6.7;0,76;-;11.3%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;1653400
MLAS3;1,87;-3,11;2,19;9,36;55,1;0,01;67,5;0,47;5,32;133,6;6,4;5.1;0,47;-;9.8%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.3%)'];alta;False;1150000
PASS3;23,32;0,26;3,32;0,0;53,8;0,277;83,7;0,57;3,48;14,1;21,6;14.5;2,76;-;17.4%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.5%)', 'Small Cap (potencial alto)'];baixa;True;981500
CBAV3;11,18;0,27;-0,27;0,45;60,1;-0,011;64,0;0,33;0,54;231,2;0,7;12.2;1,44;-;14.6%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;771300
MTRE3;3,43;-0,29;8,2;21,55;72,4;0,057;102,6;1,07;3,72;23,3;19,7;5.3;0,35;-;9.4%;25;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 3.7%)', 'Small Cap (potencial alto)'];baixa;True;751600
SANB4;15,1;1,96;2,51;3,5;60,9;-0,009;99,3;1,56;2,41;17,5;22,4;8.5;0,44;-;11.2%;25;NEUTRO;25;NEUTRO;['Volume alto (1.6x)', 'Small Cap (potencial alto)'];baixa;True;600700
MYPK3;9,68;-1,83;6,49;2,98;62,4;0,075;102,5;0,69;2,92;12,7;43,7;15.9;0,35;-;4.9%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;506600
WIZC3;8,05;-0,62;2,55;-0,12;56,7;0,062;90,2;1,47;2,53;9,8;24,4;6.5;1,87;-;26.6%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;498600
PNVL3;12,89;1,1;7,69;5,92;70,6;0,125;105,5;0,65;3,59;47,2;26,4;14.2;1,42;-;10.8%;25;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 3.6%)', 'Small Cap (potencial alto)'];baixa;True;455300
PETR4;47,54;-1,37;11,33;16,38;73,7;0,619;101,1;0,69;2,7;77,9;3,5;4.7;1,27;-;30.3%;20;NEUTRO;-20;EVITAR;[];alta;False;37972700
B3SA3;17,44;1,04;10,87;13,54;75,4;0,278;104,3;0,79;3,09;50,3;14,9;17.4;4,66;-;27.7%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;27434600
UGPA3;35,84;-2,42;8,05;12,68;69,3;0,246;88,2;0,76;3,06;99,1;4,6;10.9;2,33;-;19.8%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;8774400
CMIN3;6,66;4,06;10,82;15,83;71,6;0,05;117,0;1,1;4,16;63,2;2,1;20.8;4,9;-;28.1%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;7739500
RDOR3;37,55;1,13;6,34;10,25;67,7;0,361;105,5;0,65;2,96;16,7;19,7;17.1;4,18;-;19.8%;20;NEUTRO;0;EVITAR;[];alta;False;5865300
WEGE3;51,35;1,0;2,19;6,1;70,2;0,119;98,8;0,83;2,24;50,9;5,7;34.5;12,37;-;30.8%;20;NEUTRO;-20;EVITAR;[];alta;False;5786700
BBSE3;41,34;-1,08;4,79;6,06;69,1;0,41;94,5;0,82;2,14;47,3;4,0;8.7;7,37;-;85.9%;20;NEUTRO;0;EVITAR;[];alta;False;5430000
TIMS3;19,08;1,49;4,09;0,95;49,9;0,198;95,9;0,44;2,68;6,9;48,6;10.6;1,87;-;17.3%;20;NEUTRO;0;EVITAR;[];alta;False;3337200
RADL3;20,25;0,15;4,38;0,65;64,3;0,191;86,5;0,33;3,55;26,2;34,0;23.3;4,86;-;20.0%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;3094000
JHSF3;11,8;2,25;14,67;11,34;70,2;0,186;115,0;0,76;3,67;135,8;19,1;3.8;1,04;-;29.3%;20;NEUTRO;-5;EVITAR;['Volatilidade alta (ATR 3.7%)'];alta;False;2960000
GGPS3;12,99;-1,22;4,59;11,98;66,1;0,153;89,6;0,74;3,44;19,6;51,3;10.3;2,17;-;22.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;2652100
AMBP3;0,15;0,0;-11,76;0,0;44,5;0,0;32,6;0,4;8,63;7,1;9433,3;-;0,23;-;-1.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 8.6%)'];alta;False;1840800
JALL3;2,64;-2,22;0,76;32,0;64,9;0,04;77,8;1,23;5,12;40,4;43,8;-;0,41;30.0%;-2.6%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.1%)'];alta;False;1538500
MDIA3;17,58;-0,23;2,51;1,33;56,9;0,074;94,8;0,67;2,38;5,2;63,8;9.2;0,7;-;7.8%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;541800
ALLD3;5,21;-0,19;1,36;10,38;61,0;0,006;66,7;0,82;3,06;17,9;58,0;1.4;0,32;-;23.6%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.1%)', 'Small Cap (potencial alto)'];baixa;True;451800
MELK3;2,92;0,69;2,46;2,46;54,9;0,023;90,4;0,77;2,84;9,0;37,2;5.2;0,55;-;13.5%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;356900
TASA4;5,55;0,18;0,0;16,11;68,8;0,033;78,2;0,72;3,92;36,7;9,3;32.6;0,65;6.0%;2.1%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.9%)', 'Small Cap (potencial alto)'];baixa;True;278100
VLID3;17,87;-0,72;3,77;3,87;56,5;0,099;93,0;0,96;3,01;11,2;27,8;6.2;0,84;-;13.4%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.0%)', 'Small Cap (potencial alto)'];baixa;True;253000
BMOB3;25,15;-1,95;3,2;8,07;62,3;0,272;84,6;0,5;2,99;39,4;12,0;13.3;2,23;-;16.4%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;222100
ITUB4;41,81;0,97;6,98;-0,0;62,3;0,42;108,7;1,13;2,37;25,9;16,4;10.0;2,12;-;21.5%;15;EVITAR;0;EVITAR;[];alta;False;31904900
ITSA4;13,8;1,1;7,68;2,34;67,5;0,158;108,3;0,98;2,22;42,0;8,9;8.5;1,65;-;18.9%;15;EVITAR;0;EVITAR;[];alta;False;23249400
VALE3;78,11;-3,33;-1,26;6,52;57,9;0,476;72,3;1,13;2,66;53,0;14,1;30.3;1,69;-;4.1%;15;EVITAR;0;EVITAR;[];alta;False;23055600
ONCO3;1,3;8,33;-5,8;120,34;55,5;-0,007;62,3;0,39;20,33;145,3;200,6;-;86,67;-;-273.5%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 20.3%)'];alta;False;16092700
CMIG4;11,15;1,64;7,21;0,36;64,9;0,113;104,8;0,63;2,31;17,1;19,6;6.9;1,09;-;15.9%;15;EVITAR;0;EVITAR;[];alta;False;11044000
BPAC11;58,4;1,25;8,67;5,44;69,3;0,793;105,5;0,8;3,01;36,7;10,5;95.1;3,5;-;24.4%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.0%)'];alta;False;10535500
RAIL3;14,66;0,0;-1,01;6,93;57,3;0,084;70,9;0,78;3,42;20,6;18,2;22.2;1,88;-;8.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;10040100
CEAB3;9,37;-0,21;15,11;-0,74;61,1;0,253;95,1;0,59;4,87;30,3;92,9;5.0;0,74;-;15.5%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.9%)'];alta;False;6451900
CXSE3;19,77;-0,1;2,38;0,76;60,7;0,2;90,1;1,05;2,32;54,3;12,0;13.1;4,3;-;33.3%;15;EVITAR;0;EVITAR;[];alta;False;6068600
FLRY3;19,95;1,42;6,46;18,06;74,6;0,066;109,2;1,14;2,6;54,6;0,8;17.2;2,17;-;12.6%;15;EVITAR;-20;EVITAR;[];alta;False;5936900
AUAU3;3,9;-1,27;18,18;9,24;71,3;0,069;110,3;0,95;4,12;39,5;5,1;-;1,07;-;9.1%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;4586500
VIVT3;30,34;0,46;3,23;-1,42;46,5;0,247;86,6;0,82;2,2;5,0;35,4;14.8;1,41;-;9.9%;15;EVITAR;0;EVITAR;[];alta;False;4291800
MULT3;30,13;2,38;9,88;8,07;70,8;0,378;120,5;0,96;2,59;17,6;17,1;10.8;2,19;-;21.9%;15;EVITAR;-20;EVITAR;[];alta;False;3794700
GFSA3;0,22;4,76;0,0;-8,33;31,3;0,019;64,4;1,12;13,6;10,0;6150,0;-;0,0;-;-34.7%;15;EVITAR;45;OBSERVAR;['RSI sobrevendido (31)', 'Volatilidade alta (ATR 13.6%)'];alta;False;3728800
RAPT4;5,12;-0,19;6,22;1,59;64,7;0,048;98,6;1,44;3,58;22,5;37,1;-;0,57;-;-1.4%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;3332700
LWSA3;4,22;0,48;-2,54;9,41;60,6;0,022;72,4;0,81;3,74;30,1;12,6;-;0,97;-;-7.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.7%)'];alta;False;3158600
KLBN11;19,46;-0,21;3,57;7,99;76,0;0,115;92,5;0,61;1,99;21,4;9,2;29.4;2,52;-;3.7%;15;EVITAR;-20;EVITAR;[];alta;False;3125700
SANB11;30,34;1,4;2,95;3,66;63,1;-0,04;103,8;0,59;2,12;21,7;20,2;14.8;0,89;-;11.2%;15;EVITAR;0;EVITAR;[];alta;False;2801800
GMAT3;4,81;0,84;1,05;25,92;72,1;0,066;84,0;0,35;3,78;40,2;50,6;6.7;0,99;-;14.3%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 3.8%)'];alta;False;2623300
VIVA3;23,58;-0,76;4,34;8,12;64,9;0,268;100,7;0,72;3,51;17,7;52,2;9.5;1,83;-;19.7%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;2041700
CASH3;5,63;1,62;-4,74;21,08;58,8;-0,018;72,6;0,75;5,56;75,4;6,6;-;1,48;-;-20.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.6%)'];alta;False;1617200
SMTO3;20,15;-4,91;6,78;37,17;68,3;0,367;80,1;0,57;4,58;58,3;6,2;8.2;0,88;-;11.3%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.6%)'];alta;False;1479300
AZEV3;8,21;23,64;0,0;121,89;55,9;-0,194;64,1;0,75;23,81;567,5;82,7;-;2,21;-;-111.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 23.8%)'];alta;False;1294300
BMGB4;5,84;-0,51;14,29;9,71;74,6;0,101;109,3;1,04;2,9;76,6;3,1;4.5;0,74;-;14.0%;15;EVITAR;-20;EVITAR;[];alta;False;1146400
DXCO3;5,62;2,18;7,25;9,77;71,9;0,052;114,1;0,55;3,31;26,9;10,7;-;0,74;-;0.7%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;1118400
VTRU3;14,5;-1,56;6,23;12,75;65,7;0,152;93,8;1,25;4,35;46,3;19,6;2.0;0,52;17.0%;32.4%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;962000
AMER3;5,34;1,91;8,54;15,84;68,9;0,101;93,5;0,56;5,62;58,5;65,2;3.5;0,26;-;-;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.6%)', 'Small Cap (potencial alto)'];baixa;True;938100
CPFE3;46,93;1,84;6,51;2,36;65,6;0,497;102,6;0,5;2,56;35,3;12,9;9.0;2,38;-;27.3%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;825900
OPCT3;10,94;-1,44;3,3;-0,45;59,1;0,141;92,6;0,86;3,78;73,1;4,8;13.0;2,11;-;17.2%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.8%)', 'Small Cap (potencial alto)'];baixa;True;644800
ITUB3;45,49;1,27;7,54;1,42;66,2;0,463;111,1;0,33;2,36;56,6;4,0;10.8;2,3;-;21.5%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;606400
LAVV3;10,72;-1,2;6,03;9,72;60,9;0,154;98,3;0,96;3,92;17,8;77,1;5.8;1,44;-;24.0%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.9%)', 'Small Cap (potencial alto)'];baixa;True;543200
RANI3;7,7;-0,13;-0,52;-6,95;44,9;-0,008;37,0;0,85;2,35;2,4;26,0;13.5;1,24;-;9.2%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;531700
EVEN3;4,39;0,92;-0,45;-5,59;45,0;0,039;63,0;0,5;4,32;6,8;94,3;3.6;0,45;-;11.1%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;525100
POSI3;3,44;-0,58;2,99;-1,15;49,2;0,023;71,2;0,6;3,82;8,2;39,5;38.2;0,31;-;0.8%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.8%)', 'Small Cap (potencial alto)'];baixa;True;516900
KEPL3;6,5;-0,76;-1,07;6,56;59,6;0,071;76,1;0,36;2,67;16,7;61,5;8.1;1,41;-;18.3%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;491100
IRBR3;58,07;1,31;5,14;10,11;69,5;0,882;95,1;0,69;2,75;30,6;11,5;19.8;0,89;-;4.6%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;462700
ARML3;3,84;0,79;4,35;10,34;66,1;0,051;87,8;0,31;5,25;45,7;64,1;22.6;0,97;-;6.3%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.3%)', 'Small Cap (potencial alto)'];baixa;True;367900
SANB3;15,19;1,47;3,69;4,18;61,7;-0,022;97,5;0,76;2,66;28,8;18,7;8.6;0,45;-;11.2%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;271300
TUPY3;15,76;-0,32;2,2;4,93;58,1;0,099;93,1;0,28;3,49;48,8;4,7;-;0,9;-;-28.2%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.5%)', 'Small Cap (potencial alto)'];baixa;True;236100
BBDC4;17,8;0,28;5,25;0,67;61,7;0,203;96,1;1,35;2,31;17,8;19,2;8.1;1,04;-;13.8%;10;EVITAR;0;EVITAR;[];alta;False;55057700
COGN3;2,39;-0,83;7,17;8,64;64,4;0,036;96,9;0,85;4,28;20,1;97,8;6.6;0,35;-;4.9%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;24178300
SBSP3;26,14;-0,04;4,23;-4,56;53,6;0,351;78,1;0,45;3,02;15,1;35,1;11.0;2,04;-;18.8%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.0%)'];alta;False;11478600
VAMO3;3,42;-1,16;12,87;9,97;65,9;0,071;105,7;0,62;4,9;39,0;44,4;12.2;1,4;-;10.7%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.9%)'];alta;False;10970400
BBDC3;15,6;0,06;4,4;1,08;62,3;0,167;95,3;1,28;2,19;21,8;16,5;7.1;0,91;-;13.8%;10;EVITAR;0;EVITAR;[];alta;False;8666300
ENEV3;27,65;0,8;5,74;3,95;66,6;0,248;98,8;0,63;2,74;86,3;1,7;55.3;2,6;-;7.1%;10;EVITAR;0;EVITAR;[];alta;False;7738300
ALOS3;28,95;1,47;10,45;8,44;72,4;0,362;115,7;1,51;2,38;37,5;12,0;15.3;1,13;-;7.6%;10;EVITAR;-5;EVITAR;['Volume alto (1.5x)'];alta;False;6971500
ECOR3;7,65;-1,03;9,91;12,17;66,4;0,169;95,7;1,06;4,38;31,0;56,0;9.7;1,29;-;12.3%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;6290700
CVCB3;1,78;-2,2;0,0;17,88;63,2;0,023;77,3;0,43;6,13;67,9;56,7;59.0;2,85;-;-33.3%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.1%)'];alta;False;6280900
MOVI3;7,92;0,64;9,85;2,72;58,1;0,169;99,5;0,79;5,04;23,0;89,0;6.5;0,81;-;13.2%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.0%)'];alta;False;4482000
PGMN3;3,8;0,53;10,79;11,76;65,1;0,059;112,8;0,99;3,96;23,0;100,5;7.6;0,8;-;10.6%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;3791300
EZTC3;13,24;0,3;12,49;21,23;70,8;0,319;100,5;0,84;4,37;31,4;24,2;8.1;0,7;-;10.6%;10;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 4.4%)'];alta;False;3305400
SAUD3;14,81;1,58;5,48;4,44;62,0;0,107;127,5;0,67;2,82;43,3;11,3;13.1;2,31;-;10.5%;10;EVITAR;0;EVITAR;[];alta;False;3236900
LIGT3;3,58;-3,24;3,17;15,48;63,3;0,041;84,4;0,8;5,41;48,5;81,3;2.4;0,16;-;37.5%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.4%)'];alta;False;3205800
TOTS3;34,88;0,4;0,55;8,29;65,5;0,276;83,6;0,76;3,41;30,3;36,7;22.9;3,66;-;17.0%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;3149700
KLBN4;3,84;0,0;3,5;6,67;74,8;0,021;91,5;0,92;1,99;19,7;9,6;128.0;0,5;-;3.7%;10;EVITAR;-20;EVITAR;[];alta;False;3009200
MBRF3;18,38;-0,65;-2,03;11,66;58,3;0,032;68,6;0,38;4,18;26,8;50,5;65.6;2,23;-;0.9%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;2159500
ISAE4;27,69;0,18;3,9;3,9;64,4;0,265;103,4;0,57;2,18;30,0;15,7;6.5;0,82;-;13.2%;10;EVITAR;0;EVITAR;[];alta;False;1918000
HBSA3;3,49;-1,69;0,58;11,86;57,5;0,019;71,4;0,91;3,05;19,9;25,8;174.5;2,27;-;2.2%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.0%)'];alta;False;1499400
PCAR3;2,7;-0,74;-2,88;-6,9;47,7;-0,027;29,7;0,24;5,96;92,9;70,4;-;3,25;-;-129.4%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.0%)'];alta;False;1149900
FESA4;5,77;1,94;9,49;1,23;61,8;0,107;100,1;0,55;3,46;21,5;54,2;14.1;0,6;-;4.4%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;1045600
DASA3;2,75;3,38;3,77;-4,18;56,0;0,035;74,2;0,54;6,53;116,5;73,5;-;0,5;-;-12.1%;10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 6.5%)', 'Small Cap (potencial alto)'];baixa;True;652000
SAPR4;6,88;1,62;4,72;1,18;60,1;0,071;105,0;0,41;2,54;11,5;34,2;24.6;0,17;-;3.8%;10;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;621400
KLBN3;4,03;0,5;4,4;9,51;74,0;0,026;96,4;0,75;2,19;25,6;5,2;134.3;0,52;-;3.7%;10;EVITAR;-10;EVITAR;['Small Cap (potencial alto)'];baixa;True;515900
