ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
SBSP3;23,75;1,89;-0,17;-16,31;29,4;-0,259;18,0;1,34;3,38;8,8;48,7;10.0;1,83;-;18.8%;55;OBSERVAR;alta;False;28297200
CEAB3;7,64;4,95;-4,5;-17,58;31,2;-0,116;18,2;1,54;5,38;6,3;136,6;4.1;0,6;-;15.5%;55;OBSERVAR;alta;False;14602000
CMIG4;10,04;0,9;-1,86;-8,56;28,6;-0,089;15,8;0,96;2,47;6,2;32,8;6.2;0,98;-;15.9%;55;OBSERVAR;alta;False;14120900
PSSA3;46,57;0,09;-0,02;-14,99;29,4;-0,478;20,0;0,81;2,8;8,5;19,3;8.2;1,85;-;24.2%;55;OBSERVAR;alta;False;1423700
TFCO4;12,9;1,02;-2,93;-7,26;30,2;-0,139;15,5;0,99;3,62;2,1;40,9;13.7;3,47;-;26.4%;55;OBSERVAR;baixa;True;501900
LPSB3;1,27;-3,05;-3,05;-14,19;33,1;-0,009;12,9;1,52;4,94;17,0;61,8;6.0;0,73;-;17.3%;55;OBSERVAR;baixa;True;208100
HAPV3;6,54;7,39;-2,82;-34,07;29,1;-0,394;17,3;1,77;10,18;8,8;552,3;-;0,06;-;-0.4%;50;OBSERVAR;alta;False;18055500
GGBR4;22,15;0,0;-9,23;-7,77;34,8;-0,405;-5,8;1,35;3,63;45,5;18,2;19.3;0,81;-;4.2%;45;OBSERVAR;alta;False;14597000
RCSL4;0,7;6,06;25,0;20,69;62,9;0,003;68,4;1,05;7,86;174,5;296,1;11.7;-3,93;-;-;45;OBSERVAR;alta;False;5378000
FESA4;5,03;4,57;4,79;-16,72;33,8;-0,055;28,2;1,52;3,62;5,9;76,9;12.3;0,52;-;4.4%;45;OBSERVAR;alta;False;1847000
DIRR3;10,48;0,67;0,29;-8,47;35,8;-0,016;21,5;2,38;4,05;2,9;64,7;6.4;2,56;-;41.9%;40;OBSERVAR;alta;False;20438000
BHIA3;0,43;4,88;-34,85;-46,25;20,5;-0,018;10,5;1,45;15,66;4,9;1174,4;-;-0,06;-;-;40;OBSERVAR;alta;False;12542700
BRKM5;5,07;-0,59;2,84;-16,89;34,6;-0,002;17,5;1,64;8,51;7,9;171,8;-;-0,32;-;-;40;OBSERVAR;alta;False;11278900
TIMS3;18,41;0,99;1,6;-14,25;34,8;0,059;35,2;0,93;3,02;3,1;54,0;10.2;1,8;-;17.3%;40;OBSERVAR;alta;False;9699300
SBFG3;8,2;3,02;-4,76;-12,39;32,2;-0,07;13,8;1,18;4,23;3,7;86,4;4.6;0,55;-;13.7%;40;OBSERVAR;alta;False;2597600
KEPL3;6,13;5,69;6,06;-3,77;50,7;0,003;53,4;1,7;3,18;10,1;71,3;7.7;1,33;-;18.3%;40;OBSERVAR;alta;False;2112700
ALPA4;12,84;1,02;0,47;17,05;56,2;0,011;67,7;0,58;3,89;67,0;26,3;13.0;2,41;-;18.1%;40;OBSERVAR;baixa;True;951800
BBAS3;18,43;2,16;0,27;-9,43;36,8;-0,199;25,7;1,76;2,77;3,6;49,4;8.6;0,58;-;10.5%;35;NEUTRO;alta;False;46396800
BBDC4;16,24;3,11;-1,81;-12,03;32,5;-0,161;22,5;1,19;2,52;13,1;30,8;7.4;0,95;-;13.8%;35;NEUTRO;alta;False;41362400
LREN3;10,99;4,67;-1,96;-17,18;30,7;-0,157;21,7;0,91;4,48;4,9;50,2;7.3;1,02;-;14.5%;35;NEUTRO;alta;False;19164600
BBSE3;37,19;1,75;0,65;-5,8;44,0;-0,252;27,1;2,47;2,03;33,1;9,6;7.9;6,63;-;85.9%;35;NEUTRO;alta;False;15753700
SUZB3;44,97;1,83;7,0;7,48;65,3;0,283;108,5;1,99;2,68;14,8;32,6;6.8;1,27;-;17.6%;35;NEUTRO;alta;False;13496500
GOAU4;9,85;-0,81;-9,41;-5,36;36,1;-0,159;-9,8;1,26;3,56;55,6;16,1;16.4;0,68;-;4.2%;35;NEUTRO;alta;False;12172300
ECOR3;6,69;7,21;13,2;-4,56;51,5;0,018;56,5;1,7;4,27;14,6;78,4;8.5;1,13;-;12.3%;35;NEUTRO;alta;False;9377100
FLRY3;18,68;3,03;2,47;17,41;71,7;0,011;83,7;2,12;2,65;46,5;3,3;16.1;2,04;-;12.6%;35;NEUTRO;alta;False;8766200
