ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia;alerta_spike
SMTO3;18,71;-1,42;-5,22;1,63;49,3;-0,331;20,0;0,37;4,54;47,0;14,4;7.6;0,82;-;11.3%;60;FORTE OPORTUNIDADE;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.5%)', 'Small Cap (potencial alto)'];baixa;True;771900;False
DIRR3;10,09;0,4;-0,39;-3,72;34,9;-0,074;15,7;0,47;4,16;4,3;71,0;6.2;2,25;-;41.9%;55;OBSERVAR;65;FORTE OPORTUNIDADE;['RSI sobrevendido (35)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.2%)'];alta;False;4695500;False
CURY3;29,04;-0,03;-5,71;-2,88;37,4;-0,461;3,7;0,5;4,56;9,9;38,6;8.0;5,4;-;68.5%;45;OBSERVAR;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.6%)'];alta;False;1736900;False
RECV3;10,89;-1,18;-4,22;3,62;49,1;-0,072;36,6;0,33;3,11;22,6;26,6;6.4;0,72;-;11.3%;45;OBSERVAR;25;NEUTRO;['Volatilidade alta (ATR 3.1%)', 'Small Cap (potencial alto)'];baixa;True;682900;False
OPCT3;9,25;-0,75;-18,21;-6,09;33,9;-0,207;4,2;0,25;5,37;27,5;26,6;11.0;1,79;-;17.2%;45;OBSERVAR;75;OBSERVAR;['RSI sobrevendido (34)', 'Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.4%)', 'Small Cap (potencial alto)', '⚠️ Baixa liquidez — não elegível a oportunidade forte'];baixa;True;299900;False
CMIN3;5,4;-1,1;-13,74;-8,47;35,9;-0,159;4,8;0,39;5,81;32,4;30,9;16.9;3,97;-;28.1%;40;OBSERVAR;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.8%)'];alta;False;3234900;False
MBRF3;16,49;-2,14;-4,18;-15,61;40,9;-0,194;8,0;0,47;3,88;13,8;62,7;58.9;2,0;-;0.9%;40;OBSERVAR;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.9%)'];alta;False;2045900;False
VIVA3;23,7;4,96;5,8;10,13;62,7;0,044;102,1;0,78;3,34;18,3;51,4;9.5;1,84;-;19.7%;40;OBSERVAR;35;NEUTRO;['MACD cruzou para positivo', 'Volatilidade alta (ATR 3.3%)'];alta;False;1625100;False
GGPS3;13,36;3,41;4,37;10,41;64,6;0,001;94,9;0,5;3,15;23,0;47,1;10.6;2,24;-;22.3%;40;OBSERVAR;35;NEUTRO;['MACD cruzou para positivo', 'Volatilidade alta (ATR 3.2%)'];alta;False;1408600;False
ALUP11;33,0;0,92;-1,2;2,71;51,0;-0,072;44,1;0,73;2,02;11,8;11,0;7.9;1,13;-;15.8%;40;OBSERVAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;746300;False
EGIE3;30,35;-0,13;-0,36;9,84;55,6;0,053;61,3;0,18;2,18;13,3;25,4;8.8;2,31;-;28.6%;40;OBSERVAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;577800;False
TTEN3;10,36;0,1;-2,17;-8,24;35,9;-0,046;11,0;0,3;4,07;7,8;72,8;8.4;1,04;-;12.1%;40;OBSERVAR;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 4.1%)', 'Small Cap (potencial alto)'];baixa;True;495800;False
AGRO3;18,19;0,61;-0,55;-4,71;39,0;-0,119;11,7;1,78;2,23;1,8;25,1;-;0,89;-;-4.3%;40;OBSERVAR;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volume alto (1.8x)', 'Small Cap (potencial alto)'];baixa;True;374000;False
POMO4;4,2;-1,87;-5,19;-3,25;37,2;-0,009;-5,9;0,93;3,57;6,8;77,4;4.4;1,23;-;28.3%;35;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.6%)'];alta;False;13230400;False
AXIA3;54,52;1,34;-1,0;5,15;53,2;-0,122;51,1;0,77;2,75;14,9;24,4;10.4;1,28;-;10.0%;35;NEUTRO;0;EVITAR;[];alta;False;9033800;False
VALE3;72,67;-0,95;-3,72;-3,15;38,7;-0,784;0,8;0,26;2,79;39,1;22,6;28.4;1,57;-;4.1%;35;NEUTRO;20;NEUTRO;['Preço tocando banda inferior Bollinger'];alta;False;5550000;False
PGMN3;3,83;3,79;0,79;13,65;58,2;0,001;71,4;0,98;3,97;23,9;99,0;7.7;0,81;-;10.6%;35;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;4649300;False
PRIO3;61,44;-2,85;-3,86;-2,24;47,9;-0,209;31,7;0,34;3,3;79,8;18,8;12.9;1,74;-;14.2%;35;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;2638400;False
TIMS3;19,2;-1,34;-2,04;4,29;48,5;0,099;58,3;0,43;2,33;7,6;47,7;10.7;1,88;-;17.3%;35;NEUTRO;0;EVITAR;[];alta;False;2625100;False
SAUD3;14,47;-0,41;-3,66;3,95;49,0;-0,013;48,3;0,35;3,29;40,0;13,9;12.8;2,26;-;10.5%;35;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;2521100;False
POMO3;3,97;-2,22;-5,25;-1,98;38,0;-0,005;0,6;0,9;3,43;7,0;62,5;4.1;1,17;-;28.3%;35;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 3.4%)'];alta;False;1771200;False
JALL3;2,32;3,57;-4,53;-5,31;46,5;-0,053;17,6;0,24;5,17;23,4;63,6;-;0,36;-;-2.6%;35;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.2%)', 'Small Cap (potencial alto)'];baixa;True;272300;False
LAVV3;10,93;3,41;2,05;12,22;56,9;0,013;78,6;0,37;4,12;20,1;73,7;5.9;1,47;-;24.0%;35;NEUTRO;45;OBSERVAR;['MACD cruzou para positivo', 'Volatilidade alta (ATR 4.1%)', 'Small Cap (potencial alto)'];baixa;True;215300;False
ITSA4;14,25;1,57;1,42;14,21;65,2;0,051;76,1;0,42;2,12;46,6;5,4;8.8;1,7;-;18.9%;30;NEUTRO;0;EVITAR;[];alta;False;9688700;False
BEEF3;3,87;-2,76;-5,15;-3,01;50,7;-0,021;29,8;0,42;4,81;30,3;89,0;9.9;2,43;-;23.2%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.8%)'];alta;False;9091400;False
MOTV3;16,49;2,17;0,67;18,85;71,8;0,009;74,7;0,37;2,55;27,6;3,0;9.8;1,87;-;22.0%;30;NEUTRO;-20;EVITAR;[];alta;False;6199100;False
ITUB4;42,85;1,23;1,18;11,06;62,7;0,183;77,2;0,24;2,23;29,0;13,6;10.2;2,17;-;21.5%;30;NEUTRO;0;EVITAR;[];alta;False;5975900;False
CYRE3;27,73;3,97;9,47;19,99;68,5;0,114;105,9;0,41;3,91;40,3;29,9;6.0;1,08;-;20.6%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;3657300;False
CMIG4;11,25;0,36;0,27;12,05;56,3;0,015;64,2;0,22;2,43;18,1;18,5;6.9;1,1;-;15.9%;30;NEUTRO;0;EVITAR;[];alta;False;3486400;False
CVCB3;1,37;-1,44;-14,91;-12,18;36,2;-0,055;1,1;0,21;7,44;29,2;103,6;45.7;2,21;-;-33.3%;30;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 7.4%)'];alta;False;2936400;False
