ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
PSSA3;50,04;-4,96;-8,52;-8,97;33,8;-0,529;-38,0;1,88;2,7;16,6;11,0;8.8;2,06;-;25.2%;70;FORTE OPORTUNIDADE;alta;False;2370800
BBSE3;38,26;-1,84;-2,55;-0,35;47,5;-0,207;11,1;0,83;2,0;37,0;6,5;8.1;6,82;-;85.9%;65;FORTE OPORTUNIDADE;alta;False;4540000
CMIG4;10,96;-1,35;-3,35;-3,69;45,3;-0,02;7,2;0,42;1,93;18,2;21,7;6.4;1,08;-;17.0%;65;FORTE OPORTUNIDADE;alta;False;3918500
ITUB3;44,05;-1,83;-3,45;-5,15;45,0;-0,198;-9,9;0,31;2,23;54,4;7,4;10.5;2,23;-;21.5%;65;FORTE OPORTUNIDADE;baixa;True;577900
LREN3;11,87;-11,94;-12,72;-18,81;28,4;-0,077;-37,4;4,85;4,64;3,8;45,9;8.0;1,12;-;14.5%;60;FORTE OPORTUNIDADE;alta;False;63997600
PETR4;41,27;-2,04;-4,95;4,09;49,1;-0,053;37,9;1,93;2,46;51,0;19,1;5.1;1,19;-;25.6%;60;FORTE OPORTUNIDADE;alta;False;62775600
MLAS3;1,69;-1,17;-4,52;-1,17;45,6;-0,009;11,3;0,31;4,32;111,1;10,1;7.7;0,44;-;6.0%;60;FORTE OPORTUNIDADE;baixa;True;336800
WIZC3;7,89;-2,11;-5,51;-7,29;37,8;-0,05;-11,5;1,09;2,84;13,0;26,9;6.5;1,84;-;28.6%;60;FORTE OPORTUNIDADE;baixa;True;271400
BBAS3;19,98;-1,48;-6,42;-2,92;41,9;-0,085;1,7;0,49;2,42;9,6;37,9;9.0;0,61;-;9.2%;55;OBSERVAR;alta;False;8091800
SMFT3;17,91;-2,56;-9,09;-15,4;33,4;-0,243;-16,4;1,11;3,88;8,1;47,4;16.1;1,86;-;11.7%;55;OBSERVAR;alta;False;6835100
TIMS3;18,62;-1,48;-4,17;-18,26;25,2;-0,25;14,9;0,41;3,58;0,4;52,3;10.3;1,82;-;17.3%;55;OBSERVAR;alta;False;3941600
VAMO3;3,03;-2,57;-9,28;-0,98;43,6;-0,021;11,2;0,4;4,29;13,1;63,0;10.4;1,24;-;12.1%;55;OBSERVAR;alta;False;3877400
TUPY3;13,69;-8,85;-12,91;-14,33;30,7;-0,231;-43,8;4,56;4,13;29,3;24,3;-;0,72;-;-26.1%;55;OBSERVAR;alta;False;3369600
BRBI11;13,12;-7,08;-8,76;-14,42;26,3;-0,075;-34,0;3,28;3,34;0,2;63,8;29.8;1,74;-;21.3%;55;OBSERVAR;baixa;True;756300
TTEN3;11,42;-1,47;-3,22;-27,31;24,5;-0,28;15,9;0,38;4,64;0,6;56,7;8.2;1,2;-;15.7%;55;OBSERVAR;baixa;True;748300
SHUL4;4,33;-3,35;-3,35;-6,68;34,3;-0,005;-29,2;1,43;2,37;9,3;28,5;5.6;1,01;-;18.2%;55;OBSERVAR;baixa;True;725400
PASS3;22,76;-2,4;-8,37;-10,75;32,1;-0,179;-26,3;0,81;3,42;0,0;24,6;13.2;2,84;-;18.8%;55;OBSERVAR;baixa;True;598100
KEPL3;6,1;0,0;-4,39;-7,85;31,4;-0,021;-9,6;0,75;2,45;1,0;72,1;7.2;1,34;-;19.6%;55;OBSERVAR;baixa;True;546700
PETR3;46,04;-2,68;-6,12;4,19;47,6;-0,11;31,7;1,15;2,77;57,4;18,6;5.7;1,33;-;25.6%;50;OBSERVAR;alta;False;10423600
ITUB4;41,04;-1,89;-4,27;-7,32;41,4;-0,206;-11,2;0,52;2,29;27,8;18,7;9.8;2,08;-;21.5%;50;OBSERVAR;alta;False;8913300
ITSA4;13,25;-1,92;-4,12;-6,49;42,4;-0,062;-16,6;0,5;2,17;41,4;13,6;8.7;1,65;-;18.4%;50;OBSERVAR;alta;False;8145900
GFSA3;0,22;-8,33;-18,52;-65,08;16,1;0,015;18,3;0,73;26,47;0,0;8063,6;-;0,0;-;-34.7%;50;OBSERVAR;alta;False;4763000
BPAC11;54,28;-3,42;-4,44;-7,58;43,4;-0,189;-1,9;0,43;2,72;40,2;20,7;88.4;3,51;-;24.8%;50;OBSERVAR;alta;False;3118700
VIVT3;30,41;-1,55;-6,8;-14,57;27,3;-0,469;2,4;0,46;2,98;2,5;35,6;14.8;1,42;-;9.9%;50;OBSERVAR;alta;False;2450100
CXSE3;19,21;-2,09;-3,43;-11,32;36,6;-0,279;12,9;0,35;2,74;57,8;15,3;13.2;4,18;-;31.6%;50;OBSERVAR;alta;False;2253900
EZTC3;10,59;-3,9;-4,34;-19,47;32,3;-0,035;6,7;1,0;3,92;8,3;56,7;5.0;0,57;-;11.3%;50;OBSERVAR;alta;False;1668800
SBFG3;8,87;-2,95;-6,14;-13,46;33,4;-0,03;-5,8;0,88;3,77;0,7;72,3;6.2;0,62;-;11.2%;50;OBSERVAR;alta;False;1398500
SUZB3;41,18;-1,88;-4,94;-0,89;42,2;-0,071;12,3;0,23;2,22;5,1;44,8;4.5;1,06;-;26.3%;50;OBSERVAR;baixa;True;950200
