ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia
GFSA3;0,21;0,0;0,0;-16,0;26,7;0,02;34,0;1,7;15,01;5,0;6447,6;-;0,0;-;-34.7%;35;NEUTRO;60;FORTE OPORTUNIDADE;['RSI sobrevendido (27)', 'Volatilidade alta (ATR 15.0%)', 'Volume alto (1.7x)'];alta;False;5246500
SMTO3;21,21;7,39;14,9;52,15;79,4;0,445;101,8;1,65;4,2;66,6;0,9;8.7;0,93;-;11.3%;35;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 4.2%)', 'Volume alto (1.6x)'];alta;False;4204400
RANI3;7,6;0,53;-2,31;-8,49;39,8;-0,023;22,5;2,21;2,37;1,1;27,7;13.3;1,22;-;9.2%;35;NEUTRO;15;EVITAR;['Volume alto (2.2x)'];alta;False;1343100
VTRU3;14,19;0,92;2,68;11,29;64,9;0,125;99,7;1,85;4,22;43,2;22,3;1.9;0,51;18.0%;32.4%;35;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 4.2%)', 'Volume alto (1.9x)'];alta;False;1300300
OPCT3;10,5;2,34;3,24;-5,66;54,1;0,09;67,9;1,74;3,75;66,6;9,1;12.5;2,03;-;17.2%;35;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.7%)', 'Volume alto (1.7x)'];alta;False;1273000
B3SA3;16,62;2,47;5,52;5,86;69,1;0,206;102,3;1,6;3,0;43,2;20,5;16.6;4,44;-;27.7%;30;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.0%)', 'Volume alto (1.6x)'];alta;False;55222400
ABEV3;15,17;0,93;-0,91;-4,41;46,7;0,049;55,1;1,74;2,02;37,5;12,0;14.7;2,65;-;18.4%;30;NEUTRO;15;EVITAR;['Volume alto (1.7x)'];alta;False;49321300
CMIG4;10,79;0,84;2,66;-4,34;56,4;0,072;73,6;1,71;2,3;13,3;23,6;6.7;1,06;-;15.9%;30;NEUTRO;15;EVITAR;['Volume alto (1.7x)'];alta;False;28263200
SBSP3;25,1;-0,71;1,66;-10,39;43,5;0,245;50,6;0,94;3,04;10,5;40,7;10.5;1,96;-;18.8%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.0%)'];alta;False;23173000
BEEF3;3,83;0,26;-5,43;5,8;55,8;0,034;66,9;0,94;4,78;29,0;91,0;9.8;2,4;-;23.2%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.8%)'];alta;False;16552000
UGPA3;35,29;1,35;4,97;11,46;72,7;0,151;95,2;1,43;2,83;96,5;2,0;10.8;2,29;-;19.8%;30;NEUTRO;-20;EVITAR;[];alta;False;16188200
PETR3;52,37;4,14;13,9;11,82;73,6;0,462;125,9;1,01;2,73;84,1;1,4;5.1;1,4;-;30.3%;30;NEUTRO;-20;EVITAR;[];alta;False;10985700
VBBR3;34,83;1,19;2,17;-1,72;56,8;-0,051;78,7;1,16;2,9;74,3;5,2;8.2;1,91;-;22.6%;30;NEUTRO;0;EVITAR;[];alta;False;10935200
AMBP3;0,15;-11,76;-11,76;-6,25;44,5;0,001;32,6;1,97;9,29;7,1;9433,3;-;0,23;-;-1.3%;30;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 9.3%)', 'Volume alto (2.0x)'];alta;False;10005400
DIRR3;11,1;-0,18;-1,68;-5,05;48,3;0,121;60,2;0,99;4,02;9,0;55,5;6.8;2,48;-;41.9%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;9038400
CYRE3;24,66;1,52;-0,28;15,5;64,6;0,265;90,7;0,96;4,07;24,8;46,0;5.3;0,96;-;20.6%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;8143500
RDOR3;35,68;1,42;-1,08;3,72;58,5;0,222;86,4;0,85;2,9;10,9;26,0;16.2;3,97;-;19.8%;30;NEUTRO;0;EVITAR;[];alta;False;7448100
RADL3;19,66;0,31;0,36;1,29;60,0;0,152;71,3;0,61;3,55;22,5;38,0;23.1;4,71;-;20.0%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;6620400
TIMS3;18,75;0,75;0,05;-0,42;44,0;0,167;71,8;0,78;2,71;5,0;51,2;10.4;1,83;-;17.3%;30;NEUTRO;0;EVITAR;[];alta;False;6058600
BBSE3;40,6;0,5;4,37;1,42;68,5;0,338;95,6;0,86;1,87;44,7;0,7;8.6;7,24;-;85.9%;30;NEUTRO;0;EVITAR;[];alta;False;5854600
SUZB3;45,76;1,02;-1,25;6,37;62,9;0,267;76,5;0,62;2,48;16,8;30,3;7.0;1,29;-;17.6%;30;NEUTRO;0;EVITAR;[];alta;False;4834800
QUAL3;1,48;-3,9;-12,43;-6,92;40,3;-0,012;6,6;1,44;5,69;8,0;89,6;21.1;0,32;-;2.1%;30;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 5.7%)'];alta;False;4065500
RCSL4;0,41;5,13;-45,33;-46,75;36,7;-0,03;15,3;0,47;16,69;60,8;576,2;6.8;-2,3;-;-;30;NEUTRO;35;NEUTRO;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 16.7%)'];alta;False;3305800
CURY3;32,3;-0,92;-0,86;3,75;54,9;0,201;74,2;0,72;4,1;22,3;24,6;8.8;6,01;-;68.5%;30;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;2766300
GRND3;3,49;0,29;0,0;-2,89;45,3;0,011;60,0;0,63;2,45;4,5;39,9;5.5;1,0;-;17.9%;30;NEUTRO;0;EVITAR;[];alta;False;2721100
JALL3;2,74;3,79;12,76;37,0;71,6;0,056;94,2;1,61;4,66;45,7;38,5;-;0,43;29.0%;-2.6%;30;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 4.7%)', 'Volume alto (1.6x)'];alta;False;1929500
BMOB3;25,5;0,43;5,5;7,42;67,5;0,307;97,8;0,11;2,9;43,3;10,5;13.5;2,26;-;16.4%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;679400
TFCO4;13,45;0,75;4,91;-10,27;49,1;0,072;54,9;0,41;3,33;7,2;35,2;14.3;3,33;-;25.7%;30;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.3%)', 'Small Cap (potencial alto)'];baixa;True;621500
RCSL3;0,38;-2,56;-5,0;-28,3;37,5;-0,004;19,8;0,21;9,14;8,6;207,9;6.3;-3,52;-;-;30;NEUTRO;45;OBSERVAR;['Preço tocando banda inferior Bollinger', 'Volatilidade alta (ATR 9.1%)', 'Small Cap (potencial alto)'];baixa;True;417400
TGMA3;34,55;0,93;-2,37;6,48;62,5;-0,118;67,3;0,2;2,73;32,6;14,4;9.0;2,29;-;25.6%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;296900
CMIG3;16,7;1,89;2,52;1,64;61,3;0,162;93,1;0,19;2,93;32,1;16,2;10.3;1,64;-;15.9%;30;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;236100
ONCO3;1,08;-14,29;-38,29;74,19;49,7;0,01;51,7;0,56;24,57;103,8;261,8;-;72,0;-;-273.5%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 24.6%)'];alta;False;21699000
LREN3;11,06;1,47;-0,18;-19,09;39,5;0,067;40,8;0,82;4,1;5,5;49,3;7.4;1,03;-;14.5%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.1%)'];alta;False;18261300
SAUD3;13,95;0,58;0,36;-1,97;44,9;0,024;51,6;1,73;2,79;35,0;18,1;12.3;2,18;-;10.5%;25;NEUTRO;15;EVITAR;['Volume alto (1.7x)'];alta;False;8873700
PRIO3;63,99;2,09;5,11;9,48;63,9;0,153;100,7;1,15;2,82;87,2;14,0;13.4;1,81;-;14.2%;25;NEUTRO;0;EVITAR;[];alta;False;7754500
PCAR3;2,69;-1,47;-10,93;-2,18;47,1;-0,027;23,2;1,22;6,41;92,1;71,0;-;3,24;-;-129.4%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 6.4%)'];alta;False;6401000
VIVT3;29,99;0,47;0,33;-4,9;42,0;0,19;57,8;0,92;2,25;3,8;37,0;14.6;1,39;-;9.9%;25;NEUTRO;0;EVITAR;[];alta;False;4805800
SBFG3;8,62;4,74;1,29;-9,55;46,7;0,055;53,9;1,56;4,0;9,0;77,3;4.8;0,62;-;13.7%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 4.0%)', 'Volume alto (1.6x)'];alta;False;3873900
SANB11;29,34;-0,74;-1,18;0,82;54,6;-0,096;38,2;0,68;2,24;17,7;24,3;14.3;0,86;-;11.2%;25;NEUTRO;0;EVITAR;[];alta;False;3378200
MLAS3;1,89;-0,53;2,16;6,78;57,8;0,013;76,7;1,38;5,23;136,1;4,8;5.1;0,47;-;9.8%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;3371700
BMGB4;5,53;2,6;7,38;3,32;68,7;0,06;106,2;2,35;2,74;68,2;3,2;4.2;0,7;-;14.0%;25;NEUTRO;15;EVITAR;['Volume alto (2.3x)'];alta;False;2477300
CBAV3;11,19;-0,36;0,09;0,63;63,7;-0,005;71,9;0,89;0,54;242,6;0,6;12.2;1,44;-;14.6%;25;NEUTRO;0;EVITAR;[];alta;False;2366700
SOJA3;7,68;11,3;11,47;38,13;75,5;0,177;101,5;2,4;4,19;55,8;36,1;26.5;0,81;-;4.6%;25;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 4.2%)', 'Volume alto (2.4x)'];alta;False;2002000
RECV3;11,32;3,95;6,89;14,06;68,6;0,078;115,2;1,03;3,05;27,4;21,8;6.7;0,75;-;11.3%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.0%)'];alta;False;1936600
CPFE3;45,01;1,06;1,74;-2,89;56,1;0,339;74,4;0,92;2,53;29,8;17,7;8.6;2,28;-;27.3%;25;NEUTRO;0;EVITAR;[];alta;False;1467100
POSI3;3,39;2,73;-1,17;-3,14;45,7;0,014;51,6;1,54;4,0;6,6;41,6;37.7;0,3;-;0.8%;25;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 4.0%)', 'Volume alto (1.5x)'];alta;False;1321700
VIVA3;22,5;0,99;1,95;-0,44;57,3;0,171;84,5;0,43;3,25;12,3;59,5;9.0;1,75;-;19.7%;25;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.3%)'];alta;False;1297300
PNVL3;12,68;5,05;4,88;2,09;68,2;0,091;104,3;0,3;3,51;44,8;28,5;13.9;1,39;-;10.8%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.5%)', 'Small Cap (potencial alto)'];baixa;True;557900
WIZC3;8,03;2,29;1,77;-0,99;56,7;0,056;89,1;0,17;2,47;9,5;24,7;6.5;1,87;-;26.6%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;534100
SYNE3;3,73;1,36;3,61;-8,58;47,9;0,02;55,6;0,2;3,42;12,3;39,8;10.4;0,82;-;4.4%;25;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.4%)', 'Small Cap (potencial alto)'];baixa;True;422400
SANB4;14,81;2,0;0,07;1,16;56,3;-0,029;68,7;0,18;2,48;15,3;24,8;8.4;0,44;-;11.2%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;375500
TRIS3;4,93;2,71;4,45;13,07;70,9;0,043;92,7;0,14;3,65;28,1;55,0;5.4;0,78;-;12.5%;25;NEUTRO;5;EVITAR;['Volatilidade alta (ATR 3.7%)', 'Small Cap (potencial alto)'];baixa;True;315700
SANB3;14,91;2,33;0,2;0,95;58,2;-0,049;73,4;0,17;2,77;26,4;20,9;8.4;0,44;-;11.2%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;272700
AGRO3;19,0;-2,21;0,16;3,88;54,0;0,079;69,3;0,54;2,07;6,4;19,7;-;0,93;-;-0.7%;25;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;215300
PETR4;46,87;4,11;13,35;13,74;75,6;0,426;123,3;0,91;2,59;75,4;1,7;4.6;1,26;-;30.3%;20;NEUTRO;-20;EVITAR;[];alta;False;49726600
CPLE3;15,2;1,67;3,75;1,81;65,5;0,143;96,5;1,63;2,22;49,2;11,0;14.2;2,0;-;12.8%;20;NEUTRO;15;EVITAR;['Volume alto (1.6x)'];alta;False;30261600
ITUB4;39,88;0,96;1,16;-5,23;50,0;0,2;62,0;1,0;2,31;20,1;22,1;9.5;2,02;-;21.5%;20;NEUTRO;0;EVITAR;[];alta;False;27032600
ENEV3;26,52;1,18;-0,64;-2,36;58,1;0,162;76,2;1,46;2,73;79,3;6,0;53.0;2,49;-;7.1%;20;NEUTRO;0;EVITAR;[];alta;False;16752300
POMO4;4,47;1,59;2,05;-4,31;47,1;0,074;76,6;1,1;3,41;13,6;72,7;4.7;1,31;-;28.3%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;15146900
EZTC3;13,21;11,01;12,33;19,65;70,7;0,279;124,1;4,29;4,29;31,1;24,5;8.1;0,7;-;10.6%;20;NEUTRO;10;EVITAR;['Volatilidade alta (ATR 4.3%)', 'Volume alto (4.3x)'];alta;False;15023800
ECOR3;7,24;-0,69;4,17;1,83;61,1;0,14;86,6;2,13;3,9;24,0;64,8;9.2;1,22;-;12.3%;20;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.9%)', 'Volume alto (2.1x)'];alta;False;11941400
ALOS3;27,32;2,36;2,86;0,21;61,6;0,186;95,7;1,86;2,23;29,7;18,7;14.4;1,06;-;7.6%;20;NEUTRO;15;EVITAR;['Volume alto (1.9x)'];alta;False;8040900
WEGE3;49,7;-0,9;0,24;1,08;61,5;0,054;74,5;1,17;2,21;46,1;9,2;33.4;11,97;-;30.8%;20;NEUTRO;0;EVITAR;[];alta;False;7960100
GGBR4;24,15;1,73;7,57;-5,7;55,0;0,021;56,4;0,56;3,45;54,5;8,4;21.0;0,89;-;4.2%;20;NEUTRO;35;NEUTRO;['MACD cruzou para positivo', 'Volatilidade alta (ATR 3.4%)'];alta;False;6380700
TOTS3;34,99;-1,3;6,84;10,07;66,8;0,374;92,6;1,5;3,45;30,8;36,3;23.0;3,67;-;17.0%;20;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 3.4%)', 'Volume alto (1.5x)'];alta;False;6271200
PGMN3;3,52;-0,28;0,28;-0,56;55,1;0,035;86,8;1,12;3,99;13,9;116,5;7.0;0,74;-;10.6%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;4546000
LIGT3;3,61;1,69;8,08;14,6;69,0;0,045;102,1;1,1;5,36;49,8;79,8;2.4;0,14;-;37.5%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 5.4%)'];alta;False;4195500
SAPR11;33,64;0,36;-0,03;-4,65;47,3;0,247;65,4;2,11;2,74;8,1;44,8;41.6;0,84;-;3.8%;20;NEUTRO;15;EVITAR;['Volume alto (2.1x)'];alta;False;3143700
PLPL3;7,24;1,26;-2,82;3,43;51,3;0,091;78,2;1,79;4,98;12,8;140,1;4.8;1,31;-;31.8%;20;NEUTRO;30;NEUTRO;['Volatilidade alta (ATR 5.0%)', 'Volume alto (1.8x)'];alta;False;2621100
PSSA3;49,42;0,69;2,45;-8,9;48,9;0,343;61,7;0,91;2,37;15,2;12,4;8.7;1,96;-;24.2%;20;NEUTRO;0;EVITAR;[];alta;False;1651800
FIQE3;4,81;-1,23;3,44;-9,25;45,0;0,048;49,4;0,93;3,55;43,8;59,1;7.9;1,54;-;18.1%;20;NEUTRO;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;1032700
MELK3;2,93;1,38;2,45;1,03;55,5;0,024;96,0;0,19;2,74;9,3;36,8;5.2;0,55;-;13.5%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;795700
MILS3;15,78;0,45;0,7;1,15;61,3;-0,003;98,2;0,18;0,72;54,7;1,0;8.4;1,91;-;26.3%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;775600
MDIA3;17,75;2,66;2,31;1,14;60,3;0,074;114,6;0,23;2,34;6,2;62,2;9.2;0,7;-;7.8%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;653500
ALLD3;5,16;1,18;-0,77;8,63;59,4;0,002;64,5;0,56;3,21;16,7;59,6;1.4;0,31;-;23.6%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.2%)', 'Small Cap (potencial alto)'];baixa;True;641400
TASA4;5,51;0,18;-1,78;13,61;67,6;0,039;78,5;0,17;3,94;35,7;10,1;32.4;0,65;6.0%;2.1%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.9%)', 'Small Cap (potencial alto)'];baixa;True;537000
BLAU3;9,42;2,28;3,86;5,84;57,4;0,073;92,5;0,18;3,33;13,8;51,6;9.3;0,93;-;10.3%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 3.3%)', 'Small Cap (potencial alto)'];baixa;True;352900
LPSB3;1,28;1,59;-0,78;-10,49;40,4;0,003;36,0;0,41;3,99;17,9;60,6;6.1;0,73;-;17.3%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.0%)', 'Small Cap (potencial alto)'];baixa;True;294100
CYRE4;24,14;3,52;5,65;17,64;65,6;0,224;99,5;0,09;4,13;33,1;26,8;-;0,94;-;20.6%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.1%)', 'Small Cap (potencial alto)'];baixa;True;288000
VITT3;3,16;-0,63;3,61;10,1;53,3;0,019;72,5;0,03;4,4;15,8;48,2;8.3;0,8;-;9.8%;20;NEUTRO;25;NEUTRO;['Volatilidade alta (ATR 4.4%)', 'Small Cap (potencial alto)'];baixa;True;269700
VLID3;17,84;1,94;2,06;-1,62;56,7;0,074;99,4;0,17;2,88;11,0;28,0;6.2;0,84;-;13.4%;20;NEUTRO;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;257400
RENT3;34,64;-1,23;-2,83;-11,38;44,2;0,298;47,5;1,23;3,7;9,1;52,1;11.0;1,41;-;13.0%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.7%)'];alta;False;12634300
ASAI3;8,5;0,71;-5,13;-1,85;53,5;0,036;71,8;0,95;4,2;23,0;24,9;23.0;1,79;-;16.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;11543800
SMFT3;17,22;2,44;-1,32;-14,07;41,2;0,053;43,6;0,99;3,57;4,7;53,3;15.7;1,75;-;11.7%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;11077500
RAIL3;15,3;1,46;5,3;8,36;70,6;0,165;98,4;0,57;2,93;25,8;13,3;23.2;1,96;-;8.8%;15;EVITAR;-20;EVITAR;[];alta;False;7331800
CSMG3;55,3;0,14;-0,36;-13,47;39,5;0,08;38,4;1,33;3,01;100,7;22,6;16.2;2,37;-;15.0%;15;EVITAR;35;NEUTRO;['MACD cruzou para positivo', 'Volatilidade alta (ATR 3.0%)'];alta;False;6204000
GMAT3;4,73;2,16;1,94;19,75;70,3;0,082;87,6;0,74;3,94;37,9;53,1;6.6;1,0;-;14.3%;15;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;5358800
AUAU3;3,56;3,49;6,91;-3,26;63,0;0,022;87,7;1,09;3,82;27,4;13,3;-;0,98;-;9.1%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.8%)'];alta;False;4792100
KLBN11;19,05;0,79;1,65;4,38;72,1;0,091;88,0;0,59;1,99;18,9;11,5;28.8;2,47;-;3.7%;15;EVITAR;-20;EVITAR;[];alta;False;3261300
AMER3;5,01;-1,76;4,38;3,73;63,6;0,09;85,5;1,67;6,11;48,7;76,0;3.3;0,24;-;-;15;EVITAR;30;NEUTRO;['Volatilidade alta (ATR 6.1%)', 'Volume alto (1.7x)'];alta;False;2790200
LWSA3;4,22;-1,86;0,0;9,69;60,9;0,042;76,8;0,72;3,76;30,1;12,6;-;0,97;-;-7.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.8%)'];alta;False;2692100
SAPR4;6,56;0,61;-0,91;-5,61;46,6;0,043;60,7;1,4;2,56;6,3;40,7;23.4;0,16;-;3.8%;15;EVITAR;0;EVITAR;[];alta;False;2226100
FESA4;5,39;6,52;4,46;-12,5;51,3;0,057;65,8;1,09;3,54;13,5;65,1;13.1;0,56;-;4.4%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.5%)'];alta;False;2055800
AZZA3;15,07;1,41;2,94;-6,05;42,2;0,06;39,2;0,7;4,49;5,2;112,1;3.0;0,38;-;4.0%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.5%)'];alta;False;1941600
MDNE3;25,12;2,74;2,36;0,84;55,5;0,261;85,4;1,87;3,68;23,6;36,5;4.2;1,13;-;28.0%;15;EVITAR;30;NEUTRO;['Volatilidade alta (ATR 3.7%)', 'Volume alto (1.9x)'];alta;False;1880900
AZEV3;6,8;24,77;-46,62;30,77;52,3;-0,192;54,9;0,95;28,97;452,8;120,6;-;1,83;-;-111.2%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 29.0%)'];alta;False;1690300
OIBR3;0,1;0,0;0,0;-16,67;41,1;0,0;36,0;0,0;3,15;150,0;480,0;-;-0,0;-;-;15;EVITAR;35;NEUTRO;['MACD cruzou para positivo', 'Volatilidade alta (ATR 3.2%)'];alta;False;1667600
DXCO3;5,29;1,73;2,72;3,93;61,0;0,021;87,9;0,85;3,14;19,5;17,6;-;0,69;-;0.7%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.1%)'];alta;False;1667000
CASH3;5,31;-5,85;-4,84;18,0;53,0;-0,011;50,2;0,72;5,76;65,4;13,0;-;1,4;-;-20.8%;15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.8%)'];alta;False;1575800
ALUP11;33,31;2,08;1,55;2,39;61,8;0,199;95,7;0,09;2,09;17,3;10,0;8.0;1,14;-;15.8%;15;EVITAR;0;EVITAR;[];alta;False;1011800
AXIA7;54,96;2,58;3,7;3,42;65,7;0,372;101,6;0,05;2,79;16,5;18,7;-;1,29;-;10.0%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;944000
IRBR3;57,79;1,03;8,22;6,62;68,7;0,91;98,4;0,09;2,73;29,9;12,0;19.7;0,89;-;4.6%;15;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;854400
HBRE3;2,65;4,33;2,32;18,3;64,0;0,047;83,6;0,3;5,15;35,2;85,3;7.6;0,15;-;4.0%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.1%)', 'Small Cap (potencial alto)'];baixa;True;755500
RENT4;34,63;3,0;0,96;-8,87;50,3;0,325;63,9;0,17;3,62;11,9;46,3;11.0;1,41;-;13.0%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.6%)', 'Small Cap (potencial alto)'];baixa;True;654600
LAVV3;10,53;3,03;2,73;-0,38;59,4;0,126;100,7;0,2;3,71;15,7;80,2;5.7;1,42;-;24.0%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.7%)', 'Small Cap (potencial alto)'];baixa;True;541100
TUPY3;15,75;2,27;4,79;1,74;58,3;0,085;99,6;0,15;3,45;48,7;4,8;-;0,9;-;-28.2%;15;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.5%)', 'Small Cap (potencial alto)'];baixa;True;367500
BBAS3;21,07;2,27;8,38;1,05;66,8;0,317;94,4;0,94;2,85;19,2;29,9;9.9;0,67;-;10.5%;10;EVITAR;0;EVITAR;[];alta;False;30326100
COGN3;2,34;1,74;7,83;3,54;62,5;0,03;102,0;0,96;4,18;17,6;102,0;6.5;0,34;-;4.9%;10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.2%)'];alta;False;26811900
ITSA4;13,19;0,87;2,84;-3,19;56,5;0,094;75,6;1,03;2,1;35,7;13,9;8.1;1,58;-;18.9%;10;EVITAR;0;EVITAR;[];alta;False;23947900
