ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;liquidez;gema;volume_dia
IRBR3;54,1;-4,13;-5,83;-0,54;44,8;-0,21;15,4;1,69;2,6;30,8;19,6;12.6;0,83;-;6.7%;70;FORTE OPORTUNIDADE;baixa;True;621400
BLAU3;8,98;-0,77;-7,23;-10,42;31,3;-0,126;5,1;2,59;3,87;6,4;59,1;9.6;0,9;-;10.9%;60;FORTE OPORTUNIDADE;baixa;True;501000
LWSA3;3,69;-2,89;-6,35;-6,35;39,8;-0,041;-3,2;2,12;4,05;12,5;30,2;-;0,86;-;-8.6%;55;OBSERVAR;alta;False;5677900
DIRR3;11,63;-0,6;-6,06;-15,91;33,1;-0,185;12,9;0,54;4,0;2,4;48,4;7.3;2,84;-;42.9%;55;OBSERVAR;alta;False;4081800
EGIE3;30,15;-0,5;-0,82;-10,56;33,9;-0,215;17,8;0,85;2,82;12,8;28,7;13.5;2,53;-;20.2%;55;OBSERVAR;alta;False;3288400
GRND3;3,66;-3,43;-4,94;-4,44;34,3;-0,004;-3,6;1,32;2,32;7,4;35,9;5.2;1,04;-;17.9%;55;OBSERVAR;alta;False;3043900
ALPA4;11,13;-5,6;-6,39;-10,39;33,3;-0,052;-16,7;1,59;4,02;57,1;45,7;12.9;2,18;-;16.5%;55;OBSERVAR;alta;False;1832300
YDUQ3;7,55;-2,83;-14,59;-13,71;29,4;-0,102;-9,7;1,92;4,9;1,2;102,5;17.2;0,66;-;3.8%;50;OBSERVAR;alta;False;6407600
PGMN3;3,37;-3,16;-3,44;-11,55;33,7;0,006;4,5;0,88;4,22;5,4;126,1;6.9;0,72;-;10.1%;50;OBSERVAR;alta;False;3645700
MDIA3;17,29;-1,98;-4,16;-1,37;37,2;0,046;-1,4;1,98;2,4;1,5;67,8;8.4;0,69;-;8.5%;50;OBSERVAR;baixa;True;915200
TIMS3;21,25;-3,93;-5,26;-5,76;36,9;-0,085;-26,8;1,91;2,57;15,8;33,4;11.9;2,08;-;17.7%;45;OBSERVAR;alta;False;9724600
QUAL3;1,39;-9,15;-15,24;-23,66;31,2;-0,029;-5,1;3,78;6,52;0,0;101,9;69.5;0,3;-;0.9%;45;OBSERVAR;alta;False;9113600
TOTS3;27,05;-6,37;-9,53;-0,41;37,1;-0,069;-22,9;1,66;4,01;0,9;76,3;18.4;3,16;-;16.9%;45;OBSERVAR;alta;False;6233300
CEAB3;9,44;-2,07;-5,41;-11,78;37,2;-0,086;9,1;0,59;4,65;1,8;91,5;5.0;0,77;-;16.8%;45;OBSERVAR;alta;False;3429700
TEND3;29,46;0,27;-9,33;-18,37;30,8;-0,774;7,1;1,18;4,78;53,2;28,8;6.0;2,66;-;47.1%;45;OBSERVAR;alta;False;2785800
